operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
MTN,BOK,11.1,-14.2,INTERNET,2025-09-22T10:15:00Z,7.0,2.8,167.8,70.9,170.7,18,12.5,3.9,QoS Internet Boké T3 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-08-17T14:50:00Z,8.8,3.5,92.2,25.2,93.9,22,7.5,3.8,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-09-14T11:56:00Z,8.4,3.5,135.3,52.7,127.8,31,10.4,3.4,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-07-30T20:30:00Z,9.9,2.6,136.4,43.3,176.3,35,11.1,3.2,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-09-14T20:28:00Z,8.2,2.4,125.4,46.5,150.7,30,10.0,4.4,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-09-21T21:40:00Z,8.9,3.5,102.3,44.2,121.6,34,9.3,4.9,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-07-17T09:28:00Z,7.6,3.2,88.4,36.1,105.0,34,8.7,3.0,QoS Internet Labé T3 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-09-22T21:58:00Z,9.3,2.6,101.0,34.2,101.7,21,10.5,4.4,QoS Internet Labé T3 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-09-14T14:37:00Z,8.0,3.3,124.5,48.2,141.4,25,7.9,4.1,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-07-21T11:50:00Z,9.6,3.2,135.2,50.3,165.2,27,10.0,4.0,QoS Internet Labé T3 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-09-07T09:17:00Z,7.8,3.5,125.5,38.0,139.2,29,9.7,3.0,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-07-18T20:43:00Z,6.9,2.6,99.7,38.5,119.3,25,10.8,5.2,QoS Internet Labé T3 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-09-29T09:31:00Z,8.4,3.5,131.8,47.7,154.2,29,10.7,3.8,QoS Internet Labé T3 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-08-21T21:24:00Z,8.0,3.3,99.1,42.2,122.6,34,8.7,4.3,QoS Internet Labé T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-09T15:47:00Z,10.5,4.2,70.5,19.8,87.4,46,7.0,3.1,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-24T10:22:00Z,10.7,4.7,63.0,24.8,81.0,34,6.6,2.7,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-20T10:43:00Z,14.2,3.9,84.7,33.1,74.9,46,7.1,2.3,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-08T14:31:00Z,10.4,4.0,73.4,28.3,91.8,45,6.2,3.5,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-07-13T14:56:00Z,10.8,5.0,63.1,22.3,67.8,47,7.5,3.2,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-29T14:22:00Z,11.9,4.7,84.4,35.1,109.7,35,7.6,2.6,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-17T20:15:00Z,13.7,3.7,69.6,28.5,67.6,48,5.1,1.9,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-14T20:10:00Z,11.8,4.9,85.5,31.1,85.0,46,4.8,3.2,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-14T10:32:00Z,11.7,4.5,71.8,20.0,64.4,33,5.0,2.2,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-07-17T15:01:00Z,10.4,4.0,73.5,24.8,82.5,41,6.8,2.9,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-07-31T10:18:00Z,13.9,5.0,66.4,18.9,59.0,36,5.7,2.7,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-04T14:19:00Z,11.7,3.6,60.9,16.2,76.2,33,4.8,2.4,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-02T10:15:00Z,13.3,4.5,63.8,24.8,77.5,49,6.9,2.1,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-08-06T16:27:00Z,12.0,4.7,75.7,30.4,69.2,41,7.2,3.4,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-09-17T21:45:00Z,11.9,4.3,84.0,35.5,105.9,36,6.3,3.0,QoS Internet Kankan T3 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-07-24T14:38:00Z,12.5,4.6,80.9,32.6,72.7,41,5.5,2.4,QoS Internet Kankan T3 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-07-22T15:20:00Z,8.7,3.0,101.7,39.8,109.9,28,9.2,4.5,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-11T21:37:00Z,8.1,2.2,131.4,52.8,135.7,25,9.4,4.0,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-08-01T10:49:00Z,6.6,2.6,104.7,34.1,105.0,22,8.8,3.7,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-31T21:05:00Z,6.0,2.6,125.4,51.5,159.8,17,12.8,5.1,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-09-27T10:49:00Z,7.9,2.4,134.7,43.5,159.0,22,9.5,3.7,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-08-17T15:18:00Z,7.3,3.2,125.3,45.9,133.0,24,12.8,5.4,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-09-14T11:41:00Z,8.8,3.0,138.8,37.2,124.5,29,11.3,3.1,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-08-12T09:49:00Z,8.2,2.2,103.9,30.4,109.8,28,9.7,4.4,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-09T15:06:00Z,8.0,2.5,120.5,41.8,133.7,21,9.2,5.7,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-24T15:19:00Z,6.1,2.4,127.1,43.8,118.3,17,8.4,4.3,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-07-09T14:15:00Z,6.1,2.5,113.2,45.3,101.1,21,9.4,4.1,QoS Internet Nzérékoré T3 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-08-31T21:42:00Z,8.3,2.2,108.8,43.3,108.2,32,10.4,3.4,QoS Internet Nzérékoré T3 2025
MTN,FAR,10.0,-10.8,INTERNET,2025-09-05T21:39:00Z,5.8,1.9,167.0,68.4,158.8,16,13.9,6.8,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-07-21T14:03:00Z,5.9,1.6,165.9,67.2,213.3,20,18.0,5.1,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-07-23T11:29:00Z,5.6,1.5,165.8,50.5,201.3,13,17.3,5.3,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.8,INTERNET,2025-08-25T21:18:00Z,5.9,1.9,162.8,46.7,149.8,19,12.9,5.2,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-08-20T15:06:00Z,5.6,2.1,198.2,53.0,175.4,10,17.4,7.3,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.8,INTERNET,2025-08-03T09:50:00Z,4.3,2.1,171.0,49.8,215.5,21,15.1,8.6,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-08-08T16:52:00Z,4.2,2.0,155.4,63.4,144.2,20,16.9,7.2,QoS Internet Faranah T3 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-09-24T15:17:00Z,5.3,1.8,215.5,69.0,209.5,21,19.4,5.9,QoS Internet Faranah T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-07-27T20:33:00Z,5.5,2.1,143.8,53.1,178.2,22,16.4,4.6,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-08-01T11:12:00Z,5.2,2.0,128.7,38.4,151.2,26,12.2,6.2,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-09-11T09:21:00Z,5.4,2.4,175.2,61.6,199.3,25,14.2,5.5,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-08-04T16:16:00Z,6.7,2.0,144.5,55.7,158.5,19,11.9,7.1,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-09-18T20:16:00Z,5.3,1.9,128.5,43.5,134.9,20,13.4,4.5,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-08-15T20:08:00Z,5.5,2.0,139.4,47.9,136.6,25,16.7,5.2,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.0,INTERNET,2025-09-29T15:41:00Z,4.9,1.8,187.2,57.5,203.3,25,11.7,7.4,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-08-02T20:02:00Z,5.9,2.5,185.0,74.9,174.3,21,11.7,4.1,QoS Internet Mamou T3 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-09-18T11:25:00Z,6.8,2.3,174.5,54.9,163.1,18,10.4,4.5,QoS Internet Mamou T3 2025
