operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,CON,10.1,-12.9,INTERNET,2025-08-09T10:39:00Z,11.6,4.3,69.7,19.7,89.0,49,4.0,1.7,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.9,INTERNET,2025-08-24T14:15:00Z,14.1,3.9,68.3,20.2,88.5,49,3.5,1.9,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.8,INTERNET,2025-07-16T15:41:00Z,14.4,4.5,53.1,16.3,56.8,60,3.7,1.5,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.8,INTERNET,2025-08-13T10:20:00Z,14.6,4.2,63.2,21.4,58.6,62,4.7,2.1,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.9,INTERNET,2025-09-17T14:47:00Z,12.6,5.3,73.9,25.3,66.8,57,3.0,1.7,QoS Internet Conakry T3 2025
CELCOM,CON,10.0,-12.8,INTERNET,2025-09-07T11:22:00Z,11.5,5.1,75.7,26.6,73.5,55,3.1,1.5,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.9,INTERNET,2025-07-31T15:33:00Z,14.9,4.8,73.9,28.7,96.0,52,4.0,2.1,QoS Internet Conakry T3 2025
CELCOM,CON,10.1,-12.9,INTERNET,2025-08-26T16:39:00Z,13.9,4.2,72.4,24.0,95.6,63,3.7,1.9,QoS Internet Conakry T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-07-26T14:52:00Z,7.5,3.1,82.3,23.9,104.1,44,5.5,2.3,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-08-23T16:16:00Z,7.5,3.3,100.4,36.9,103.7,31,6.5,2.1,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-09-03T09:47:00Z,8.0,3.2,100.3,43.1,128.1,43,6.5,2.6,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-07-15T15:42:00Z,9.8,3.6,89.9,27.8,112.8,31,4.8,2.2,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-08-05T15:00:00Z,7.7,3.5,73.7,30.8,76.2,36,4.6,2.1,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-09-28T11:45:00Z,10.4,3.7,100.4,39.6,110.0,45,5.0,1.8,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-08-22T09:27:00Z,10.6,2.7,84.5,29.1,100.1,36,5.2,2.2,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-08-30T20:35:00Z,10.7,3.3,86.9,34.2,91.3,37,4.1,2.4,QoS Internet Kindia T3 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-08-24T16:07:00Z,10.5,2.9,93.5,31.3,90.0,33,6.5,2.9,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-09-11T11:23:00Z,9.4,2.7,76.0,29.4,97.1,38,6.1,2.1,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-08-26T21:35:00Z,9.9,3.2,94.3,31.5,91.2,40,6.6,1.7,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-07-28T21:40:00Z,8.6,3.7,109.4,32.2,113.0,40,4.3,2.0,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-08-07T09:07:00Z,9.3,3.5,70.6,24.6,68.5,32,5.7,2.4,QoS Internet Kindia T3 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-09-10T20:15:00Z,7.3,3.3,96.7,29.2,101.6,37,4.5,1.9,QoS Internet Kindia T3 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-08-29T14:22:00Z,4.6,1.5,182.6,67.8,183.9,22,11.8,5.9,QoS Internet Boké T3 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-07-08T15:56:00Z,3.4,1.7,164.4,49.0,160.4,12,13.2,4.0,QoS Internet Boké T3 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-09-02T15:55:00Z,4.6,1.4,208.9,63.2,215.2,17,9.4,5.0,QoS Internet Boké T3 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-07-27T09:15:00Z,4.5,1.5,220.9,85.2,251.0,18,14.5,6.4,QoS Internet Boké T3 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-09-30T10:35:00Z,5.0,1.7,211.2,58.9,272.3,18,9.2,5.0,QoS Internet Boké T3 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-09-23T09:51:00Z,4.1,1.4,184.2,71.6,212.1,18,11.7,5.5,QoS Internet Boké T3 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-07-28T20:54:00Z,3.9,1.3,233.9,81.5,210.9,13,12.6,4.3,QoS Internet Boké T3 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-07-11T14:31:00Z,4.5,1.6,160.0,47.6,190.8,22,9.5,5.6,QoS Internet Boké T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-08-19T20:28:00Z,4.9,2.1,177.0,69.1,160.0,21,9.1,2.9,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-07-16T11:44:00Z,4.5,2.1,163.0,65.5,186.7,23,7.7,4.5,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-09-10T14:32:00Z,4.2,2.0,143.0,44.5,155.2,22,8.3,3.0,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-08-28T10:26:00Z,6.0,1.6,182.0,53.1,170.9,30,10.5,3.1,QoS Internet Labé T3 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-09-18T16:42:00Z,5.6,1.5,179.0,51.1,181.5,28,9.7,3.5,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-10-01T15:47:00Z,6.0,2.2,179.4,49.5,227.4,29,9.5,3.8,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-09-26T16:01:00Z,6.1,2.0,160.3,44.6,167.0,20,8.9,3.9,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-08-01T11:13:00Z,5.8,2.1,185.9,73.4,225.5,21,7.1,3.1,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-08-13T10:09:00Z,5.0,1.9,142.9,43.3,127.9,23,9.5,5.2,QoS Internet Labé T3 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-09-02T11:00:00Z,6.0,1.7,163.8,49.2,211.9,16,7.3,2.8,QoS Internet Labé T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-09-19T20:25:00Z,6.9,2.4,82.8,31.1,81.0,38,6.4,3.5,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-08-25T16:26:00Z,6.5,2.9,82.1,27.4,103.2,33,5.7,3.3,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-08-01T20:31:00Z,7.4,2.7,109.7,30.3,108.7,35,6.6,3.1,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-08-20T15:27:00Z,7.7,3.3,115.2,31.2,119.3,41,6.1,2.1,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-28T16:13:00Z,8.0,2.4,120.8,40.6,123.1,41,7.2,3.4,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-12T16:33:00Z,6.5,2.5,87.6,27.8,107.4,37,4.8,1.9,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-09-20T09:56:00Z,7.8,3.2,93.9,31.9,114.0,29,5.7,2.7,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-08-08T20:48:00Z,8.1,2.2,109.9,30.9,101.9,34,7.8,2.5,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-16T14:09:00Z,7.3,2.3,112.5,42.1,131.4,36,5.9,2.0,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-19T09:12:00Z,8.8,2.2,95.5,36.1,95.9,38,5.7,2.6,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-09-25T09:46:00Z,6.6,2.8,114.8,43.8,150.9,31,6.1,3.5,QoS Internet Kankan T3 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-08-26T11:53:00Z,7.2,3.3,85.2,25.4,110.6,30,6.8,2.8,QoS Internet Kankan T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-09-06T14:34:00Z,5.1,1.5,174.0,61.2,184.3,15,11.7,4.9,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-09-27T21:45:00Z,4.5,1.7,200.4,69.2,207.1,17,8.2,4.0,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-08-05T14:52:00Z,4.7,1.6,159.8,65.1,169.2,19,8.1,3.5,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-10-01T11:48:00Z,5.5,1.7,208.3,70.9,257.0,17,9.6,4.8,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-07-31T14:43:00Z,3.8,1.6,174.1,49.1,220.0,15,11.7,4.4,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-07-30T20:20:00Z,3.9,2.0,155.4,63.7,169.3,16,9.7,5.0,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-08-16T16:14:00Z,4.5,1.8,207.6,65.3,256.8,25,10.5,5.7,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-08-18T11:46:00Z,4.9,2.0,187.5,76.0,195.1,14,12.6,5.3,QoS Internet Nzérékoré T3 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-08-17T20:30:00Z,4.8,1.6,158.2,53.4,190.4,20,8.0,4.1,QoS Internet Nzérékoré T3 2025
CELCOM,FAR,10.1,-10.8,INTERNET,2025-09-30T20:48:00Z,2.5,1.2,224.0,87.6,294.9,19,13.4,6.4,QoS Internet Faranah T3 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-07-15T11:48:00Z,3.1,1.0,272.0,106.9,347.1,12,17.0,8.1,QoS Internet Faranah T3 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-09-15T11:15:00Z,3.0,1.0,237.5,64.6,217.1,19,18.5,7.6,QoS Internet Faranah T3 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-09-13T11:25:00Z,3.6,1.0,219.9,68.1,259.0,19,12.8,5.0,QoS Internet Faranah T3 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-07-22T20:49:00Z,3.2,1.2,266.9,91.7,321.3,13,17.3,5.4,QoS Internet Faranah T3 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-08-04T21:01:00Z,3.3,1.0,264.6,90.0,334.2,8,15.8,6.9,QoS Internet Faranah T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-08-01T10:50:00Z,3.8,1.2,247.4,95.8,236.8,23,11.5,5.8,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-07-08T20:11:00Z,3.3,1.4,261.0,85.0,268.9,12,15.6,6.1,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.0,INTERNET,2025-08-17T14:05:00Z,4.2,1.2,194.2,57.9,249.1,16,12.9,4.7,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-10-01T15:55:00Z,3.6,1.5,225.5,74.2,242.4,15,15.3,6.0,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-09-01T11:05:00Z,4.1,1.1,213.0,87.6,225.7,16,12.6,7.3,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-08-03T15:28:00Z,3.7,1.5,224.7,67.3,254.7,21,13.6,4.6,QoS Internet Mamou T3 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-09-22T15:25:00Z,3.3,1.2,210.9,64.4,264.6,12,10.3,5.6,QoS Internet Mamou T3 2025
