operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
MTN,CON,10.1,-12.8,INTERNET,2025-06-08T16:40:00Z,24.0,8.0,40.3,16.4,36.2,68,3.0,1.3,QoS Internet Conakry T2 2025
MTN,CON,10.1,-12.8,INTERNET,2025-06-20T09:08:00Z,18.9,7.6,38.5,11.0,48.4,76,3.2,1.4,QoS Internet Conakry T2 2025
MTN,CON,10.1,-12.9,INTERNET,2025-05-14T21:07:00Z,21.7,8.5,52.5,19.1,59.5,63,3.7,1.4,QoS Internet Conakry T2 2025
MTN,CON,10.0,-12.9,INTERNET,2025-07-03T09:36:00Z,23.1,6.9,46.4,15.9,46.3,67,4.5,1.2,QoS Internet Conakry T2 2025
MTN,CON,10.1,-12.9,INTERNET,2025-05-10T16:34:00Z,23.8,6.5,39.7,11.8,46.1,69,3.8,1.6,QoS Internet Conakry T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-25T10:48:00Z,13.3,5.8,72.3,21.5,93.8,50,5.9,2.8,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-06-13T21:13:00Z,16.1,6.3,55.4,16.8,58.6,53,5.1,2.7,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-22T14:45:00Z,17.0,6.3,59.0,20.8,68.5,48,4.0,2.3,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-05-30T11:22:00Z,11.9,4.8,67.5,19.7,85.2,55,5.6,2.6,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-05-25T21:29:00Z,13.3,4.3,68.9,24.1,78.6,52,4.2,1.9,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-05-14T16:49:00Z,12.1,5.6,69.1,21.9,89.8,56,4.3,2.0,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-06-08T09:37:00Z,12.6,5.1,56.4,24.0,59.7,44,4.9,2.9,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-05-18T11:11:00Z,16.9,5.6,55.2,18.5,51.2,54,4.1,1.8,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-05-28T20:06:00Z,14.5,4.6,60.4,23.2,57.7,56,4.3,1.6,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-06-25T16:49:00Z,16.4,5.8,51.2,16.7,54.3,50,4.0,2.0,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-06-09T16:01:00Z,12.5,6.3,64.9,17.2,79.9,44,5.2,1.8,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-14T21:10:00Z,14.9,5.1,50.4,17.7,64.0,51,5.3,1.8,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-04-13T15:20:00Z,13.3,5.1,52.4,18.3,59.2,50,6.6,1.7,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-10T21:16:00Z,17.5,4.6,55.5,17.5,69.8,56,4.3,2.1,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-21T20:00:00Z,17.0,4.8,51.5,22.1,66.0,52,4.0,1.9,QoS Internet Kindia T2 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-06-06T21:56:00Z,12.9,4.6,67.1,21.8,61.8,56,5.2,1.7,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-06-08T15:46:00Z,15.7,4.8,58.8,22.6,66.9,47,5.0,1.8,QoS Internet Kindia T2 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-04-23T10:20:00Z,17.1,4.4,71.6,25.6,75.8,53,4.7,2.4,QoS Internet Kindia T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-17T20:16:00Z,8.6,3.2,133.0,37.9,144.2,33,12.4,4.4,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-05-14T15:29:00Z,6.7,3.1,126.7,35.2,143.0,26,10.2,4.7,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-21T11:05:00Z,7.2,3.0,137.9,58.7,168.0,32,8.8,4.7,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-29T11:53:00Z,6.7,2.8,124.1,38.4,160.8,18,8.5,3.7,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-16T20:20:00Z,8.1,2.2,99.9,29.1,120.6,25,12.6,3.5,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-04-11T16:57:00Z,8.3,2.2,97.5,35.0,102.0,30,11.5,5.7,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-07T14:37:00Z,7.5,2.8,138.6,60.6,129.4,19,11.8,3.1,QoS Internet Boké T2 2025
MTN,BOK,11.1,-14.2,INTERNET,2025-04-21T20:36:00Z,8.4,2.3,123.2,52.5,148.6,26,10.5,5.1,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-06-07T09:24:00Z,7.0,2.8,142.2,39.4,178.6,32,9.9,5.7,QoS Internet Boké T2 2025
MTN,BOK,11.0,-14.2,INTERNET,2025-05-29T14:02:00Z,8.4,3.2,124.3,47.5,123.0,19,8.2,5.3,QoS Internet Boké T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-06-06T10:59:00Z,8.7,3.6,101.2,33.1,100.6,31,9.3,4.5,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-05-19T11:01:00Z,10.7,2.7,92.9,29.7,91.5,30,6.3,3.2,QoS Internet Labé T2 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-06-22T15:18:00Z,10.7,3.3,83.5,22.7,75.6,25,9.8,4.0,QoS Internet Labé T2 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-04-27T10:44:00Z,9.9,3.4,103.0,40.9,134.5,26,9.8,2.8,QoS Internet Labé T2 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-06-16T16:32:00Z,10.1,4.0,97.4,39.0,101.1,39,7.9,2.8,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-05-08T16:29:00Z,8.1,2.8,110.6,47.4,124.2,29,8.4,3.9,QoS Internet Labé T2 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-04-18T11:50:00Z,9.6,3.1,114.8,38.1,145.6,24,8.7,2.9,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-05-13T20:26:00Z,9.6,3.4,97.0,26.0,116.2,35,6.9,4.6,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-04-26T20:04:00Z,9.9,3.1,100.2,32.9,110.1,30,9.3,2.9,QoS Internet Labé T2 2025
MTN,LAB,11.4,-12.5,INTERNET,2025-05-13T15:24:00Z,8.6,3.0,83.4,28.3,109.6,37,7.4,4.2,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-04-13T10:39:00Z,8.8,3.7,111.8,48.6,145.8,28,9.7,3.0,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-05-24T20:05:00Z,8.1,4.0,110.0,43.3,102.9,31,10.1,3.3,QoS Internet Labé T2 2025
MTN,LAB,11.3,-12.5,INTERNET,2025-04-10T20:54:00Z,11.0,4.0,111.1,47.7,139.6,28,6.5,4.4,QoS Internet Labé T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-05T20:54:00Z,14.3,5.1,67.0,23.1,61.3,37,4.8,2.2,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-04-11T09:26:00Z,12.6,4.6,73.1,23.0,69.0,38,7.3,3.1,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-05-19T09:19:00Z,13.8,4.6,88.2,25.5,90.7,44,7.2,2.8,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-05-25T11:22:00Z,10.1,4.4,79.9,32.2,92.9,35,5.0,2.9,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-27T21:49:00Z,12.7,4.5,57.6,21.9,56.6,38,6.7,3.1,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-13T11:46:00Z,13.0,4.4,58.2,19.4,57.9,46,5.7,2.0,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-04-22T09:11:00Z,11.9,4.0,81.8,22.7,98.1,38,4.7,3.0,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-04-16T15:39:00Z,10.1,5.4,73.6,20.6,88.4,48,5.8,3.4,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-05-05T11:03:00Z,13.0,4.7,76.7,28.2,99.8,35,7.1,1.9,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-04-11T14:19:00Z,10.6,3.8,79.8,31.4,90.9,41,6.6,2.5,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-04-23T20:56:00Z,14.7,4.9,77.5,30.5,69.9,42,4.9,2.9,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-30T21:52:00Z,14.7,4.8,60.0,25.8,61.8,39,5.1,2.0,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-09T11:35:00Z,12.3,5.0,72.8,29.0,83.2,35,5.3,2.0,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-06-02T10:27:00Z,10.6,4.8,89.1,25.8,113.4,45,7.3,2.8,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-05-29T15:30:00Z,11.0,4.3,64.8,22.1,69.0,48,7.4,1.9,QoS Internet Kankan T2 2025
MTN,KAN,10.4,-9.3,INTERNET,2025-05-16T09:43:00Z,14.0,4.5,88.9,23.8,84.9,38,7.3,2.1,QoS Internet Kankan T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-04-27T14:56:00Z,10.0,2.6,113.9,45.6,119.5,31,8.6,3.6,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-06-07T15:25:00Z,9.4,3.3,102.9,34.9,121.8,24,10.8,4.9,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-05-26T11:05:00Z,9.6,3.5,125.4,41.4,110.6,35,7.9,3.6,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-02T15:57:00Z,7.4,3.4,91.1,32.5,89.1,22,9.3,3.4,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-04-18T14:01:00Z,9.2,3.2,124.8,50.5,127.2,24,7.5,3.6,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-04-19T20:30:00Z,9.1,3.7,119.4,39.8,146.8,24,10.8,4.2,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-05-22T14:19:00Z,7.8,3.5,128.2,39.8,140.9,24,11.4,3.9,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-06-23T20:54:00Z,7.6,2.9,121.6,51.4,113.0,29,7.2,3.8,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-06-12T16:51:00Z,8.0,3.1,110.1,35.5,109.5,26,11.2,2.9,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-07-04T21:10:00Z,7.2,3.4,106.7,41.8,140.4,32,8.8,3.8,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.7,-8.8,INTERNET,2025-04-28T09:22:00Z,8.3,2.5,109.8,31.2,115.2,24,9.8,4.0,QoS Internet Nzérékoré T2 2025
MTN,NZE,7.8,-8.8,INTERNET,2025-07-01T14:30:00Z,7.1,2.8,132.9,47.2,162.3,34,8.2,2.9,QoS Internet Nzérékoré T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-05-18T16:45:00Z,4.6,2.1,152.6,60.6,160.8,19,17.0,7.3,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-05-03T15:02:00Z,4.8,2.0,193.1,73.8,182.1,26,16.2,6.6,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.8,INTERNET,2025-05-23T14:46:00Z,5.6,2.2,154.4,43.9,196.5,18,13.8,5.8,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-04-16T20:57:00Z,5.1,2.4,166.4,55.1,196.2,14,15.1,6.9,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-05-10T15:00:00Z,5.7,2.3,184.4,63.7,209.1,23,16.9,5.3,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-06-06T20:16:00Z,6.0,2.2,158.3,43.2,172.3,20,13.5,6.6,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-05-24T15:10:00Z,6.1,1.7,188.7,66.9,178.3,14,11.7,5.5,QoS Internet Faranah T2 2025
MTN,FAR,10.0,-10.7,INTERNET,2025-04-26T21:46:00Z,4.9,2.4,139.1,39.0,169.0,24,16.0,6.4,QoS Internet Faranah T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-11T20:38:00Z,6.3,2.0,128.4,47.6,143.7,16,10.4,5.2,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-22T14:02:00Z,7.4,2.8,110.6,40.3,136.6,17,14.1,5.8,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-21T09:06:00Z,5.7,2.3,140.9,38.9,150.2,14,9.2,4.9,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-04-12T14:51:00Z,5.7,2.7,112.6,36.3,99.6,14,12.3,4.2,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-01T21:11:00Z,6.7,2.7,163.7,55.6,184.6,26,11.4,4.3,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-20T09:34:00Z,7.2,2.6,130.3,35.6,165.2,24,12.4,6.5,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-05-21T10:44:00Z,5.8,2.3,119.9,47.4,115.0,28,9.8,5.3,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-05-29T14:22:00Z,7.3,2.7,113.8,46.4,136.1,21,12.6,6.0,QoS Internet Mamou T2 2025
MTN,MAM,10.5,-12.1,INTERNET,2025-06-07T11:35:00Z,5.8,2.4,148.8,55.4,155.4,21,8.8,6.1,QoS Internet Mamou T2 2025
