operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,CON,10.0,-12.8,INTERNET,2025-06-05T09:22:00Z,13.2,4.9,71.2,21.5,71.2,62,3.2,1.4,QoS Internet Conakry T2 2025
CELCOM,CON,10.1,-12.8,INTERNET,2025-06-14T14:06:00Z,12.3,4.7,49.0,20.7,45.3,51,3.2,1.7,QoS Internet Conakry T2 2025
CELCOM,CON,10.1,-12.9,INTERNET,2025-05-21T09:12:00Z,11.2,5.0,58.2,24.8,64.9,50,2.8,1.7,QoS Internet Conakry T2 2025
CELCOM,CON,10.0,-12.9,INTERNET,2025-06-06T21:34:00Z,11.9,5.6,69.2,25.8,71.8,57,3.2,2.0,QoS Internet Conakry T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-06-22T15:01:00Z,10.5,3.2,100.9,43.3,124.9,33,4.5,1.8,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-05-20T21:13:00Z,8.2,2.8,90.4,31.6,97.6,47,5.5,2.5,QoS Internet Kindia T2 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-04-28T21:14:00Z,9.5,3.6,95.3,27.3,118.7,37,4.9,2.5,QoS Internet Kindia T2 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-05-18T11:52:00Z,7.8,3.8,96.3,26.4,99.4,44,5.4,2.4,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-05-29T09:29:00Z,10.4,3.8,95.2,31.5,114.2,37,5.6,2.1,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-05-16T10:58:00Z,10.9,3.9,72.4,19.8,63.8,32,4.4,1.8,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-06-14T10:25:00Z,10.6,3.0,106.3,32.1,129.2,45,5.7,2.1,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-04-17T15:52:00Z,10.5,3.0,96.3,27.4,119.1,46,5.4,2.0,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-06-30T14:12:00Z,8.0,3.9,92.4,39.9,111.8,41,5.6,2.1,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-05-03T10:35:00Z,9.1,2.8,96.7,42.1,102.7,47,4.0,2.9,QoS Internet Kindia T2 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-05-30T14:17:00Z,7.6,3.7,100.2,28.6,119.0,35,5.6,2.3,QoS Internet Kindia T2 2025
CELCOM,KIN,10.0,-12.3,INTERNET,2025-04-19T14:46:00Z,8.3,3.2,81.8,32.1,75.4,46,5.6,2.0,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-06-30T15:17:00Z,8.5,3.5,76.1,30.3,78.7,39,6.2,2.8,QoS Internet Kindia T2 2025
CELCOM,KIN,10.1,-12.3,INTERNET,2025-06-04T15:08:00Z,7.6,3.4,77.5,30.5,81.1,33,5.5,2.6,QoS Internet Kindia T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-07-01T20:57:00Z,4.9,1.5,146.8,56.1,153.4,26,11.9,3.9,QoS Internet Boké T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-04-15T09:13:00Z,5.6,1.7,133.2,39.1,164.2,18,11.5,5.7,QoS Internet Boké T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-05-14T15:59:00Z,4.6,1.5,173.1,61.7,195.9,17,11.6,5.6,QoS Internet Boké T2 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-04-18T15:59:00Z,5.2,1.4,184.6,57.9,229.8,15,8.2,3.8,QoS Internet Boké T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-06-24T21:33:00Z,4.4,1.4,198.7,52.4,176.1,18,9.0,4.4,QoS Internet Boké T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-06-04T20:06:00Z,4.8,1.6,136.9,38.3,162.4,20,9.0,3.9,QoS Internet Boké T2 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-06-23T10:20:00Z,4.2,1.7,164.0,61.2,212.5,13,11.8,3.3,QoS Internet Boké T2 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-06-07T10:02:00Z,4.8,1.6,142.7,56.5,178.3,19,10.5,5.3,QoS Internet Boké T2 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-04-28T20:52:00Z,7.0,2.3,128.8,39.7,153.4,21,7.8,2.6,QoS Internet Labé T2 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-05-04T09:11:00Z,5.6,2.2,163.0,68.7,144.8,23,9.6,2.8,QoS Internet Labé T2 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-04-22T10:18:00Z,5.7,1.7,125.4,38.5,151.1,27,6.3,4.6,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-05-31T20:57:00Z,6.0,1.8,157.7,49.1,141.0,23,9.8,3.7,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-05-03T11:03:00Z,4.8,2.5,150.8,59.6,189.1,19,7.0,3.6,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-05-06T14:36:00Z,5.2,1.9,129.2,55.9,159.0,20,9.2,3.0,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-06-01T15:21:00Z,6.0,2.0,154.7,57.1,165.3,18,7.3,3.6,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-06-03T14:17:00Z,6.7,2.5,121.3,47.8,140.7,25,9.9,4.2,QoS Internet Labé T2 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-05-15T16:11:00Z,5.6,2.4,112.0,42.9,147.7,33,7.8,4.2,QoS Internet Labé T2 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-06-21T10:17:00Z,7.0,2.0,121.2,45.4,109.9,32,7.9,2.7,QoS Internet Labé T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-06-09T16:14:00Z,8.6,2.5,118.7,47.3,154.0,41,5.8,3.0,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-04T14:21:00Z,8.6,3.3,85.1,31.8,103.6,35,5.6,2.2,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-05-17T14:56:00Z,7.6,3.3,86.1,24.2,93.8,29,6.0,2.9,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-06-02T14:47:00Z,7.4,2.5,108.9,36.4,111.6,38,5.4,2.8,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-06-01T10:25:00Z,8.2,3.0,90.0,33.2,114.4,35,6.6,2.5,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-05-25T14:43:00Z,7.6,3.2,108.7,41.7,99.9,30,6.1,2.2,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-04-26T20:03:00Z,9.0,2.3,83.6,29.8,89.2,34,6.3,3.0,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-06-20T11:24:00Z,6.8,3.4,123.2,40.9,119.1,38,7.0,2.5,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-05-03T16:41:00Z,8.2,3.2,86.7,35.5,87.6,38,5.2,3.1,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-06-25T10:29:00Z,9.1,3.0,119.6,31.6,126.1,35,6.2,2.9,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-07-04T10:11:00Z,7.6,2.6,100.0,37.1,107.9,37,5.9,3.2,QoS Internet Kankan T2 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-05-08T14:21:00Z,6.7,2.7,87.0,34.8,98.4,28,7.0,2.2,QoS Internet Kankan T2 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-06-26T15:46:00Z,4.5,1.7,136.4,42.3,148.6,26,10.7,4.3,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-05-06T15:34:00Z,6.1,1.9,164.4,45.7,149.2,16,8.8,4.2,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-04-14T10:16:00Z,5.1,2.3,156.9,60.7,183.8,16,7.0,4.7,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-07-02T11:57:00Z,5.5,2.2,175.2,74.4,185.3,24,7.0,5.0,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-06-28T09:15:00Z,6.1,1.7,151.8,59.6,155.6,24,10.9,5.1,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-05-06T16:12:00Z,5.3,2.3,124.7,51.0,160.7,17,11.1,3.6,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-04-20T16:50:00Z,6.2,2.1,126.0,52.4,154.3,17,10.0,4.9,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-04-12T11:19:00Z,4.3,2.3,153.0,61.7,140.6,16,7.5,4.0,QoS Internet Nzérékoré T2 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-06-29T15:20:00Z,5.8,2.1,158.8,68.6,173.0,23,9.1,3.4,QoS Internet Nzérékoré T2 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-06-03T14:38:00Z,4.2,1.0,241.2,76.0,315.3,18,12.9,6.9,QoS Internet Faranah T2 2025
CELCOM,FAR,10.0,-10.7,INTERNET,2025-05-16T11:15:00Z,3.3,1.0,248.5,68.8,255.4,13,13.1,6.5,QoS Internet Faranah T2 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-07-03T11:24:00Z,4.0,1.2,277.3,81.3,324.1,19,16.4,4.1,QoS Internet Faranah T2 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-06-30T16:18:00Z,4.2,1.3,231.7,89.4,232.0,16,16.5,5.6,QoS Internet Faranah T2 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-06-26T15:32:00Z,3.2,1.0,214.4,78.4,248.0,19,13.3,5.3,QoS Internet Faranah T2 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-07-03T20:13:00Z,3.3,1.1,276.5,94.3,331.5,15,13.0,4.6,QoS Internet Faranah T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-07-02T16:25:00Z,4.8,1.5,209.0,57.9,262.9,20,10.4,6.1,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-04-10T20:32:00Z,4.8,1.3,219.6,77.3,268.4,11,8.9,6.5,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-06-01T20:34:00Z,5.0,1.7,160.7,46.0,151.4,17,9.8,5.0,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-04-24T10:22:00Z,3.6,1.3,164.8,48.3,156.3,10,10.5,4.5,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-04-29T14:22:00Z,3.8,1.2,160.0,62.3,179.8,17,13.5,4.2,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-04-23T10:59:00Z,4.7,1.8,179.0,57.0,218.9,17,9.7,5.8,QoS Internet Mamou T2 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-06-16T11:59:00Z,4.1,1.3,212.1,80.4,275.9,19,9.1,5.8,QoS Internet Mamou T2 2025
