operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,BOK,11.1,-14.2,INTERNET,2025-12-05T09:22:00Z,3.6,1.3,174.0,52.8,153.2,21,6.7,4.9,QoS Internet Boké T4 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-10-31T10:13:00Z,3.7,1.5,143.0,59.7,131.7,28,7.8,2.1,QoS Internet Labé T4 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-11-16T15:24:00Z,4.1,1.3,144.2,48.3,146.0,31,7.9,3.5,QoS Internet Labé T4 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-10-21T21:26:00Z,3.6,1.4,122.2,37.6,140.8,17,5.6,3.2,QoS Internet Labé T4 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-11-06T09:28:00Z,3.3,1.2,169.9,47.8,200.7,22,7.8,3.6,QoS Internet Labé T4 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-11-18T11:50:00Z,4.2,1.5,158.1,62.8,203.0,30,7.0,3.1,QoS Internet Labé T4 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-12-22T20:38:00Z,3.6,1.4,144.1,48.9,180.7,21,7.9,2.4,QoS Internet Labé T4 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-11-07T20:54:00Z,3.4,1.6,161.7,54.0,209.9,31,7.3,3.8,QoS Internet Labé T4 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-10-24T21:47:00Z,3.3,1.6,126.0,34.3,155.3,23,8.1,3.8,QoS Internet Labé T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-11-10T21:08:00Z,4.5,1.8,113.7,36.7,147.1,32,7.1,2.7,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-11-18T21:02:00Z,5.2,1.5,152.7,44.3,162.4,27,5.4,3.0,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-11-14T10:43:00Z,4.6,1.5,127.6,51.2,118.6,22,4.7,1.8,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-12-12T09:06:00Z,5.2,1.9,145.3,43.0,151.3,28,6.2,3.0,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-12-01T11:23:00Z,4.5,1.7,121.4,47.0,155.7,37,5.1,2.3,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-12-26T15:34:00Z,4.0,1.8,144.9,55.6,160.4,36,6.6,3.0,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-11-05T15:09:00Z,5.1,1.8,122.8,35.0,155.0,32,4.4,2.8,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-11-07T14:00:00Z,3.9,1.8,147.9,49.7,166.2,34,7.1,2.7,QoS Internet Kankan T4 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2026-01-02T09:06:00Z,4.5,1.7,101.4,41.4,109.3,29,6.3,3.0,QoS Internet Kankan T4 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-12-25T09:39:00Z,3.9,1.3,181.1,47.8,190.5,20,9.2,3.9,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-12-22T10:33:00Z,3.5,1.2,192.7,56.9,180.9,23,9.5,2.5,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-11-03T20:28:00Z,3.0,1.6,170.1,50.2,180.5,28,8.1,2.9,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-11-02T20:39:00Z,3.9,1.4,170.4,60.8,204.6,24,6.9,3.7,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-11-12T16:53:00Z,4.1,1.1,138.1,49.1,180.7,19,7.1,3.0,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-10-30T15:18:00Z,3.7,1.6,201.5,83.7,264.2,22,9.0,3.1,QoS Internet Nzérékoré T4 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-12-15T16:55:00Z,3.7,1.6,150.5,51.7,161.5,18,8.6,2.9,QoS Internet Nzérékoré T4 2025
INTERCEL,FAR,10.0,-10.8,INTERNET,2025-10-31T09:06:00Z,2.7,1.0,301.0,90.2,395.3,18,11.9,5.8,QoS Internet Faranah T4 2025
INTERCEL,FAR,10.0,-10.7,INTERNET,2025-10-19T15:01:00Z,2.4,0.9,286.0,114.9,357.5,21,9.8,4.7,QoS Internet Faranah T4 2025
INTERCEL,FAR,10.0,-10.7,INTERNET,2025-10-30T21:58:00Z,2.6,0.7,237.8,94.7,241.7,17,10.4,6.2,QoS Internet Faranah T4 2025
INTERCEL,FAR,10.1,-10.7,INTERNET,2025-11-01T10:47:00Z,2.8,0.8,312.4,103.2,332.5,14,13.4,5.5,QoS Internet Faranah T4 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-10-17T21:36:00Z,2.3,1.2,229.8,86.1,300.5,19,11.7,4.3,QoS Internet Mamou T4 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-11-14T20:28:00Z,2.9,1.0,182.9,49.3,218.5,14,11.1,3.4,QoS Internet Mamou T4 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-12-10T20:08:00Z,3.1,1.1,187.8,50.1,202.7,23,10.5,4.8,QoS Internet Mamou T4 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-11-26T09:01:00Z,2.6,0.9,215.6,88.4,262.6,20,7.7,5.3,QoS Internet Mamou T4 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-12-06T11:31:00Z,3.2,1.2,176.0,49.7,179.6,18,11.6,4.4,QoS Internet Mamou T4 2025
