operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
ORANGE,KAN,10.4,-9.3,INTERNET,2025-07-21T10:26:00Z,17.6,4.6,65.3,22.0,80.0,41,7.5,2.7,QoS Internet Kankan T3 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-09-13T20:53:00Z,14.7,4.4,69.8,21.7,82.0,51,7.1,2.6,QoS Internet Kankan T3 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-08-06T14:11:00Z,12.8,5.9,52.4,19.3,54.2,44,6.9,1.9,QoS Internet Kankan T3 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-09-30T20:57:00Z,14.0,5.1,66.7,25.4,66.9,39,5.6,2.7,QoS Internet Kankan T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-07-11T16:13:00Z,10.3,3.0,113.8,41.3,101.6,21,11.5,4.5,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-07-19T20:09:00Z,9.2,3.5,87.3,36.5,106.6,20,10.6,3.2,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-07-22T16:52:00Z,10.7,3.0,90.8,24.2,105.3,26,8.6,5.2,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-07-17T16:59:00Z,10.1,3.2,103.0,37.5,131.3,25,10.3,4.6,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-09-24T16:23:00Z,10.9,3.0,100.2,28.7,119.5,20,8.4,4.5,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-08-13T10:35:00Z,8.2,3.1,104.8,39.7,109.1,32,8.1,4.3,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-10-01T11:49:00Z,8.7,3.9,99.4,38.4,91.5,32,9.7,3.9,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-08-14T16:09:00Z,10.5,3.6,93.7,30.9,108.1,23,8.8,4.5,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-09-16T11:19:00Z,10.3,3.6,84.1,32.7,77.4,22,12.9,5.5,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-08-13T09:47:00Z,11.3,3.3,86.0,35.1,105.4,28,8.2,5.2,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-07-19T09:23:00Z,8.9,3.5,98.3,26.9,87.7,34,10.3,5.5,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-07-19T11:51:00Z,8.1,3.1,74.3,26.7,84.8,34,11.8,3.7,QoS Internet Nzérékoré T3 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-08-15T14:16:00Z,9.3,3.0,99.0,37.9,106.0,22,10.2,4.6,QoS Internet Nzérékoré T3 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-07-19T11:31:00Z,5.3,1.9,112.6,32.8,103.4,21,13.3,5.0,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-08-05T09:05:00Z,6.5,1.9,143.8,52.9,161.7,20,17.2,7.0,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-08-29T15:51:00Z,7.1,1.9,147.0,53.8,162.5,11,13.4,6.0,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-09-17T14:06:00Z,7.0,2.6,150.1,52.2,197.6,26,17.2,7.4,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-07-16T21:05:00Z,6.8,2.6,116.7,33.0,128.7,22,13.9,6.0,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-07-11T10:15:00Z,5.1,2.6,126.5,54.3,126.0,16,11.9,6.6,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-08-09T21:49:00Z,6.8,2.2,157.9,45.7,188.1,20,12.8,5.0,QoS Internet Faranah T3 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-08-25T14:07:00Z,6.7,2.7,142.5,39.3,166.3,24,17.5,7.7,QoS Internet Faranah T3 2025
ORANGE,FAR,10.1,-10.8,INTERNET,2025-08-17T21:54:00Z,7.0,2.3,134.7,53.5,122.1,16,15.3,4.7,QoS Internet Faranah T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-09-22T15:25:00Z,8.7,2.5,127.5,52.7,119.9,25,11.5,5.6,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-07-11T21:06:00Z,8.3,2.9,126.2,52.3,114.7,23,13.7,4.7,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.0,INTERNET,2025-07-31T14:19:00Z,8.1,2.5,123.8,43.1,124.5,24,14.6,5.9,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-09-25T11:15:00Z,5.9,2.7,105.1,37.2,133.6,28,15.6,4.5,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-08-24T16:47:00Z,8.4,2.3,136.3,57.1,177.2,26,16.4,7.2,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-09-12T11:49:00Z,7.5,3.1,124.5,43.3,131.3,22,14.2,4.5,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-08-07T09:02:00Z,6.6,2.5,111.8,37.6,137.7,21,14.9,7.2,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-08-11T10:25:00Z,6.3,2.5,100.8,32.3,128.2,22,13.2,4.1,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-08-10T16:32:00Z,6.2,2.9,108.7,30.0,116.7,22,14.7,6.4,QoS Internet Mamou T3 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-08-25T10:04:00Z,6.2,2.5,96.8,28.8,101.2,14,14.1,5.4,QoS Internet Mamou T3 2025
