operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
ORANGE,KIN,10.0,-12.3,INTERNET,2025-03-08T15:42:00Z,16.1,7.2,52.6,15.2,54.6,55,4.5,2.4,QoS Internet Kindia T1 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-04-01T21:12:00Z,20.7,8.3,45.2,12.8,55.4,56,6.0,1.8,QoS Internet Kindia T1 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-04-07T20:11:00Z,17.1,5.7,44.5,13.7,55.6,57,4.1,2.4,QoS Internet Kindia T1 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-01-27T10:42:00Z,23.3,7.3,46.8,19.2,58.0,55,5.1,2.6,QoS Internet Kindia T1 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-03-16T14:30:00Z,22.4,5.7,47.1,16.6,53.3,64,4.1,2.7,QoS Internet Kindia T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-03-13T11:10:00Z,9.5,3.9,97.2,32.9,128.2,34,10.2,3.2,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-01-23T10:24:00Z,12.8,4.0,94.7,25.1,112.5,33,10.0,2.9,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-02-03T11:36:00Z,13.2,4.7,82.2,23.0,82.7,33,8.1,3.5,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-03-05T21:36:00Z,10.2,3.4,83.8,32.2,75.2,38,8.0,3.2,QoS Internet Boké T1 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-03-16T15:57:00Z,12.5,3.7,92.1,38.0,108.8,40,7.6,3.3,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-03-12T16:17:00Z,9.4,3.9,94.6,31.6,103.4,32,8.2,2.8,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-02-04T10:19:00Z,12.5,4.0,82.4,24.1,104.2,27,6.8,2.7,QoS Internet Boké T1 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-01-21T16:45:00Z,11.0,3.8,94.9,36.2,93.6,32,8.5,4.8,QoS Internet Boké T1 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-03-16T16:22:00Z,12.3,4.3,72.4,23.9,68.9,33,10.8,4.6,QoS Internet Boké T1 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-04-07T14:43:00Z,11.3,4.6,96.4,36.8,104.9,26,7.3,4.4,QoS Internet Boké T1 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-02-12T15:38:00Z,13.3,4.2,77.3,25.4,79.9,28,8.6,4.1,QoS Internet Boké T1 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-04-04T20:37:00Z,11.9,4.5,75.6,28.4,86.8,29,7.0,2.8,QoS Internet Boké T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-02-19T16:55:00Z,16.5,5.3,55.2,19.5,54.4,33,8.3,3.6,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-03-07T16:43:00Z,14.0,4.6,75.5,25.2,90.9,41,8.7,3.6,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-02-27T14:43:00Z,16.3,5.3,64.2,26.4,80.2,46,5.9,2.3,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-01-31T15:46:00Z,12.2,5.4,59.4,16.5,61.6,44,6.3,3.5,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-02-26T16:16:00Z,11.9,4.1,67.8,24.7,78.2,40,5.9,2.3,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-03-04T15:26:00Z,12.0,4.4,61.4,22.2,78.5,39,6.4,3.4,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-01-25T21:21:00Z,14.8,4.0,57.6,22.8,55.0,44,7.0,3.5,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-01-26T11:39:00Z,13.6,5.0,50.1,17.8,60.2,47,8.4,3.5,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-03-23T14:01:00Z,12.6,5.4,59.6,17.0,62.5,41,5.8,3.6,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-02-22T15:29:00Z,13.1,5.8,78.0,25.2,99.6,38,5.9,3.8,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-03-07T09:14:00Z,12.4,4.0,64.1,18.2,76.5,45,6.6,3.3,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-03-24T09:38:00Z,14.9,4.0,69.3,23.2,72.6,41,6.9,2.4,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-04-05T09:19:00Z,14.1,5.2,69.7,23.4,88.9,40,7.4,2.6,QoS Internet Labé T1 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-01-28T21:12:00Z,15.9,5.9,60.0,20.1,57.0,41,8.4,3.3,QoS Internet Labé T1 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-03-17T16:15:00Z,16.3,5.7,68.8,19.9,63.3,40,7.8,2.3,QoS Internet Labé T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-16T14:29:00Z,16.6,5.0,45.7,12.3,46.1,53,5.3,2.9,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-01-27T09:00:00Z,14.6,5.7,51.9,19.3,65.7,41,6.8,2.0,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-03-07T20:29:00Z,19.2,6.7,56.8,22.8,52.8,51,4.5,3.2,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-04T10:26:00Z,17.3,5.9,55.9,22.3,64.2,54,6.9,2.8,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-01-31T21:58:00Z,16.4,5.0,57.0,15.1,71.9,48,6.5,2.8,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-12T16:33:00Z,14.1,6.4,47.4,15.3,55.8,46,6.8,2.6,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-04-03T09:00:00Z,19.1,6.8,62.0,17.1,68.0,44,7.2,1.8,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-12T20:25:00Z,16.4,6.2,43.7,15.3,44.5,56,6.5,1.8,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-03-07T20:02:00Z,14.1,6.3,56.1,17.7,61.9,43,6.3,3.2,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-03-02T09:52:00Z,17.2,6.3,52.7,19.9,63.0,42,6.6,2.1,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-27T16:53:00Z,17.1,5.7,44.1,18.5,48.4,53,6.5,2.4,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-16T14:12:00Z,14.9,6.8,46.1,14.8,55.9,41,6.2,2.8,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-01-30T21:29:00Z,14.3,6.0,54.0,14.6,69.7,53,5.8,2.5,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-02-06T11:46:00Z,17.9,6.3,49.2,20.5,52.4,50,6.4,2.1,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-03-06T16:18:00Z,16.2,6.5,59.2,18.6,70.4,54,6.5,3.2,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-04-05T14:12:00Z,18.1,7.0,44.7,17.3,58.5,43,6.0,2.7,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-01-29T16:35:00Z,17.9,5.8,59.1,24.2,59.4,54,6.7,2.5,QoS Internet Kankan T1 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-01-18T20:09:00Z,15.2,6.7,64.7,24.7,61.1,41,6.7,2.1,QoS Internet Kankan T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-03-25T09:22:00Z,14.5,4.9,82.5,32.4,93.0,32,8.9,3.9,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-02-20T09:59:00Z,14.1,4.8,85.7,23.3,103.5,31,9.2,4.1,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-03-12T14:58:00Z,11.9,4.7,78.6,23.3,94.2,31,7.6,4.3,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-01-24T11:11:00Z,10.3,4.1,63.7,18.5,79.8,28,7.6,4.2,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-01-20T11:59:00Z,14.8,4.7,76.2,26.5,86.3,34,8.9,3.0,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-02-12T11:33:00Z,12.2,4.6,58.3,17.6,56.8,33,7.2,2.8,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-04-04T21:35:00Z,10.1,4.8,69.4,29.2,79.8,38,9.6,3.7,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-02-25T20:58:00Z,11.4,4.9,56.2,19.8,68.5,36,7.8,3.3,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-02-21T14:20:00Z,10.9,5.3,72.3,19.1,65.7,39,8.8,4.1,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-03-10T10:13:00Z,15.0,5.0,75.7,32.3,91.5,30,7.6,3.0,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-01-26T10:03:00Z,10.4,5.1,84.0,28.0,90.6,34,7.1,3.1,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-01-30T09:41:00Z,13.8,3.7,82.0,26.7,90.3,33,8.5,3.5,QoS Internet Nzérékoré T1 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-02-20T21:24:00Z,12.5,4.6,59.7,19.8,73.5,37,9.6,2.6,QoS Internet Nzérékoré T1 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-04-07T16:00:00Z,7.1,2.4,111.2,39.6,144.2,21,13.1,6.2,QoS Internet Faranah T1 2025
ORANGE,FAR,10.1,-10.8,INTERNET,2025-02-28T14:26:00Z,7.2,2.6,112.2,34.4,104.4,27,12.1,3.7,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-03-26T21:41:00Z,6.9,2.5,117.3,40.8,120.3,18,12.6,3.8,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-04-04T10:57:00Z,7.8,3.2,115.7,33.5,130.7,29,14.3,4.0,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-02-24T14:50:00Z,8.2,3.4,89.5,35.0,113.3,23,10.8,4.4,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-03-26T10:11:00Z,7.7,3.4,125.0,37.1,150.3,26,13.0,6.2,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-03-20T09:52:00Z,8.7,3.5,109.1,39.0,144.0,24,13.3,4.6,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-02-12T15:08:00Z,8.1,3.0,114.3,47.0,141.1,26,9.7,5.0,QoS Internet Faranah T1 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-03-13T11:11:00Z,9.7,2.6,117.6,50.2,105.6,28,10.1,4.3,QoS Internet Faranah T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-02-13T09:42:00Z,9.3,3.5,89.6,24.2,117.5,25,11.0,4.3,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-02-19T15:37:00Z,10.4,3.3,97.6,39.9,108.1,26,12.0,4.3,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-03-01T16:31:00Z,7.9,4.0,89.0,26.9,98.5,24,8.3,3.4,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-04-02T10:42:00Z,10.7,3.5,90.6,27.1,86.2,33,7.6,3.1,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.0,INTERNET,2025-03-29T11:08:00Z,10.1,2.9,81.7,24.0,106.3,30,10.3,3.0,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-04-09T15:05:00Z,9.7,3.5,80.1,26.8,75.5,29,11.3,4.6,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-03-21T15:10:00Z,9.6,3.6,80.6,26.6,74.8,23,11.8,4.3,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-03-09T11:38:00Z,10.2,2.9,102.8,36.0,95.8,28,8.2,4.6,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-01-15T20:33:00Z,10.6,3.4,109.1,37.8,132.9,26,11.5,5.3,QoS Internet Mamou T1 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-03-29T10:27:00Z,8.8,4.0,82.7,34.4,87.6,23,11.0,5.0,QoS Internet Mamou T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-04-09T21:31:00Z,24.7,8.1,33.1,13.1,43.6,80,2.8,1.5,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.8,INTERNET,2025-03-04T21:29:00Z,23.4,8.9,49.1,14.3,52.5,71,3.3,1.7,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-28T21:42:00Z,21.7,8.2,35.6,9.7,35.5,75,3.3,1.7,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.8,INTERNET,2025-02-20T16:03:00Z,25.0,7.5,46.5,12.4,59.2,71,2.8,1.4,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.8,INTERNET,2025-03-01T20:22:00Z,19.7,7.4,34.3,13.1,43.3,67,2.9,1.5,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-01-19T21:42:00Z,25.5,7.3,45.6,16.7,59.9,72,3.3,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-03-18T10:44:00Z,22.0,8.8,39.0,14.4,40.6,73,3.5,1.8,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-01-24T14:18:00Z,22.6,9.0,44.3,19.1,53.0,75,3.7,1.3,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.9,INTERNET,2025-03-28T21:27:00Z,23.3,7.4,47.6,16.1,53.2,69,3.3,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.9,INTERNET,2025-03-14T11:56:00Z,25.2,8.2,36.7,15.8,44.3,73,4.3,1.5,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-04-03T20:59:00Z,22.2,7.6,35.5,10.3,41.9,70,3.4,1.3,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-01-23T14:54:00Z,23.3,7.2,43.9,14.6,40.8,69,3.1,1.8,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-15T21:35:00Z,25.6,7.0,37.8,10.1,46.4,70,3.6,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.9,INTERNET,2025-01-20T21:50:00Z,18.3,8.3,48.8,20.5,51.7,71,3.8,1.1,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-02-01T14:07:00Z,18.7,8.5,43.5,17.3,48.3,74,2.8,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-02-24T16:53:00Z,24.2,7.2,40.6,11.7,38.9,81,3.4,1.3,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-31T09:31:00Z,18.6,8.1,41.5,12.7,41.6,78,2.9,1.5,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-03T15:01:00Z,17.9,8.8,47.5,12.9,61.0,76,3.1,1.4,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-04-06T16:57:00Z,25.2,9.1,39.9,16.8,42.0,81,3.1,1.1,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-02-14T15:13:00Z,21.5,7.4,47.8,17.9,58.7,70,2.8,1.8,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-18T21:47:00Z,23.9,9.2,47.9,19.5,56.9,74,3.2,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-26T16:29:00Z,23.2,7.0,41.0,15.4,36.1,69,3.2,1.6,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-01-29T11:15:00Z,24.9,8.8,48.4,18.5,59.5,71,3.5,1.7,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.8,INTERNET,2025-02-17T11:43:00Z,20.1,6.7,39.6,13.1,41.4,79,3.6,1.1,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.9,INTERNET,2025-01-17T14:58:00Z,19.9,9.1,33.7,12.5,38.6,68,4.3,1.2,QoS Internet Conakry T1 2025
MTN,CON,10.1,-12.9,INTERNET,2025-03-28T10:00:00Z,25.7,7.9,45.2,12.8,54.0,69,4.1,1.8,QoS Internet Conakry T1 2025
MTN,CON,10.0,-12.9,INTERNET,2025-02-20T21:24:00Z,22.9,9.6,38.0,14.5,40.4,72,2.9,1.3,QoS Internet Conakry T1 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-02-17T14:39:00Z,15.9,5.9,49.1,16.9,62.0,59,4.7,1.8,QoS Internet Kindia T1 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-03-05T20:47:00Z,15.8,4.6,71.4,24.6,74.0,53,5.4,2.5,QoS Internet Kindia T1 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-01-20T09:16:00Z,18.3,6.0,50.3,21.1,45.2,46,4.2,2.1,QoS Internet Kindia T1 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-02-27T21:08:00Z,15.0,5.1,55.1,23.9,60.6,59,4.5,2.0,QoS Internet Kindia T1 2025
MTN,KIN,10.1,-12.3,INTERNET,2025-03-11T15:57:00Z,17.0,5.1,55.1,23.1,56.1,59,5.7,1.7,QoS Internet Kindia T1 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-04-09T21:03:00Z,13.4,5.5,51.1,17.6,47.6,58,5.0,2.1,QoS Internet Kindia T1 2025
MTN,KIN,10.0,-12.3,INTERNET,2025-03-27T21:29:00Z,17.7,4.8,49.3,20.4,47.3,46,5.0,1.9,QoS Internet Kindia T1 2025
