regionCode,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering
BKE,11.351684,-14.680422,INTERNET,2026-01-13T18:24:00.000Z,-88.5,-100.9,-16.6,-3.8,,,409.1,32.4,38.5,63.2,,,,,,1,37.17,8.51
KDR,12.614341,-13.385934,MOBILE,2026-02-23T22:08:00.000Z,-91.4,-101.9,-17.3,-0.5,,,183.3,97.7,29.3,79.9,,,,,,8,24,26.26
KDR,12.283548,-13.252746,INTERNET,2026-02-06T12:16:00.000Z,-85.1,-100.5,-19.6,-4.4,,,416,90.4,18.5,76.6,,,,,,1,22.38,20.09
KDR,11.963317,-13.338731,INTERNET,2026-03-15T15:31:00.000Z,-82.4,-101.5,-19.7,-1.3,,,369.1,78,20.6,30.9,,,,,,14,15.62,28.12
KDR,12.232288,-13.04769,INTERNET,2026-02-18T07:56:00.000Z,-48.7,-62.2,-10,5.5,,,76.8,10.8,,,15.2,8.8,77.4,52.6,83.2,58,2.65,0.09
KDR,12.545326,-13.448226,MOBILE,2026-02-18T18:25:00.000Z,-50.7,-62,-8.7,7.4,6.9,7.7,65.8,2.9,52.5,46,,,,,,46,2.75,5.07
LBE,11.398905,-12.059686,MOBILE,2026-03-08T21:25:00.000Z,-77.4,-86.2,-10.4,17,23.8,7.3,49.2,6.4,86.9,10.8,,,,,,60,1.7,0.92
LBE,11.500975,-12.389157,MOBILE,2026-01-15T09:17:00.000Z,-59,-68.4,-14.3,7,14.5,8.8,73.2,12,70.4,30.4,,,,,,47,2.23,0.95
LBE,11.08507,-12.325881,INTERNET,2026-01-19T22:16:00.000Z,-79.4,-107.3,-19,-3.1,,,301.4,28.4,29.7,57.2,,,,,,20,53.99,22.8
LBE,11.271031,-12.080809,MOBILE,2026-02-13T14:26:00.000Z,-90.7,-102.9,-18.3,-5.2,,,226.9,69.7,5.8,71.4,,,,,,17,50.91,10.95
LBE,11.317576,-12.391154,MOBILE,2026-03-15T21:35:00.000Z,-86.5,-104.1,-19.8,-1.4,,,221.3,85.1,11.1,42.2,,,,,,10,22.28,5.59
MLI,12.07612,-11.924241,MOBILE,2026-03-04T13:34:00.000Z,-83,-112.3,-19.1,-7.5,,,154,50.7,0.6,35.2,,,,,,9,50.28,5.17
MLI,12.077289,-12.301913,INTERNET,2026-01-24T07:25:00.000Z,-91.5,-100.7,-16.6,-1.7,,,480,77.2,21,44.5,,,,,,16,30.06,5.66
MLI,12.282015,-12.231602,MOBILE,2026-02-26T09:00:00.000Z,-93.1,-104.2,-18.3,-6.5,,,382.2,35.8,6.4,50.8,,,,,,5,52.26,22.57
MLI,12.035052,-12.128413,MOBILE,2026-02-05T17:37:00.000Z,-34.5,-46.7,-11.8,0.9,4.9,2,98.8,13.8,47.3,58.6,,,,,,42,4.19,4.97
MLI,12.017835,-11.715905,INTERNET,2026-01-23T15:48:00.000Z,-45.6,-47.6,-9.6,13,,,86,13,,,21.1,8.1,88.3,19.4,63.4,36,8.25,0.52
DLB,10.638468,-12.287929,INTERNET,2026-03-23T15:05:00.000Z,-37.5,-52.6,-14.3,10.7,,,103.6,2.2,,,22.5,5.6,90,126.6,151,38,9.94,6.13
DLB,10.417871,-12.172691,MOBILE,2026-03-28T17:25:00.000Z,-93.2,-113.8,-17.2,-2.9,,,491.5,79.3,11.2,42.1,,,,,,1,49.2,29.84
DLB,11.105424,-12.200585,INTERNET,2026-02-12T11:17:00.000Z,-92.8,-109.9,-18.8,-4.8,,,189.1,50.7,32.5,53.8,,,,,,16,56.95,17.42
DLB,10.689308,-12.354258,INTERNET,2026-03-10T17:48:00.000Z,-83.3,-109,-16.8,-6.6,,,206.6,45.3,30.1,65.7,,,,,,13,21.95,24.1
DLB,10.503428,-12.279694,MOBILE,2026-02-04T13:32:00.000Z,-84.7,-110.4,-16.5,-5.1,,,492.6,28.7,18.9,54.3,,,,,,5,19.71,13.32
MMU,10.465635,-12.035288,MOBILE,2026-02-23T20:42:00.000Z,-56.3,-73.9,-13.3,13.9,12.4,5.7,45.9,4,73.8,27.6,,,,,,56,2.37,1.81
MMU,10.397158,-12.293106,MOBILE,2026-02-07T06:44:00.000Z,-62,-74.3,-8.4,14.8,13.4,9.8,62.7,5.1,66.4,30.1,,,,,,52,2.94,2.72
MMU,10.503865,-12.236121,INTERNET,2026-01-04T22:49:00.000Z,-74.8,-95.1,-7.2,8,,,38.3,4.7,,,29.7,16,45.5,57.5,106.8,61,2.71,1.8
MMU,10.542342,-12.286693,MOBILE,2026-01-07T18:49:00.000Z,-77.4,-97.9,-12.2,3.7,17.9,10.2,63.4,10.8,89.5,9.1,,,,,,78,5.25,2.74
MMU,10.504513,-12.192226,MOBILE,2026-03-19T16:02:00.000Z,-51.7,-66.2,-14.6,11.5,23,10.2,72.8,10.9,68,32.1,,,,,,49,2.15,1.06
FRN,9.904441,-10.3408,INTERNET,2026-01-27T13:16:00.000Z,-38.3,-52.3,-8.1,-0.2,,,97.4,2.5,,,27.8,9.4,79.1,87.1,150.7,30,3.21,0.09
FRN,10.355757,-10.738609,MOBILE,2026-02-19T19:49:00.000Z,-80.4,-103.7,-17.7,-2.7,,,570.2,44.9,26.6,41.5,,,,,,13,18.56,18.57
FRN,10.105349,-10.559103,MOBILE,2026-03-24T17:40:00.000Z,-90.7,-109,-17.1,-5.8,,,335.8,61.4,33.6,31.9,,,,,,18,40.16,20.48
FRN,9.942454,-10.31497,MOBILE,2026-03-18T07:13:00.000Z,-48.3,-53.4,-9.1,8.8,21.1,6,80.7,6.2,56.9,43.5,,,,,,39,3.18,1.28
FRN,10.236649,-10.898334,INTERNET,2026-02-16T19:38:00.000Z,-86.3,-107,-16.5,-3.7,,,377.5,34.9,34.2,65.8,,,,,,17,37.99,26.21
KDG,9.096027,-9.906216,INTERNET,2026-02-14T16:43:00.000Z,-37.5,-54.7,-13.5,11.6,,,74.7,12.5,,,17.4,9.8,77.4,98.8,95.4,37,3.12,3.67
KDG,9.227638,-10.03877,MOBILE,2026-03-16T10:10:00.000Z,-47.6,-56.2,-14.7,13.7,17.6,6,84.6,8.4,46.6,49.2,,,,,,39,2.27,3.32
KDG,9.381355,-9.705304,MOBILE,2026-01-22T14:44:00.000Z,-84.4,-109.8,-16.5,-5,,,403,62.4,17.2,32.3,,,,,,15,26.42,24.46
KDG,9.3116,-9.868675,MOBILE,2026-01-20T21:54:00.000Z,-87.2,-111.6,-18.7,-1.1,,,493.2,65.8,29.3,38.7,,,,,,18,35.93,23.91
KDG,9.082878,-10.082544,INTERNET,2026-01-05T19:27:00.000Z,-81.3,-100.2,-19.7,-8.4,,,549,53.2,1.2,47.6,,,,,,3,53.22,7.59
KKA,10.39647,-9.11449,MOBILE,2026-03-14T12:46:00.000Z,-88.9,-111.4,-19.4,-5.8,,,170.1,55.4,5.6,30.1,,,,,,19,13.96,5.86
KKA,10.255021,-9.224246,INTERNET,2026-03-08T19:00:00.000Z,-79.6,-104.1,-19.2,-5.6,,,261.1,79.2,27,51.3,,,,,,13,37.18,13.6
KKA,10.32181,-9.211109,INTERNET,2026-03-15T13:32:00.000Z,-76.2,-91.7,-7.8,8.6,,,48.4,6.5,,,34.2,13.3,42.4,58.8,73.4,71,3.99,0.24
KKA,10.159299,-9.232826,MOBILE,2026-02-14T19:57:00.000Z,-91,-111,-15.3,-7.6,,,172,23.9,35.3,78,,,,,,12,38.6,26.87
KKA,10.393132,-9.21977,MOBILE,2026-02-01T22:04:00.000Z,-53.2,-75.2,-8.7,10.2,19.4,4.3,67.5,2,74,26.2,,,,,,56,4.76,0.23
SGR,11.587795,-9.324989,MOBILE,2026-01-09T08:20:00.000Z,-51.2,-64.3,-11.3,0.6,12.9,4.9,84.7,2.1,57.8,44.8,,,,,,37,5.76,4.69
SGR,11.395847,-9.06462,INTERNET,2026-02-28T22:03:00.000Z,-80.1,-108.5,-16.7,-7.8,,,365.1,51,7,40.6,,,,,,18,56.56,9.31
SGR,11.479748,-9.112963,MOBILE,2026-03-09T11:48:00.000Z,-81.9,-106.7,-18.8,-3.5,,,379,23.5,21.4,52.3,,,,,,1,12.8,17.57
SGR,11.410786,-9.096625,INTERNET,2026-03-08T11:51:00.000Z,-88,-109.4,-19.1,-9.4,,,322.7,20.9,18.3,66,,,,,,16,38.67,29.36
SGR,11.551887,-8.899751,MOBILE,2026-01-02T11:19:00.000Z,-87.3,-114.2,-19.2,-5.8,,,325.5,52.7,38,44.4,,,,,,7,37.24,16.82
GKD,8.600633,-10.281287,MOBILE,2026-02-05T15:50:00.000Z,-54.5,-57.6,-11.5,8.1,7.9,7.1,83.7,7.5,58,39.1,,,,,,39,2.89,2.26
GKD,8.531693,-10.126262,MOBILE,2026-02-21T09:57:00.000Z,-92.6,-107.2,-19.1,-5,,,264.5,62.6,24.1,32.9,,,,,,20,49.03,25.52
GKD,8.781236,-9.809229,INTERNET,2026-01-10T20:50:00.000Z,-81.7,-100,-15.9,-3.6,,,185.7,34.4,29.1,66.2,,,,,,14,57.5,10.73
GKD,8.56832,-10.142308,INTERNET,2026-01-13T20:42:00.000Z,-47.2,-52.1,-14.4,3.2,,,92.8,7.6,,,21.7,5.4,91.9,114.2,199.7,32,7.02,3.99
GKD,8.505904,-10.135361,INTERNET,2026-02-10T12:26:00.000Z,-93.6,-113,-15.7,-8.1,,,185.3,83.1,0.6,55.9,,,,,,9,32.67,13
BLA,8.706654,-8.749041,INTERNET,2026-02-07T20:45:00.000Z,-84.9,-108.2,-16.6,-0.9,,,343.3,36.6,31.1,73.8,,,,,,11,40.54,15.32
BLA,8.769355,-8.425373,MOBILE,2026-01-15T09:02:00.000Z,-34.7,-46.3,-9,0.4,6.9,7,98.8,9.8,42.1,57.2,,,,,,34,10.68,2.79
BLA,8.877718,-8.092874,MOBILE,2026-03-13T10:30:00.000Z,-79.8,-105.5,-16.7,0,,,615.8,71.4,26.8,71.6,,,,,,19,40.3,14.48
BLA,8.917679,-8.334921,MOBILE,2026-01-24T20:38:00.000Z,-81.8,-102.5,-17.1,-4.8,,,327,45.6,18.6,63.2,,,,,,19,31.2,18.66
BLA,8.853308,-8.291828,MOBILE,2026-03-06T09:37:00.000Z,-43.7,-58.7,-12.1,6.4,13.5,6.9,82.8,3.7,56,46.5,,,,,,49,5.76,2.33
ZKR,7.55074,-8.719001,INTERNET,2026-03-08T16:54:00.000Z,-81.9,-103,-16.3,-1.1,,,583,82.1,3.9,32.1,,,,,,7,14.07,18.53
ZKR,7.76462,-8.774747,MOBILE,2026-02-25T11:20:00.000Z,-79.2,-112.1,-19.5,-4,,,610.1,87.6,36.5,62,,,,,,5,18.45,24.69
ZKR,7.76886,-9.030541,MOBILE,2026-01-14T16:44:00.000Z,-52.4,-63.5,-7.4,7.4,22.2,9.9,81.3,3.5,62.5,34.5,,,,,,48,3.3,1.32
ZKR,7.957097,-8.732212,INTERNET,2026-01-05T07:16:00.000Z,-82.2,-110.4,-17,-7.7,,,344.4,71.9,14.9,50.4,,,,,,7,47.51,17.37
ZKR,7.710049,-8.803582,INTERNET,2026-01-17T22:56:00.000Z,-84.5,-104.8,-17.7,-6.2,,,612.7,93,35.8,70.7,,,,,,18,50.21,9.16
