operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
ORANGE,KIN,10.1,-12.3,INTERNET,2025-12-20T14:49:00Z,16.3,8.2,36.8,11.6,40.7,53,4.4,2.5,QoS Internet Kindia T4 2025
ORANGE,KIN,10.1,-12.3,INTERNET,2025-12-09T21:21:00Z,21.3,6.3,38.0,10.8,46.1,49,5.8,2.6,QoS Internet Kindia T4 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-12-09T15:29:00Z,23.2,8.1,37.8,11.0,39.7,58,4.9,2.0,QoS Internet Kindia T4 2025
ORANGE,KIN,10.1,-12.3,INTERNET,2025-11-06T09:08:00Z,16.2,7.1,44.7,17.6,45.4,59,5.9,2.1,QoS Internet Kindia T4 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-11-19T10:55:00Z,22.0,5.7,40.1,16.5,37.3,54,5.9,1.7,QoS Internet Kindia T4 2025
ORANGE,KIN,10.1,-12.3,INTERNET,2025-11-29T10:35:00Z,20.2,6.2,54.4,14.5,69.4,49,5.3,2.6,QoS Internet Kindia T4 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-11-20T10:14:00Z,16.9,7.1,36.0,10.8,38.8,49,3.8,2.2,QoS Internet Kindia T4 2025
ORANGE,KIN,10.1,-12.3,INTERNET,2025-12-20T10:53:00Z,22.5,7.7,43.5,14.4,54.8,52,4.8,2.7,QoS Internet Kindia T4 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-12-12T11:57:00Z,21.5,6.6,49.7,18.0,55.8,55,5.9,1.8,QoS Internet Kindia T4 2025
ORANGE,KIN,10.1,-12.3,INTERNET,2025-11-23T14:15:00Z,16.6,6.7,39.4,11.3,51.6,49,5.9,2.2,QoS Internet Kindia T4 2025
ORANGE,KIN,10.0,-12.3,INTERNET,2025-11-27T10:31:00Z,18.5,5.8,50.3,16.2,48.8,59,3.8,2.0,QoS Internet Kindia T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-11-04T09:55:00Z,13.2,4.5,72.7,19.1,73.9,34,7.4,3.9,QoS Internet Boké T4 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-12-02T20:21:00Z,10.0,3.8,85.7,30.3,111.3,32,7.4,4.0,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-12-24T16:55:00Z,9.1,4.1,66.0,19.0,69.0,30,7.0,3.3,QoS Internet Boké T4 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-12-15T14:41:00Z,9.0,4.5,63.0,22.9,76.7,38,8.2,4.5,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-12-14T15:24:00Z,9.7,3.4,66.1,24.8,75.6,26,7.3,2.8,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-11-23T10:38:00Z,9.0,4.4,92.1,26.0,100.8,30,8.6,3.4,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-12-23T11:24:00Z,11.8,4.5,72.3,20.2,76.1,27,7.2,4.1,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-12-14T15:12:00Z,10.5,4.1,88.6,33.1,110.4,34,10.0,3.0,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-10-28T09:16:00Z,13.3,3.3,63.5,19.2,77.8,29,7.8,3.5,QoS Internet Boké T4 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-11-16T10:16:00Z,13.3,4.6,78.9,30.2,89.6,31,7.9,3.1,QoS Internet Boké T4 2025
ORANGE,BOK,11.0,-14.2,INTERNET,2025-11-16T16:37:00Z,11.5,3.3,67.5,25.0,59.9,31,9.1,3.3,QoS Internet Boké T4 2025
ORANGE,BOK,11.1,-14.2,INTERNET,2025-11-04T16:27:00Z,12.6,4.3,83.3,24.8,96.4,25,10.0,2.7,QoS Internet Boké T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-12-15T11:16:00Z,11.9,5.4,68.6,23.3,64.9,35,5.3,2.6,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-12-11T09:50:00Z,13.2,4.7,75.5,22.5,88.3,35,7.9,2.9,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-11-02T11:34:00Z,12.9,4.1,60.3,23.0,55.6,36,8.7,3.2,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-11-23T15:35:00Z,12.3,4.4,71.2,26.3,75.4,42,5.6,3.5,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-12-18T11:51:00Z,16.7,4.9,53.0,21.4,64.9,47,6.2,2.6,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-12-01T21:24:00Z,13.2,4.3,75.2,27.0,96.7,33,7.6,3.3,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-11-18T14:50:00Z,14.4,4.3,63.1,16.7,71.6,46,7.1,2.3,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-10-28T16:40:00Z,12.6,5.1,74.1,23.6,76.1,32,5.9,3.8,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-12-18T20:21:00Z,15.5,4.2,73.6,29.5,81.9,44,5.9,3.6,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-12-26T09:54:00Z,16.6,5.0,75.0,29.3,83.9,45,6.0,3.7,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-11-16T09:06:00Z,13.8,4.8,53.9,20.6,49.0,46,5.7,2.1,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-10-11T21:56:00Z,14.6,6.0,58.2,24.6,59.1,47,6.2,3.6,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-12-24T10:56:00Z,15.7,4.9,65.5,20.7,61.0,43,7.5,3.4,QoS Internet Labé T4 2025
ORANGE,LAB,11.3,-12.5,INTERNET,2025-11-26T20:31:00Z,16.3,5.2,65.8,19.3,69.7,35,6.9,2.4,QoS Internet Labé T4 2025
ORANGE,LAB,11.4,-12.5,INTERNET,2025-11-12T14:31:00Z,16.0,5.2,66.0,28.7,67.6,38,6.4,3.6,QoS Internet Labé T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-23T15:04:00Z,13.6,5.9,53.8,22.2,50.9,49,5.9,2.3,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-19T10:41:00Z,19.7,6.7,56.3,20.5,61.2,40,6.4,2.0,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-11-09T20:47:00Z,17.9,5.9,54.1,14.8,70.7,48,5.1,2.2,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-11-03T16:55:00Z,18.8,6.6,45.0,12.8,41.8,56,5.7,3.1,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-31T09:28:00Z,16.7,6.7,47.0,15.2,43.9,53,5.3,2.3,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-02T15:28:00Z,13.9,5.0,50.9,18.1,58.1,46,5.0,2.7,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-12T09:34:00Z,17.5,5.3,46.2,13.1,51.8,46,5.9,3.2,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-23T20:23:00Z,17.0,4.9,57.5,24.6,73.3,48,6.2,2.9,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2026-01-03T11:18:00Z,18.2,6.1,59.9,20.3,65.0,44,5.5,3.1,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-18T21:13:00Z,14.8,5.4,46.2,12.9,42.4,47,4.8,2.0,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-11-04T09:19:00Z,13.5,7.0,53.9,21.1,54.0,42,4.6,2.2,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-01T15:37:00Z,17.2,7.1,54.6,15.2,69.1,55,5.8,1.9,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-30T21:51:00Z,17.2,5.7,62.7,23.7,60.3,51,5.9,1.8,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-11-01T10:12:00Z,13.8,5.4,53.4,14.7,64.0,52,5.7,1.8,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-14T21:19:00Z,14.5,7.0,57.7,20.5,52.6,45,4.5,2.6,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-12-02T21:34:00Z,17.9,5.9,56.5,20.8,63.1,54,6.0,3.2,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-17T11:50:00Z,19.9,5.0,51.6,16.7,58.9,44,6.6,2.6,QoS Internet Kankan T4 2025
ORANGE,KAN,10.4,-9.3,INTERNET,2025-10-29T14:49:00Z,17.7,6.8,51.3,21.2,47.1,47,7.0,3.0,QoS Internet Kankan T4 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-10-30T14:03:00Z,12.9,3.7,73.5,24.3,65.9,29,8.6,2.5,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-10-29T09:16:00Z,15.0,5.2,56.6,20.4,68.7,30,8.0,2.9,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-11-21T20:11:00Z,13.3,4.6,77.5,26.8,75.7,41,8.9,3.3,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-12-01T09:45:00Z,13.2,4.8,65.8,18.0,64.9,37,9.2,2.4,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-11-25T21:18:00Z,12.8,4.8,85.4,28.6,110.2,32,6.8,3.8,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-11-26T20:49:00Z,11.5,4.0,70.5,24.4,77.4,36,8.0,3.7,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-11-14T16:32:00Z,15.0,5.3,71.5,27.5,76.8,33,9.2,4.1,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-11-03T20:02:00Z,11.7,3.9,81.5,27.0,94.7,30,9.7,4.0,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-11-01T16:50:00Z,14.7,5.2,79.2,30.8,103.2,35,7.4,3.9,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-12-24T15:00:00Z,15.1,4.9,56.4,16.9,56.0,38,7.5,4.1,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-12-19T09:32:00Z,14.4,3.6,68.4,28.2,78.7,37,9.4,2.3,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.8,-8.8,INTERNET,2025-12-12T14:39:00Z,11.3,4.7,56.5,21.5,69.5,37,6.5,4.1,QoS Internet Nzérékoré T4 2025
ORANGE,NZE,7.7,-8.8,INTERNET,2025-10-18T20:23:00Z,12.5,4.5,62.1,17.9,56.6,28,9.4,3.3,QoS Internet Nzérékoré T4 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-10-10T16:25:00Z,10.0,3.0,107.8,40.1,140.2,21,9.0,4.7,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-10-13T20:59:00Z,9.7,3.4,123.6,46.7,119.3,17,11.0,3.6,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-10-31T15:18:00Z,8.3,3.1,107.1,33.6,105.1,27,13.9,4.7,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-12-28T21:21:00Z,7.9,2.9,84.0,30.2,83.8,32,11.2,4.6,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-11-09T11:52:00Z,8.7,2.9,102.0,39.7,114.3,29,14.2,5.9,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.8,INTERNET,2025-10-24T21:48:00Z,7.7,2.7,84.1,28.2,82.3,21,11.3,4.5,QoS Internet Faranah T4 2025
ORANGE,FAR,10.1,-10.8,INTERNET,2025-10-27T20:07:00Z,9.6,3.1,123.8,35.9,149.4,26,13.9,5.3,QoS Internet Faranah T4 2025
ORANGE,FAR,10.1,-10.7,INTERNET,2025-11-16T15:13:00Z,7.3,3.3,96.1,39.5,98.2,29,12.3,5.3,QoS Internet Faranah T4 2025
ORANGE,FAR,10.0,-10.7,INTERNET,2025-10-15T21:11:00Z,9.6,3.3,106.0,45.2,96.0,26,14.2,4.5,QoS Internet Faranah T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-12-16T14:28:00Z,9.3,4.2,73.4,20.5,77.5,27,12.3,5.6,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-12-26T16:51:00Z,8.6,3.0,109.6,34.0,125.5,28,9.8,4.5,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-12-09T16:21:00Z,8.3,3.0,105.0,33.2,104.6,20,8.3,4.8,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-11-14T15:13:00Z,8.4,4.0,89.3,32.4,116.1,24,9.4,4.3,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-12-18T20:53:00Z,9.4,4.0,92.2,31.9,98.3,29,7.9,5.5,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-10-25T14:20:00Z,11.4,3.2,73.4,22.9,74.0,27,8.4,3.1,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-10-27T16:19:00Z,9.7,3.4,73.8,23.7,79.9,30,10.2,3.7,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-10-17T21:20:00Z,8.8,3.0,81.5,32.8,80.3,29,12.4,5.4,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-10-13T14:20:00Z,10.2,3.0,107.7,38.8,125.4,29,9.9,3.0,QoS Internet Mamou T4 2025
ORANGE,MAM,10.5,-12.1,INTERNET,2025-12-09T16:01:00Z,10.5,3.1,103.6,38.6,136.1,26,12.2,5.2,QoS Internet Mamou T4 2025
