operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,BOK,Boké,11.31,-14.26,DRIVE_TEST,2025-06-27T23:10:47.954000Z,-102.87,-116.76,-19.73,0.7,5.59,0,537.89,105.74,12.32,59.65,1.54,1.33,559.58,282.99,2370.76,0,37.36,66.54,Campagne Intercel Guinée Boké 2025-Q2
INTERCEL,BOK,Boké,11.3,-14.42,INTERNET,2025-05-28T03:36:05.823000Z,,,,,,,,,,,1.84,0.01,465.85,230.12,1951.18,,,,Campagne Intercel Guinée Boké 2025-Q2
INTERCEL,BOK,Boké,11.1,-14.15,DRIVE_TEST,2025-06-16T09:04:02.478000Z,-108.51,-126.88,-20,-2.17,1.17,0,613.64,129.97,11.09,73.55,2.23,0.01,669.83,322.71,2837.73,0,43.65,74.33,Campagne Intercel Guinée Boké 2025-Q2
INTERCEL,BOK,Boké,11.1,-14.34,DRIVE_TEST,2025-05-28T07:46:22.381000Z,-117.16,-114.86,-20,2.8,0.97,0,567.46,119.88,15.4,62.55,1.91,1.33,607.71,302.99,2561.31,0.44,40.61,73.77,Campagne Intercel Guinée Boké 2025-Q2
INTERCEL,KDR,Koundara,12.43,-13.45,DRIVE_TEST,2025-04-05T22:15:13.470000Z,-103.45,-116.67,-15.57,-5.78,0,1.76,594.68,128.41,8.36,71.08,5.52,0.01,656.22,334.37,2726.43,16.41,43.26,74.52,Campagne Intercel Guinée Koundara 2025-Q2
INTERCEL,KDR,Koundara,12.64,-13.31,MOBILE,2025-06-22T19:47:27.384000Z,-114.92,-118.97,-19.59,1.1,3.92,0.97,460.42,93.69,17.33,51.52,,,,,,,,,Campagne Intercel Guinée Koundara 2025-Q2
INTERCEL,LAB,Labé,11.17,-12.26,MOBILE,2025-05-05T21:47:24.558000Z,-94.5,-128.54,-20,1.63,0,0,391.65,75.15,18.25,41.53,,,,,,,,,Campagne Intercel Guinée Labé 2025-Q2
INTERCEL,LAB,Labé,11.44,-12.42,DRIVE_TEST,2025-05-19T14:14:33.395000Z,-115.6,-109.49,-20,-1.26,7.06,0.48,345.53,65.61,18.12,36.58,0.01,0.44,348.32,178.26,1509.49,0,23.29,39.46,Campagne Intercel Guinée Labé 2025-Q2
INTERCEL,LAB,Labé,11.36,-12.38,DRIVE_TEST,2025-05-23T10:39:16.848000Z,-102.72,-115.04,-20,0.75,2.03,0,644.36,133.34,19.84,76.71,4.49,0.01,727.95,344.03,3003.76,8.51,46.64,79.75,Campagne Intercel Guinée Labé 2025-Q2
INTERCEL,LAB,Labé,11.28,-12.18,MOBILE,2025-04-11T10:46:23.024000Z,-104.4,-111.81,-18.89,-2.82,0,0.87,375.16,77.09,19.59,44.6,,,,,,,,,Campagne Intercel Guinée Labé 2025-Q2
INTERCEL,MLI,Mali,12.12,-12.4,DRIVE_TEST,2025-04-03T13:37:39.093000Z,-102.2,-115.24,-18.24,5.3,1.95,0,507.35,111.54,18.41,63.07,0.01,0.67,564.22,290.45,2361.56,2.93,35.23,67.45,Campagne Intercel Guinée Mali 2025-Q2
INTERCEL,MLI,Mali,12.02,-12.39,MOBILE,2025-04-16T06:33:58.751000Z,-115.22,-117.15,-20,-0.9,3.86,1.56,502.43,105.28,20.06,58.64,,,,,,,,,Campagne Intercel Guinée Mali 2025-Q2
INTERCEL,DLB,Dalaba,11.06,-12.11,DRIVE_TEST,2025-05-30T13:16:25.291000Z,-105.08,-110.1,-18.98,1.5,0,1.11,373.29,76.59,26.96,46.27,1.86,0.98,429.34,214.01,1777.77,30.67,26.07,45.81,Campagne Intercel Guinée Dalaba 2025-Q2
INTERCEL,DLB,Dalaba,11.02,-12.32,INTERNET,2025-04-20T02:09:15.496000Z,,,,,,,,,,,4.67,3.74,455.19,242.73,2001.48,,,,Campagne Intercel Guinée Dalaba 2025-Q2
INTERCEL,DLB,Dalaba,10.9,-12.3,DRIVE_TEST,2025-05-28T13:11:31.881000Z,-104.6,-122.63,-17.47,3.57,3.25,1.41,340.8,71.94,25.56,40.51,0.96,0.01,378.41,179.36,1546.09,20.64,23.25,42.11,Campagne Intercel Guinée Dalaba 2025-Q2
INTERCEL,DLB,Dalaba,10.84,-12.17,INTERNET,2025-05-14T10:52:01.048000Z,,,,,,,,,,,0.01,0.68,690.68,340.92,2896.83,,,,Campagne Intercel Guinée Dalaba 2025-Q2
INTERCEL,MAM,Mamou,10.47,-12.01,DRIVE_TEST,2025-04-27T07:01:29.607000Z,-77.65,-98.04,-14.32,4.86,7.97,0,114.01,26.27,66.48,15.69,3.56,4.98,128.49,55.35,590.63,22.03,7.86,14.67,Campagne Intercel Guinée Mamou 2025-Q2
INTERCEL,MAM,Mamou,10.51,-12.04,MOBILE,2025-06-18T23:12:26.892000Z,-111.66,-126.42,-20,0.78,1.56,1.61,697.4,143.85,11.09,82.96,,,,,,,,,Campagne Intercel Guinée Mamou 2025-Q2
INTERCEL,MAM,Mamou,10.59,-12.22,DRIVE_TEST,2025-04-05T11:53:10.817000Z,-83.66,-104.16,-13.73,1.77,5.37,3.34,124.47,26.01,60.42,15.33,1.69,3.11,142.88,67.43,562.01,36.03,11.15,14.63,Campagne Intercel Guinée Mamou 2025-Q2
INTERCEL,MAM,Mamou,10.49,-12.17,MOBILE,2025-04-29T05:26:53.537000Z,-103.13,-124.18,-18.39,-1.53,3.23,4.65,435.72,92.56,21.68,53.73,,,,,,,,,Campagne Intercel Guinée Mamou 2025-Q2
INTERCEL,FAR,Faranah,10.03,-10.72,DRIVE_TEST,2025-06-14T12:42:35.668000Z,-108.65,-114.92,-20,4.63,1.75,2.6,373.48,79.22,23.36,46.43,0.01,2.61,400.84,202.95,1730.09,0,26.59,46.77,Campagne Intercel Guinée Faranah 2025-Q2
INTERCEL,FAR,Faranah,10.02,-10.75,INTERNET,2025-04-01T12:37:15.306000Z,,,,,,,,,,,4.62,1.58,369.98,205.54,1593.26,,,,Campagne Intercel Guinée Faranah 2025-Q2
INTERCEL,KDG,Kissidougou,9.33,-10.03,MOBILE,2025-05-02T05:38:35.161000Z,-112.86,-117.81,-18.13,-0.69,4.64,4.28,501.13,107.04,24.79,58.93,,,,,,,,,Campagne Intercel Guinée Kissidougou 2025-Q2
INTERCEL,KDG,Kissidougou,9.15,-10.07,DRIVE_TEST,2025-05-20T23:40:33.119000Z,-116.53,-117.22,-15.34,3.13,2.34,2.17,561.41,114.07,11.96,67.63,0.01,0.01,625.22,304.97,2616.5,14.73,39.84,70.26,Campagne Intercel Guinée Kissidougou 2025-Q2
INTERCEL,KDG,Kissidougou,9.33,-10.23,MOBILE,2025-05-23T15:49:30.891000Z,-111.18,-118.16,-18.46,1.52,0,0,565.91,122.57,16.74,64.66,,,,,,,,,Campagne Intercel Guinée Kissidougou 2025-Q2
INTERCEL,KAN,Kankan,10.28,-9.2,DRIVE_TEST,2025-05-25T08:54:22.113000Z,-105.95,-116.37,-20,1.19,0,0,569.73,118.72,6.09,66.99,4.54,0.01,609.48,312.96,2593.9,9.47,41.04,70.41,Campagne Intercel Guinée Kankan 2025-Q2
INTERCEL,KAN,Kankan,10.46,-9.16,DRIVE_TEST,2025-06-17T11:27:32.516000Z,-108.65,-107.63,-19.77,0.85,7.12,0,446.16,93.67,25.85,48.81,0.01,0.01,497.82,245.99,2041.72,4.5,32.22,56.18,Campagne Intercel Guinée Kankan 2025-Q2
INTERCEL,SGR,Siguiri,11.52,-9.16,INTERNET,2025-06-24T14:52:34.769000Z,,,,,,,,,,,0.01,0.44,500.47,248.29,2150.51,,,,Campagne Intercel Guinée Siguiri 2025-Q2
INTERCEL,GKD,Guéckédou,8.58,-10.06,INTERNET,2025-05-01T08:11:09.306000Z,,,,,,,,,,,3.23,2.48,679.9,342.3,2884.86,,,,Campagne Intercel Guinée Guéckédou 2025-Q2
INTERCEL,BLA,Beyla,8.69,-8.55,DRIVE_TEST,2025-05-19T17:27:35.979000Z,-115.98,-123.84,-15.5,5.03,1.35,2.24,629.46,129.05,15.16,71.63,0.01,0.01,678.73,331.19,2806.46,13.17,42.39,76.26,Campagne Intercel Guinée Beyla 2025-Q2
INTERCEL,BLA,Beyla,8.62,-8.75,INTERNET,2025-06-08T19:54:56.506000Z,,,,,,,,,,,11.18,0.01,568.17,274.44,2361.3,,,,Campagne Intercel Guinée Beyla 2025-Q2
INTERCEL,BLA,Beyla,8.82,-8.66,INTERNET,2025-06-11T23:26:51.219000Z,,,,,,,,,,,0.01,1.48,533.9,258.1,2247.22,,,,Campagne Intercel Guinée Beyla 2025-Q2
INTERCEL,NZE,N'Zérékoré,7.74,-8.84,INTERNET,2025-05-11T20:04:38.342000Z,,,,,,,,,,,0.01,0.01,531.92,242.76,2198.78,,,,Campagne Intercel Guinée N'Zérékoré 2025-Q2
INTERCEL,NZE,N'Zérékoré,7.82,-8.75,DRIVE_TEST,2025-06-23T02:45:56.426000Z,-112.12,-123.07,-20,2.31,0,3.02,567.76,120.15,15.23,69.26,0.01,0.01,631.71,311.19,2740.57,4.61,40.59,72.12,Campagne Intercel Guinée N'Zérékoré 2025-Q2
INTERCEL,NZE,N'Zérékoré,7.73,-8.76,INTERNET,2025-05-14T15:25:15.642000Z,,,,,,,,,,,0.01,5.03,389.15,191.68,1730.3,,,,Campagne Intercel Guinée N'Zérékoré 2025-Q2
INTERCEL,NZE,N'Zérékoré,7.76,-8.69,MOBILE,2025-05-18T08:28:12.238000Z,-105.75,-122.52,-16.03,4.54,0,0.14,366.55,75.68,17.79,43.23,,,,,,,,,Campagne Intercel Guinée N'Zérékoré 2025-Q2
INTERCEL,NZE,N'Zérékoré,7.72,-8.69,DRIVE_TEST,2025-04-19T00:57:05.469000Z,-116.8,-122.8,-16.56,2.75,3.41,0,393.72,77.09,24.06,40.42,7.29,0.01,421.37,197.43,1693.91,13.28,26.58,48.86,Campagne Intercel Guinée N'Zérékoré 2025-Q2
