operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
ORANGE,BKE,Boké,11.35287,-14.512936,INTERNET,2025-12-24T05:53:43.000Z,-50.8,-66.2,-7.0,10.4,17.9,10.8,17.4,3.7,63.6,2.4,28.39,11.94,15.1,17.5,41.6,52.0,1.71,0.48,Drive Test Boké 2025-Q4
ORANGE,FRN,Faranah,10.195158,-10.640686,MOBILE,2025-11-14T21:20:57.000Z,-44.4,-47.8,-4.6,9.5,12.0,7.0,24.3,2.6,61.9,1.7,,,,,,56.0,2.07,,Drive Test Faranah 2025-Q4
ORANGE,CON,Conakry,9.500236,-13.659827,INTERNET,2025-10-09T08:18:52.000Z,-65.1,-85.6,-9.5,10.9,24.8,13.1,32.9,6.2,95.8,4.3,47.51,20.85,32.1,34.2,68.0,81.0,3.11,0.82,Drive Test Conakry 2025-Q4
ORANGE,KKA,Kankan,10.298003,-9.301616,MOBILE,2025-11-22T14:12:43.000Z,-48.2,-81.2,-6.5,14.3,16.4,7.5,21.1,3.2,81.1,2.0,,,,,,73.0,2.15,,Drive Test Kankan 2025-Q4
ORANGE,KKA,Kankan,10.38054,-9.375244,INTERNET,2025-10-11T20:25:05.000Z,-55.4,-73.5,-6.9,13.0,23.6,12.2,31.0,3.9,77.6,3.2,31.4,13.96,27.0,26.7,51.0,71.0,1.79,0.52,Drive Test Kankan 2025-Q4
ORANGE,CON,Conakry,9.470655,-13.800688,MOBILE,2025-12-06T11:59:47.000Z,-65.4,-83.5,-7.2,16.5,16.2,9.3,29.7,6.1,97.1,3.3,,,,,,75.0,2.89,,Drive Test Conakry 2025-Q4
ORANGE,KDG,Kissidougou,8.832137,-10.356634,MOBILE,2025-10-02T02:47:09.000Z,-39.3,-51.0,-5.6,14.2,11.1,6.1,17.6,2.8,61.7,2.5,,,,,,55.0,2.29,,Drive Test Kissidougou 2025-Q4
ORANGE,BKE,Boké,11.225498,-14.084119,INTERNET,2025-10-31T00:11:59.000Z,-50.0,-58.3,-5.7,8.5,14.7,8.6,24.1,3.1,61.7,1.7,22.97,10.84,16.9,23.8,41.6,53.0,1.39,0.49,Drive Test Boké 2025-Q4
ORANGE,MMU,Mamou,10.418533,-12.022955,MOBILE,2025-12-10T02:03:54.000Z,-53.1,-71.4,-6.6,9.2,13.7,6.8,29.4,4.9,79.8,3.2,,,,,,72.0,2.1,,Drive Test Mamou 2025-Q4
ORANGE,KDR,Koundara,12.320475,-12.788776,MOBILE,2025-12-09T18:06:12.000Z,-77.8,-100.0,-19.3,-11.1,,,481.5,106.6,18.2,69.4,0.14,0.09,615.9,722.4,1763.4,2.0,45.63,37.58,Drive Test Koundara 2025-Q4
ORANGE,KKA,Kankan,10.403097,-9.280511,MOBILE,2025-11-05T04:26:42.000Z,-57.0,-63.8,-4.8,10.4,14.7,7.0,29.0,3.4,78.8,2.1,,,,,,68.0,2.25,,Drive Test Kankan 2025-Q4
ORANGE,CON,Conakry,9.545755,-13.832065,MOBILE,2025-11-01T21:37:18.000Z,-64.3,-79.2,-7.7,15.7,21.3,11.7,29.2,3.7,94.6,2.7,,,,,,81.0,2.54,,Drive Test Conakry 2025-Q4
ORANGE,LBE,Labé,11.298234,-12.295727,INTERNET,2025-12-21T23:49:41.000Z,-63.5,-82.0,-4.9,16.5,20.3,9.6,28.3,5.2,81.8,2.9,31.59,12.23,26.7,22.4,54.8,70.0,2.26,0.46,Drive Test Labé 2025-Q4
ORANGE,KKA,Kankan,10.59739,-9.154699,MOBILE,2025-12-23T10:45:05.000Z,-52.1,-70.4,-4.4,10.6,16.0,8.6,26.8,4.8,79.6,3.2,,,,,,69.0,3.09,,Drive Test Kankan 2025-Q4
ORANGE,BKE,Boké,11.195732,-14.393089,MOBILE,2025-10-15T22:01:39.000Z,-85.7,-111.5,-17.3,-6.3,,,518.1,122.9,29.1,58.8,0.41,0.18,1152.9,604.3,1207.2,12.0,51.97,34.59,Drive Test Boké 2025-Q4
ORANGE,MLI,Mali,12.243153,-11.863796,MOBILE,2025-10-25T16:12:31.000Z,-83.4,-108.4,-17.0,-2.3,,,293.6,43.7,7.1,57.1,0.43,0.17,484.3,180.8,371.0,8.0,44.78,27.66,Drive Test Mali 2025-Q4
ORANGE,MLI,Mali,12.046117,-12.404734,INTERNET,2025-10-07T20:44:58.000Z,-49.1,-56.8,-3.0,13.2,15.9,8.2,21.1,2.8,64.8,2.0,25.77,9.6,21.1,17.1,36.0,56.0,1.43,0.43,Drive Test Mali 2025-Q4
ORANGE,LBE,Labé,11.077259,-12.379634,MOBILE,2025-10-22T05:39:02.000Z,-85.1,-103.5,-17.7,-7.3,,,198.0,110.6,17.7,77.9,0.41,0.19,975.1,520.2,753.4,8.0,19.43,15.13,Drive Test Labé 2025-Q4
ORANGE,MMU,Mamou,10.543003,-12.058566,MOBILE,2025-11-29T21:53:01.000Z,-63.5,-68.8,-8.2,15.7,19.2,8.7,27.1,3.6,81.8,2.4,,,,,,63.0,3.09,,Drive Test Mamou 2025-Q4
ORANGE,BLA,Beyla,8.619746,-8.027344,MOBILE,2025-11-26T09:18:11.000Z,-43.2,-53.1,-4.7,10.9,12.0,5.2,23.9,4.0,63.3,2.8,,,,,,57.0,1.78,,Drive Test Beyla 2025-Q4
ORANGE,KKA,Kankan,10.248642,-9.418842,INTERNET,2025-10-26T21:42:10.000Z,-48.7,-67.4,-5.9,12.9,24.1,9.3,28.0,3.7,82.0,2.2,33.95,17.37,26.6,34.2,41.4,61.0,1.68,0.82,Drive Test Kankan 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.802565,-8.927194,MOBILE,2025-11-01T00:05:31.000Z,-51.7,-66.8,-6.5,8.8,14.7,6.2,25.2,5.1,80.3,3.0,,,,,,63.0,2.25,,Drive Test N'Zérékoré 2025-Q4
ORANGE,FRN,Faranah,9.772267,-10.745341,MOBILE,2025-10-02T03:55:43.000Z,-77.8,-99.3,-19.8,-8.6,,,741.6,107.0,12.5,79.2,0.39,0.14,1008.1,780.3,860.6,14.0,39.02,30.87,Drive Test Faranah 2025-Q4
ORANGE,LBE,Labé,11.429292,-12.48064,INTERNET,2025-11-21T14:05:21.000Z,-78.5,-106.6,-16.3,-9.9,,,329.5,108.7,24.0,67.0,0.34,0.1,508.3,401.0,592.1,2.0,41.67,42.84,Drive Test Labé 2025-Q4
ORANGE,LBE,Labé,11.304421,-12.322806,MOBILE,2025-12-25T03:04:40.000Z,-54.4,-79.5,-9.1,16.3,19.3,7.5,30.8,4.3,81.9,2.9,,,,,,62.0,2.45,,Drive Test Labé 2025-Q4
ORANGE,SGR,Siguiri,11.30682,-9.213647,MOBILE,2025-10-05T20:10:40.000Z,-76.5,-105.8,-20.0,-10.6,,,604.3,31.7,13.5,61.4,0.36,0.12,1228.6,108.8,1997.7,9.0,58.99,22.66,Drive Test Siguiri 2025-Q4
ORANGE,BKE,Boké,11.44408,-14.003971,MOBILE,2025-10-26T03:51:48.000Z,-50.0,-64.4,-7.6,9.6,10.5,5.5,21.8,2.3,63.5,2.0,,,,,,56.0,1.64,,Drive Test Boké 2025-Q4
ORANGE,KDR,Koundara,12.374294,-13.114436,MOBILE,2025-10-23T06:57:28.000Z,-44.3,-64.4,-3.0,7.3,11.4,7.4,20.1,3.6,64.6,2.9,,,,,,58.0,2.23,,Drive Test Koundara 2025-Q4
ORANGE,BKE,Boké,11.17977,-14.287102,MOBILE,2025-10-23T09:53:32.000Z,-78.8,-100.2,-18.5,-5.8,,,568.3,44.2,17.2,51.7,0.44,0.13,1853.4,103.5,416.8,11.0,33.5,28.36,Drive Test Boké 2025-Q4
ORANGE,LBE,Labé,11.270516,-12.287371,INTERNET,2025-10-20T14:43:02.000Z,-54.7,-67.5,-7.8,9.0,24.8,11.9,31.1,3.3,78.2,3.1,31.01,11.1,20.4,23.0,40.9,67.0,2.57,0.69,Drive Test Labé 2025-Q4
ORANGE,CYA,Coyah,9.967127,-13.279262,INTERNET,2025-11-02T22:12:07.000Z,-53.3,-62.5,-8.2,15.4,23.8,13.4,28.3,4.4,81.0,2.6,34.79,17.39,26.4,24.2,52.2,68.0,1.85,0.5,Drive Test Coyah 2025-Q4
ORANGE,KDG,Kissidougou,9.668692,-9.902042,MOBILE,2025-10-13T14:07:56.000Z,-37.4,-61.9,-3.1,9.0,14.1,6.7,24.0,2.8,64.2,2.7,,,,,,48.0,1.95,,Drive Test Kissidougou 2025-Q4
ORANGE,GKD,Guéckédou,8.163592,-10.218079,MOBILE,2025-11-25T08:21:11.000Z,-47.2,-64.9,-3.0,7.9,12.0,6.7,21.8,3.0,64.7,2.1,,,,,,58.0,1.94,,Drive Test Guéckédou 2025-Q4
ORANGE,LBE,Labé,11.262362,-12.521348,MOBILE,2025-11-21T17:52:54.000Z,-84.6,-101.2,-18.2,-11.2,,,881.9,132.5,12.1,53.6,0.23,0.06,1697.0,696.1,1025.9,6.0,34.92,39.28,Drive Test Labé 2025-Q4
ORANGE,CYA,Coyah,9.641374,-13.35098,MOBILE,2025-12-01T08:56:55.000Z,-85.3,-102.8,-19.6,-11.1,,,346.3,35.3,27.7,71.0,0.15,0.09,494.5,285.7,1218.4,1.0,34.66,35.25,Drive Test Coyah 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.78629,-8.9012,MOBILE,2025-12-11T12:52:10.000Z,-61.0,-72.0,-9.0,13.9,14.8,7.3,31.3,4.7,80.8,2.8,,,,,,70.0,2.95,,Drive Test N'Zérékoré 2025-Q4
ORANGE,GKD,Guéckédou,8.170864,-9.976462,MOBILE,2025-11-10T12:22:22.000Z,-41.5,-58.9,-6.7,4.9,14.8,7.4,19.4,2.4,62.8,1.7,,,,,,55.0,2.02,,Drive Test Guéckédou 2025-Q4
ORANGE,KDR,Koundara,12.506665,-13.560119,MOBILE,2025-12-03T00:39:01.000Z,-43.2,-57.8,-7.2,13.8,12.4,5.6,23.2,3.9,63.3,1.9,,,,,,53.0,2.45,,Drive Test Koundara 2025-Q4
ORANGE,MMU,Mamou,10.753875,-12.103665,MOBILE,2025-12-03T03:25:24.000Z,-63.4,-73.7,-4.8,15.4,17.4,6.3,29.5,3.5,81.5,2.5,,,,,,66.0,2.57,,Drive Test Mamou 2025-Q4
ORANGE,CYA,Coyah,9.742868,-13.322765,INTERNET,2025-12-07T14:11:51.000Z,-62.4,-76.4,-6.8,12.6,26.8,14.2,31.4,4.1,81.1,3.2,30.67,11.86,21.7,22.7,50.3,68.0,1.9,0.79,Drive Test Coyah 2025-Q4
ORANGE,GKD,Guéckédou,8.606537,-9.722544,MOBILE,2025-12-29T04:04:07.000Z,-38.3,-65.4,-3.0,8.4,12.3,5.3,18.5,2.4,64.8,2.7,,,,,,49.0,2.49,,Drive Test Guéckédou 2025-Q4
ORANGE,CYA,Coyah,9.837645,-13.412301,MOBILE,2025-11-02T01:48:14.000Z,-52.8,-67.7,-7.1,9.5,15.0,8.2,30.6,4.4,78.7,2.3,,,,,,72.0,1.87,,Drive Test Coyah 2025-Q4
ORANGE,KIN,Kindia,10.043396,-12.970794,INTERNET,2025-10-20T02:05:31.000Z,-80.1,-109.1,-17.8,-3.8,,,730.9,69.1,25.5,39.1,0.21,0.14,1996.9,382.2,996.9,13.0,34.86,18.59,Drive Test Kindia 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.814435,-8.765958,INTERNET,2025-12-26T12:14:43.000Z,-57.7,-71.8,-9.0,10.1,24.8,11.1,22.9,3.1,80.2,2.8,38.34,16.77,22.9,31.6,46.9,62.0,2.04,0.73,Drive Test N'Zérékoré 2025-Q4
ORANGE,CON,Conakry,9.523985,-13.70666,MOBILE,2025-10-27T10:50:02.000Z,-72.6,-91.8,-10.6,17.6,18.4,8.3,38.3,4.8,99.9,4.0,,,,,,79.0,3.65,,Drive Test Conakry 2025-Q4
ORANGE,FRN,Faranah,10.041592,-10.74847,MOBILE,2025-10-08T20:06:36.000Z,-91.0,-110.4,-17.2,-8.6,,,684.4,143.9,24.9,65.7,0.04,0.17,556.9,335.8,1077.7,15.0,35.68,28.06,Drive Test Faranah 2025-Q4
ORANGE,BKE,Boké,10.844859,-14.407477,MOBILE,2025-12-31T09:36:11.000Z,-47.0,-64.7,-6.9,5.5,13.3,7.2,24.3,4.2,63.7,2.2,,,,,,48.0,1.63,,Drive Test Boké 2025-Q4
ORANGE,CON,Conakry,9.473082,-13.628733,INTERNET,2025-12-14T04:41:58.000Z,-79.6,-103.0,-16.8,-3.7,,,186.4,32.5,26.3,45.3,0.28,0.01,844.7,616.7,917.1,1.0,43.32,15.11,Drive Test Conakry 2025-Q4
ORANGE,DLB,Dalaba,10.957646,-12.034152,MOBILE,2025-11-22T21:33:51.000Z,-78.6,-112.0,-18.9,-7.7,,,363.3,127.2,26.0,62.7,0.16,0.01,280.0,276.5,1696.9,7.0,45.4,19.88,Drive Test Dalaba 2025-Q4
ORANGE,DLB,Dalaba,10.39883,-12.518043,MOBILE,2025-12-02T06:22:34.000Z,-42.3,-52.7,-3.0,11.5,14.6,5.3,24.4,2.4,64.7,2.4,,,,,,58.0,1.54,,Drive Test Dalaba 2025-Q4
ORANGE,CON,Conakry,9.568772,-13.755311,INTERNET,2025-10-25T07:33:10.000Z,-66.2,-92.2,-5.9,17.4,26.4,14.4,38.1,5.0,95.6,3.8,44.0,14.35,25.7,26.8,65.5,87.0,2.95,0.88,Drive Test Conakry 2025-Q4
ORANGE,KDR,Koundara,12.539039,-13.102018,MOBILE,2025-11-14T07:20:50.000Z,-86.0,-98.0,-16.8,-9.3,,,738.5,41.3,32.3,67.8,0.07,0.08,909.5,248.7,1852.1,5.0,43.77,41.14,Drive Test Koundara 2025-Q4
ORANGE,CON,Conakry,9.502549,-13.759651,INTERNET,2025-11-15T20:32:42.000Z,-70.0,-84.1,-6.9,13.1,31.4,15.3,26.7,6.0,96.7,3.1,47.15,17.63,30.0,38.0,62.0,74.0,2.05,0.72,Drive Test Conakry 2025-Q4
ORANGE,KKA,Kankan,10.221395,-9.244992,INTERNET,2025-11-22T09:23:49.000Z,-57.2,-78.2,-6.1,8.9,18.6,11.1,30.1,3.6,80.4,2.2,40.24,13.8,24.6,32.9,54.3,66.0,2.61,0.73,Drive Test Kankan 2025-Q4
ORANGE,KIN,Kindia,10.106548,-12.842662,MOBILE,2025-11-14T00:46:23.000Z,-90.5,-100.2,-19.5,-6.3,,,208.0,121.3,11.5,43.1,0.35,0.06,366.1,362.3,1261.7,15.0,55.7,20.86,Drive Test Kindia 2025-Q4
ORANGE,CON,Conakry,9.443555,-13.815849,MOBILE,2025-11-19T01:21:33.000Z,-80.9,-106.0,-18.1,-9.3,,,491.4,40.3,25.6,58.3,0.46,0.15,740.0,667.4,500.8,3.0,16.18,29.42,Drive Test Conakry 2025-Q4
ORANGE,SGR,Siguiri,11.542102,-9.135829,MOBILE,2025-12-03T20:05:31.000Z,-45.1,-65.3,-7.0,13.0,10.4,5.7,24.2,4.1,64.7,1.6,,,,,,58.0,1.54,,Drive Test Siguiri 2025-Q4
ORANGE,FRN,Faranah,10.09105,-10.744514,MOBILE,2025-10-05T09:44:28.000Z,-77.6,-108.8,-17.4,-7.3,,,200.7,32.4,21.5,51.8,0.45,0.11,663.1,501.0,937.9,6.0,49.48,14.29,Drive Test Faranah 2025-Q4
ORANGE,BKE,Boké,11.184978,-14.293341,MOBILE,2025-11-26T10:47:40.000Z,-89.5,-104.6,-16.5,-11.1,,,677.7,64.3,14.7,50.8,0.35,0.16,383.2,379.8,992.7,9.0,58.17,42.5,Drive Test Boké 2025-Q4
ORANGE,MMU,Mamou,10.694037,-11.95257,MOBILE,2025-12-27T21:06:10.000Z,-58.4,-75.9,-8.2,16.8,15.8,9.5,24.1,3.9,78.7,2.6,,,,,,73.0,3.15,,Drive Test Mamou 2025-Q4
ORANGE,KIN,Kindia,10.053915,-12.86718,MOBILE,2025-10-02T03:45:20.000Z,-84.5,-112.1,-18.9,-8.1,,,746.7,111.1,22.8,42.2,0.24,0.08,1548.8,455.2,1190.8,11.0,58.04,38.01,Drive Test Kindia 2025-Q4
ORANGE,CYA,Coyah,9.79606,-13.4264,INTERNET,2025-12-21T23:08:37.000Z,-60.1,-76.0,-7.1,14.3,24.5,12.7,28.9,4.6,80.6,3.3,36.47,17.01,21.5,27.4,50.9,63.0,1.92,0.72,Drive Test Coyah 2025-Q4
ORANGE,CON,Conakry,9.532444,-13.808471,INTERNET,2025-10-01T02:40:52.000Z,-60.9,-86.0,-5.5,15.8,27.0,17.1,34.3,4.8,96.6,2.7,45.37,14.51,25.0,36.9,52.7,79.0,2.16,0.8,Drive Test Conakry 2025-Q4
ORANGE,KKA,Kankan,10.317803,-9.208372,MOBILE,2025-11-06T10:30:16.000Z,-85.8,-109.4,-19.4,-9.9,,,635.0,105.8,20.0,66.7,0.21,0.18,1855.9,638.2,1796.9,3.0,58.73,44.13,Drive Test Kankan 2025-Q4
ORANGE,FRN,Faranah,9.969532,-10.563012,MOBILE,2025-11-14T03:32:38.000Z,-40.6,-63.7,-7.9,5.7,10.7,6.3,22.4,2.4,62.2,1.7,,,,,,56.0,2.13,,Drive Test Faranah 2025-Q4
ORANGE,SGR,Siguiri,11.415747,-9.169063,MOBILE,2025-11-07T03:00:01.000Z,-86.4,-97.8,-18.1,-10.9,,,601.8,116.0,11.2,35.8,0.2,0.08,580.9,171.3,472.7,15.0,55.76,23.4,Drive Test Siguiri 2025-Q4
ORANGE,MMU,Mamou,10.411169,-12.080596,MOBILE,2025-12-28T19:32:55.000Z,-51.6,-63.4,-9.0,7.9,13.6,9.5,23.5,3.7,78.2,2.8,,,,,,65.0,2.51,,Drive Test Mamou 2025-Q4
ORANGE,SGR,Siguiri,11.522081,-9.078688,MOBILE,2025-12-22T13:48:05.000Z,-50.6,-53.7,-3.2,11.2,13.4,7.0,20.5,3.2,62.3,2.7,,,,,,52.0,1.97,,Drive Test Siguiri 2025-Q4
ORANGE,KKA,Kankan,10.614064,-9.206032,MOBILE,2025-11-25T20:54:28.000Z,-62.8,-67.9,-5.1,16.2,16.4,7.7,31.4,4.9,78.2,2.9,,,,,,69.0,1.85,,Drive Test Kankan 2025-Q4
ORANGE,CON,Conakry,9.424151,-13.730476,MOBILE,2025-12-12T00:37:50.000Z,-67.7,-79.9,-9.9,11.3,18.2,7.7,31.3,5.0,98.4,3.3,,,,,,81.0,3.29,,Drive Test Conakry 2025-Q4
ORANGE,KKA,Kankan,10.535369,-9.312924,MOBILE,2025-11-02T09:25:27.000Z,-55.6,-77.0,-4.0,11.6,14.3,8.3,30.9,3.8,81.0,2.6,,,,,,64.0,3.19,,Drive Test Kankan 2025-Q4
ORANGE,KIN,Kindia,10.000565,-13.100257,MOBILE,2025-10-24T11:33:11.000Z,-62.2,-71.2,-4.0,14.0,15.9,6.4,26.4,3.3,77.6,3.1,,,,,,70.0,2.9,,Drive Test Kindia 2025-Q4
ORANGE,KDG,Kissidougou,9.222611,-10.127182,MOBILE,2025-11-14T02:29:48.000Z,-80.6,-109.4,-17.7,-2.9,,,346.7,122.9,32.8,48.3,0.36,0.12,1148.5,127.7,728.6,10.0,17.32,24.03,Drive Test Kissidougou 2025-Q4
ORANGE,CON,Conakry,9.480428,-13.656264,INTERNET,2025-10-26T07:48:16.000Z,-64.5,-87.0,-5.1,16.5,29.2,16.6,28.4,3.5,98.9,3.5,45.77,19.29,30.8,33.3,71.9,76.0,2.45,0.94,Drive Test Conakry 2025-Q4
ORANGE,MLI,Mali,11.850385,-11.742515,MOBILE,2025-11-15T06:56:57.000Z,-89.4,-99.5,-17.9,-10.8,,,794.3,40.6,34.5,57.3,0.23,0.06,1533.7,348.7,434.0,7.0,48.5,15.15,Drive Test Mali 2025-Q4
ORANGE,CON,Conakry,9.531604,-13.731075,MOBILE,2025-11-27T00:38:03.000Z,-78.5,-111.6,-18.6,-4.9,,,392.8,131.9,12.1,71.5,0.0,0.05,801.6,555.1,708.8,0.0,21.4,19.45,Drive Test Conakry 2025-Q4
ORANGE,SGR,Siguiri,11.294412,-8.897102,MOBILE,2025-12-04T07:47:58.000Z,-80.7,-98.0,-16.8,-3.6,,,372.3,103.3,4.0,64.6,0.3,0.05,1852.8,327.7,581.2,13.0,50.13,26.17,Drive Test Siguiri 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.669271,-8.875234,MOBILE,2025-10-15T05:25:27.000Z,-61.0,-67.6,-5.8,7.9,18.3,6.4,26.7,3.9,80.8,3.3,,,,,,74.0,2.3,,Drive Test N'Zérékoré 2025-Q4
ORANGE,KIN,Kindia,10.088487,-12.779375,MOBILE,2025-10-16T20:08:11.000Z,-51.7,-74.1,-5.6,12.6,16.6,6.5,28.5,3.7,79.7,2.8,,,,,,64.0,2.17,,Drive Test Kindia 2025-Q4
ORANGE,FRN,Faranah,10.149262,-10.766187,MOBILE,2025-12-09T03:47:17.000Z,-48.1,-60.4,-7.8,6.5,13.7,5.9,18.9,4.0,64.9,2.7,,,,,,55.0,1.86,,Drive Test Faranah 2025-Q4
ORANGE,KDR,Koundara,12.54775,-12.861613,INTERNET,2025-10-02T17:21:57.000Z,-84.0,-97.6,-16.2,-8.6,,,761.9,50.8,2.1,43.5,0.05,0.07,1403.5,249.0,1050.4,0.0,31.3,15.4,Drive Test Koundara 2025-Q4
ORANGE,KDG,Kissidougou,8.871854,-9.921612,MOBILE,2025-10-25T23:02:37.000Z,-90.0,-97.1,-16.9,-2.3,,,865.6,35.6,19.0,66.0,0.42,0.01,1841.8,674.3,689.2,4.0,52.45,17.53,Drive Test Kissidougou 2025-Q4
ORANGE,SGR,Siguiri,11.394954,-9.16399,MOBILE,2025-11-06T03:20:04.000Z,-48.7,-61.1,-4.0,4.9,14.8,6.4,19.6,4.0,62.0,2.2,,,,,,58.0,2.42,,Drive Test Siguiri 2025-Q4
ORANGE,CYA,Coyah,9.768015,-13.398553,MOBILE,2025-10-08T14:59:12.000Z,-49.8,-62.8,-4.6,9.5,13.5,9.5,29.3,4.7,79.7,3.5,,,,,,70.0,1.97,,Drive Test Coyah 2025-Q4
ORANGE,CON,Conakry,9.447063,-13.627882,MOBILE,2025-10-23T07:56:11.000Z,-66.5,-92.0,-9.9,18.5,16.3,8.9,27.5,4.8,100.0,3.3,,,,,,79.0,3.13,,Drive Test Conakry 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.731419,-8.858504,INTERNET,2025-12-19T01:40:51.000Z,-82.5,-113.0,-19.3,-2.6,,,559.7,141.8,27.9,40.1,0.44,0.2,702.2,380.5,1113.8,8.0,49.22,20.31,Drive Test N'Zérékoré 2025-Q4
ORANGE,FRN,Faranah,10.185696,-10.582727,INTERNET,2025-12-15T12:34:02.000Z,-83.0,-107.2,-17.9,-4.2,,,821.3,129.0,33.9,60.3,0.0,0.01,1883.5,579.6,1783.3,7.0,53.17,15.16,Drive Test Faranah 2025-Q4
ORANGE,KKA,Kankan,10.450949,-9.478962,INTERNET,2025-12-17T04:27:31.000Z,-49.8,-64.4,-8.3,8.0,20.4,11.1,26.1,4.2,77.8,2.5,27.61,17.48,27.0,28.8,55.6,71.0,2.62,0.7,Drive Test Kankan 2025-Q4
ORANGE,FRN,Faranah,9.697153,-10.561107,INTERNET,2025-10-27T06:15:48.000Z,-84.3,-105.0,-18.7,-4.8,,,237.3,128.1,5.9,41.4,0.25,0.03,1977.6,511.6,436.0,1.0,46.35,43.57,Drive Test Faranah 2025-Q4
ORANGE,ZKR,N'Zérékoré,7.84843,-9.036144,MOBILE,2025-11-01T20:20:27.000Z,-50.8,-75.1,-5.8,16.8,17.8,9.1,27.3,4.9,80.5,2.4,,,,,,70.0,3.16,,Drive Test N'Zérékoré 2025-Q4
ORANGE,MLI,Mali,12.071869,-12.102418,MOBILE,2025-11-29T19:46:29.000Z,-43.5,-63.8,-7.6,8.3,11.6,7.3,20.7,2.4,63.1,2.9,,,,,,59.0,2.33,,Drive Test Mali 2025-Q4
ORANGE,SGR,Siguiri,11.259111,-9.523939,MOBILE,2025-12-31T03:25:45.000Z,-40.8,-47.5,-3.5,12.3,13.7,5.3,22.0,3.5,62.8,2.7,,,,,,58.0,2.2,,Drive Test Siguiri 2025-Q4
ORANGE,KIN,Kindia,10.090517,-12.91447,MOBILE,2025-12-22T21:26:36.000Z,-63.6,-74.4,-6.5,13.7,19.2,6.7,28.5,3.7,77.8,3.3,,,,,,71.0,2.31,,Drive Test Kindia 2025-Q4
ORANGE,KKA,Kankan,10.184587,-9.326821,MOBILE,2025-10-30T13:59:41.000Z,-50.2,-70.3,-7.2,7.4,17.6,6.5,29.2,5.1,80.1,2.4,,,,,,62.0,2.41,,Drive Test Kankan 2025-Q4
