operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,CON,Conakry,9.554239,-13.748366,MOBILE,2025-09-05T15:44:48.000Z,-92.8,-111.0,-19.2,-9.0,,,323.5,34.8,14.9,60.9,0.35,0.07,1760.5,744.0,990.6,9.0,21.73,29.05,Drive Test Conakry 2025-Q3
CELCOM,KKA,Kankan,10.392205,-9.042397,INTERNET,2025-08-06T10:58:31.000Z,-64.6,-79.9,-12.6,6.6,10.2,4.9,58.6,8.7,76.0,8.1,14.16,4.68,44.7,71.5,111.4,44.0,7.61,6.03,Drive Test Kankan 2025-Q3
CELCOM,KIN,Kindia,10.053327,-12.940737,INTERNET,2025-07-19T18:23:26.000Z,-102.7,-126.1,-17.9,-2.0,,,343.0,62.6,3.7,78.2,0.13,0.14,227.2,740.5,1217.3,7.0,37.4,41.85,Drive Test Kindia 2025-Q3
CELCOM,KDG,Kissidougou,9.493211,-10.297499,MOBILE,2025-08-15T00:09:48.000Z,-92.7,-122.9,-16.3,-8.9,,,434.6,78.3,31.2,39.6,0.44,0.1,259.8,648.5,315.1,6.0,31.93,18.68,Drive Test Kissidougou 2025-Q3
CELCOM,CYA,Coyah,9.709177,-13.331475,MOBILE,2025-09-30T13:24:27.000Z,-98.7,-116.4,-19.1,-11.4,,,467.9,33.9,14.6,73.1,0.48,0.13,1237.6,381.7,1300.9,7.0,26.39,44.73,Drive Test Coyah 2025-Q3
CELCOM,CYA,Coyah,9.910329,-13.406596,INTERNET,2025-07-29T12:59:28.000Z,-59.8,-80.8,-14.5,-0.1,9.8,4.4,44.1,12.7,73.2,10.7,12.05,5.68,55.2,50.0,123.2,50.0,8.32,4.18,Drive Test Coyah 2025-Q3
CELCOM,BKE,Boké,11.171093,-14.161361,MOBILE,2025-09-28T15:57:43.000Z,-92.9,-113.1,-19.1,-11.5,,,363.8,92.6,8.8,40.6,0.49,0.0,1043.5,747.9,1804.0,9.0,51.25,39.04,Drive Test Boké 2025-Q3
CELCOM,KIN,Kindia,10.180716,-12.701376,MOBILE,2025-08-22T09:49:11.000Z,-71.2,-88.4,-11.0,7.5,6.5,2.3,50.2,15.5,72.5,9.2,,,,,,50.0,6.03,,Drive Test Kindia 2025-Q3
CELCOM,SGR,Siguiri,11.184575,-9.361801,MOBILE,2025-08-22T03:27:58.000Z,-104.3,-125.6,-18.4,-10.9,,,493.5,127.5,10.8,38.3,0.46,0.02,684.0,369.3,1204.3,9.0,25.06,40.46,Drive Test Siguiri 2025-Q3
CELCOM,MLI,Mali,12.164398,-12.144002,MOBILE,2025-09-07T02:27:41.000Z,-99.6,-118.2,-19.4,-3.9,,,945.8,105.8,17.9,38.6,0.17,0.05,1060.0,240.6,715.4,9.0,57.96,21.19,Drive Test Mali 2025-Q3
CELCOM,KIN,Kindia,10.035556,-12.880208,MOBILE,2025-08-28T04:37:46.000Z,-68.9,-87.8,-13.1,8.7,7.4,2.2,45.1,9.2,73.4,11.9,,,,,,51.0,9.5,,Drive Test Kindia 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.892645,-8.619155,INTERNET,2025-08-09T23:45:04.000Z,-66.3,-79.6,-10.3,9.1,9.2,3.9,50.5,14.4,74.6,9.4,17.49,5.32,46.3,81.3,112.5,51.0,5.54,6.46,Drive Test N'Zérékoré 2025-Q3
CELCOM,BKE,Boké,11.089663,-14.324427,MOBILE,2025-07-26T23:25:11.000Z,-99.5,-118.4,-19.9,-8.5,,,948.8,139.5,23.2,72.0,0.22,0.08,690.5,637.8,1429.6,3.0,47.37,38.96,Drive Test Boké 2025-Q3
CELCOM,FRN,Faranah,10.119172,-10.797428,MOBILE,2025-09-08T09:36:14.000Z,-103.1,-111.5,-16.0,-4.0,,,384.6,46.3,17.9,70.0,0.44,0.12,1089.9,516.6,1107.0,0.0,22.66,24.18,Drive Test Faranah 2025-Q3
CELCOM,MMU,Mamou,10.669954,-11.968239,MOBILE,2025-09-14T11:53:10.000Z,-63.3,-86.8,-8.8,3.6,7.8,3.4,48.6,15.7,74.2,11.1,,,,,,46.0,6.55,,Drive Test Mamou 2025-Q3
CELCOM,CYA,Coyah,9.819556,-13.207111,INTERNET,2025-08-12T05:00:17.000Z,-104.0,-114.7,-16.7,-11.8,,,501.0,31.0,33.3,40.2,0.41,0.14,1261.3,386.9,773.1,12.0,54.9,40.58,Drive Test Coyah 2025-Q3
CELCOM,KKA,Kankan,10.386592,-9.316232,MOBILE,2025-09-12T11:02:48.000Z,-65.2,-86.3,-10.4,2.3,8.2,2.4,55.4,11.6,72.6,10.2,,,,,,49.0,8.67,,Drive Test Kankan 2025-Q3
CELCOM,MLI,Mali,12.246646,-11.806932,INTERNET,2025-07-22T18:13:11.000Z,-92.6,-111.4,-18.7,-4.9,,,897.5,101.7,31.9,67.2,0.47,0.15,1314.0,356.2,1551.2,4.0,18.11,31.06,Drive Test Mali 2025-Q3
CELCOM,FRN,Faranah,10.193917,-10.46622,MOBILE,2025-09-15T10:30:02.000Z,-105.1,-115.4,-17.7,-9.0,,,723.2,121.5,27.0,43.1,0.25,0.07,1959.6,699.2,668.9,6.0,15.85,25.93,Drive Test Faranah 2025-Q3
CELCOM,BKE,Boké,11.18613,-14.655258,MOBILE,2025-09-03T08:38:37.000Z,-101.4,-110.2,-16.7,-7.5,,,499.2,53.3,24.8,74.0,0.33,0.17,1185.7,173.3,1562.1,1.0,20.68,18.58,Drive Test Boké 2025-Q3
CELCOM,GKD,Guéckédou,8.76458,-10.34075,MOBILE,2025-09-21T02:54:40.000Z,-100.5,-115.6,-18.9,-3.3,,,428.5,62.5,10.2,41.0,0.46,0.02,1556.0,726.5,696.9,7.0,19.28,28.65,Drive Test Guéckédou 2025-Q3
CELCOM,CYA,Coyah,9.748484,-13.41363,INTERNET,2025-09-11T04:01:06.000Z,-66.3,-81.5,-11.7,4.4,11.1,3.2,62.5,8.7,71.7,12.4,13.05,5.84,53.7,58.5,130.6,45.0,4.83,6.23,Drive Test Coyah 2025-Q3
CELCOM,KDG,Kissidougou,9.397813,-10.373303,INTERNET,2025-09-26T07:29:34.000Z,-34.6,-44.0,-3.1,-0.4,4.8,1.5,21.5,5.6,30.8,5.1,6.87,1.78,22.1,24.8,51.8,19.0,2.2,2.85,Drive Test Kissidougou 2025-Q3
CELCOM,KKA,Kankan,10.494014,-9.177323,INTERNET,2025-08-19T16:04:26.000Z,-70.1,-78.7,-9.2,-0.1,10.3,5.0,55.5,15.1,74.0,12.5,13.78,5.0,55.9,71.1,133.3,52.0,8.06,4.5,Drive Test Kankan 2025-Q3
CELCOM,KKA,Kankan,10.395812,-9.318538,MOBILE,2025-07-10T23:23:37.000Z,-62.0,-81.3,-11.8,3.2,8.2,2.8,53.3,15.3,74.5,9.7,,,,,,46.0,5.8,,Drive Test Kankan 2025-Q3
CELCOM,KIN,Kindia,10.052586,-12.92895,MOBILE,2025-09-16T10:14:26.000Z,-90.1,-114.7,-19.7,-9.3,,,764.6,106.1,15.6,71.3,0.43,0.1,885.5,795.8,310.2,5.0,48.29,13.83,Drive Test Kindia 2025-Q3
CELCOM,CON,Conakry,9.51591,-13.726054,MOBILE,2025-08-21T05:19:44.000Z,-90.5,-110.8,-18.2,-7.8,,,462.8,77.4,31.5,65.3,0.21,0.11,987.1,250.3,1970.6,1.0,20.49,15.46,Drive Test Conakry 2025-Q3
CELCOM,CYA,Coyah,9.758871,-13.313302,MOBILE,2025-07-16T06:47:54.000Z,-64.8,-87.2,-10.3,4.4,8.2,2.6,62.5,12.1,74.3,11.8,,,,,,43.0,7.31,,Drive Test Coyah 2025-Q3
CELCOM,FRN,Faranah,10.0144,-10.620382,MOBILE,2025-07-06T05:22:43.000Z,-104.0,-126.7,-18.5,-7.1,,,352.4,113.7,19.3,77.5,0.1,0.18,1360.8,623.1,1066.5,8.0,40.97,35.94,Drive Test Faranah 2025-Q3
CELCOM,MMU,Mamou,10.425143,-12.329648,MOBILE,2025-08-04T22:59:09.000Z,-68.7,-86.0,-13.7,5.6,6.4,3.5,48.3,10.0,73.6,11.3,,,,,,47.0,6.56,,Drive Test Mamou 2025-Q3
CELCOM,LBE,Labé,11.508019,-12.361328,INTERNET,2025-09-30T16:05:01.000Z,-69.4,-82.1,-12.7,5.4,9.0,3.2,42.9,11.0,76.0,12.3,17.38,3.79,50.5,65.3,139.5,47.0,4.92,3.58,Drive Test Labé 2025-Q3
CELCOM,CON,Conakry,9.522094,-13.713244,MOBILE,2025-08-23T08:08:28.000Z,-93.3,-119.5,-19.6,-7.0,,,875.5,30.2,6.4,74.2,0.34,0.14,757.8,765.6,679.2,14.0,22.82,13.14,Drive Test Conakry 2025-Q3
CELCOM,CON,Conakry,9.509285,-13.713718,MOBILE,2025-08-08T11:39:16.000Z,-100.1,-123.3,-16.4,-6.0,,,532.7,137.0,16.8,35.9,0.01,0.15,1942.4,662.2,1007.7,2.0,15.75,31.89,Drive Test Conakry 2025-Q3
CELCOM,CYA,Coyah,9.567786,-13.387026,MOBILE,2025-07-09T08:10:18.000Z,-63.4,-88.0,-10.5,-0.7,6.5,2.3,53.9,10.5,74.2,8.2,,,,,,46.0,5.94,,Drive Test Coyah 2025-Q3
CELCOM,CON,Conakry,9.507017,-13.716603,INTERNET,2025-07-16T21:03:58.000Z,-104.7,-117.7,-17.1,-6.9,,,735.2,77.2,34.6,68.2,0.21,0.06,1445.1,318.3,973.8,9.0,34.06,17.8,Drive Test Conakry 2025-Q3
CELCOM,MMU,Mamou,10.456906,-12.190339,MOBILE,2025-09-13T14:02:37.000Z,-66.8,-76.3,-11.5,3.3,8.2,2.8,56.5,13.6,74.5,12.6,,,,,,44.0,8.66,,Drive Test Mamou 2025-Q3
CELCOM,DLB,Dalaba,10.514857,-12.544705,MOBILE,2025-08-05T03:39:40.000Z,-100.1,-113.9,-16.4,-11.4,,,253.7,103.7,32.0,66.7,0.09,0.08,1908.1,477.7,1586.0,1.0,58.46,42.45,Drive Test Dalaba 2025-Q3
CELCOM,BKE,Boké,11.179315,-14.329553,MOBILE,2025-09-01T13:14:45.000Z,-97.7,-118.5,-17.4,-4.7,,,792.9,97.6,1.1,65.5,0.08,0.17,1320.9,625.0,573.6,13.0,46.91,44.77,Drive Test Boké 2025-Q3
CELCOM,CON,Conakry,9.502895,-13.678763,MOBILE,2025-07-23T11:54:49.000Z,-102.4,-124.5,-18.2,-5.6,,,894.4,138.9,23.2,43.0,0.24,0.03,718.0,427.7,424.4,10.0,44.26,20.63,Drive Test Conakry 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.730762,-8.7944,MOBILE,2025-07-27T04:49:11.000Z,-72.1,-80.7,-8.8,7.6,6.8,2.7,50.4,12.2,73.4,11.4,,,,,,45.0,5.99,,Drive Test N'Zérékoré 2025-Q3
CELCOM,FRN,Faranah,10.028018,-10.724494,MOBILE,2025-07-19T21:11:01.000Z,-47.9,-61.1,-6.5,7.5,6.4,1.9,44.6,8.7,59.8,5.7,,,,,,41.0,6.53,,Drive Test Faranah 2025-Q3
CELCOM,CON,Conakry,9.5186,-13.746672,INTERNET,2025-08-05T21:53:57.000Z,-87.2,-110.1,-15.6,0.8,13.8,4.3,68.1,19.2,89.4,13.6,20.42,4.9,63.4,68.4,177.4,60.0,5.82,7.94,Drive Test Conakry 2025-Q3
CELCOM,KKA,Kankan,10.59578,-9.392056,MOBILE,2025-08-25T02:23:51.000Z,-70.4,-88.7,-13.1,2.7,7.0,3.4,54.7,12.1,73.6,12.0,,,,,,49.0,7.4,,Drive Test Kankan 2025-Q3
CELCOM,CON,Conakry,9.493132,-13.69294,INTERNET,2025-09-22T18:32:40.000Z,-99.8,-125.7,-18.3,-5.0,,,857.5,57.4,31.0,70.8,0.11,0.1,1217.8,375.3,780.2,1.0,42.22,15.52,Drive Test Conakry 2025-Q3
CELCOM,KIN,Kindia,10.10204,-12.732034,MOBILE,2025-07-26T14:00:41.000Z,-60.2,-90.3,-8.6,7.0,6.1,3.5,54.0,14.9,74.3,7.9,,,,,,47.0,10.19,,Drive Test Kindia 2025-Q3
CELCOM,CON,Conakry,9.436596,-13.812583,MOBILE,2025-09-04T02:42:46.000Z,-102.0,-122.5,-19.4,-9.7,,,959.6,135.1,27.8,68.6,0.14,0.05,313.4,368.2,678.3,8.0,32.09,28.59,Drive Test Conakry 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.700875,-9.055901,MOBILE,2025-09-03T02:14:38.000Z,-99.7,-119.9,-16.4,-12.0,,,268.0,75.8,16.2,38.0,0.28,0.19,468.4,481.9,1444.3,4.0,56.86,35.93,Drive Test N'Zérékoré 2025-Q3
CELCOM,MMU,Mamou,10.42488,-11.992994,MOBILE,2025-09-15T18:13:09.000Z,-98.8,-120.0,-17.0,-9.8,,,922.1,113.2,5.3,59.4,0.23,0.19,1838.4,602.3,352.6,3.0,29.96,28.68,Drive Test Mamou 2025-Q3
CELCOM,BLA,Beyla,9.068438,-8.658497,MOBILE,2025-07-09T14:08:57.000Z,-30.0,-44.0,-3.0,0.5,2.9,1.0,24.0,4.1,31.1,5.2,,,,,,21.0,4.37,,Drive Test Beyla 2025-Q3
CELCOM,KDR,Koundara,12.298357,-13.125697,MOBILE,2025-08-01T02:07:55.000Z,-100.4,-117.5,-18.5,-6.8,,,471.1,124.4,9.3,44.5,0.02,0.02,942.8,235.1,738.1,11.0,56.18,37.23,Drive Test Koundara 2025-Q3
CELCOM,LBE,Labé,11.415811,-12.158955,INTERNET,2025-09-17T17:19:44.000Z,-99.6,-115.1,-19.5,-7.5,,,347.6,54.2,13.1,53.2,0.46,0.03,219.6,221.5,532.2,14.0,23.19,34.35,Drive Test Labé 2025-Q3
CELCOM,LBE,Labé,11.289654,-12.285208,INTERNET,2025-07-15T19:04:49.000Z,-94.7,-112.5,-19.2,-10.2,,,799.0,128.2,19.7,39.3,0.16,0.17,1654.3,509.4,1674.3,15.0,47.58,41.28,Drive Test Labé 2025-Q3
CELCOM,MMU,Mamou,10.376813,-12.184916,INTERNET,2025-08-30T13:50:24.000Z,-95.1,-118.8,-16.6,-11.7,,,250.5,56.4,9.3,53.6,0.22,0.18,262.8,452.5,420.3,11.0,49.88,42.82,Drive Test Mamou 2025-Q3
CELCOM,KKA,Kankan,10.548099,-9.388528,INTERNET,2025-08-04T04:37:50.000Z,-67.0,-84.9,-12.9,6.8,11.5,4.5,60.3,14.0,73.8,7.9,16.54,6.04,50.6,78.9,129.2,46.0,5.37,4.55,Drive Test Kankan 2025-Q3
CELCOM,SGR,Siguiri,11.635295,-9.363264,MOBILE,2025-08-03T19:40:40.000Z,-93.4,-119.2,-19.1,-10.7,,,341.5,66.4,19.9,64.8,0.13,0.18,456.4,743.1,1356.4,7.0,38.46,13.39,Drive Test Siguiri 2025-Q3
CELCOM,KKA,Kankan,10.518695,-9.35913,MOBILE,2025-09-05T18:56:29.000Z,-104.2,-119.7,-16.1,-5.0,,,371.2,72.0,16.9,61.9,0.04,0.1,1348.8,727.7,430.5,11.0,21.88,20.48,Drive Test Kankan 2025-Q3
CELCOM,BKE,Boké,11.481655,-14.323614,MOBILE,2025-08-02T04:48:28.000Z,-45.7,-58.7,-8.9,2.6,4.9,1.8,36.9,10.4,60.1,7.2,,,,,,40.0,7.57,,Drive Test Boké 2025-Q3
CELCOM,CON,Conakry,9.483707,-13.722099,INTERNET,2025-07-02T15:03:09.000Z,-89.2,-108.6,-16.6,1.8,11.8,3.8,72.1,13.2,91.2,10.2,21.33,5.7,54.5,69.7,122.0,59.0,10.04,5.87,Drive Test Conakry 2025-Q3
CELCOM,CON,Conakry,9.523524,-13.791137,MOBILE,2025-09-21T23:39:45.000Z,-83.8,-92.6,-16.5,7.8,8.6,2.9,66.4,17.9,92.5,12.2,,,,,,59.0,10.88,,Drive Test Conakry 2025-Q3
CELCOM,CON,Conakry,9.542558,-13.830487,INTERNET,2025-08-23T17:29:15.000Z,-100.7,-115.7,-19.0,-6.0,,,320.0,32.7,33.9,55.4,0.32,0.08,666.7,460.1,967.6,5.0,31.67,23.56,Drive Test Conakry 2025-Q3
CELCOM,BKE,Boké,11.196572,-14.282219,MOBILE,2025-08-30T14:25:33.000Z,-95.9,-116.0,-16.9,-7.4,,,465.7,80.9,23.7,41.2,0.2,0.12,1181.1,616.7,705.7,4.0,18.06,30.28,Drive Test Boké 2025-Q3
CELCOM,SGR,Siguiri,11.371227,-9.278909,MOBILE,2025-07-26T10:08:06.000Z,-95.3,-112.7,-17.1,-5.1,,,669.0,49.9,2.5,50.6,0.04,0.08,1844.9,761.3,1360.4,8.0,17.69,10.71,Drive Test Siguiri 2025-Q3
CELCOM,FRN,Faranah,10.131443,-10.9383,MOBILE,2025-09-25T23:14:39.000Z,-106.5,-119.3,-19.4,-8.1,,,807.9,60.6,8.1,58.3,0.37,0.19,1782.5,394.8,460.9,13.0,18.02,35.08,Drive Test Faranah 2025-Q3
CELCOM,BLA,Beyla,8.874114,-8.424991,MOBILE,2025-07-11T17:03:06.000Z,-104.6,-112.5,-18.6,-8.7,,,957.1,140.5,7.7,60.6,0.29,0.13,1049.7,658.0,815.3,3.0,31.04,20.44,Drive Test Beyla 2025-Q3
CELCOM,GKD,Guéckédou,8.730797,-9.796794,MOBILE,2025-07-07T04:02:25.000Z,-30.0,-44.0,-3.0,6.2,3.4,1.4,25.5,4.6,31.0,3.7,,,,,,20.0,3.58,,Drive Test Guéckédou 2025-Q3
CELCOM,CON,Conakry,9.46105,-13.684508,MOBILE,2025-08-02T06:27:04.000Z,-97.2,-114.8,-19.7,-4.9,,,838.9,144.1,29.4,55.2,0.33,0.08,1383.5,504.6,1284.7,8.0,28.32,43.67,Drive Test Conakry 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.765182,-8.777041,INTERNET,2025-09-08T08:04:13.000Z,-99.2,-113.9,-17.2,-4.6,,,667.9,144.3,12.4,39.9,0.49,0.03,1479.1,625.2,1491.2,0.0,35.08,44.36,Drive Test N'Zérékoré 2025-Q3
CELCOM,CON,Conakry,9.515442,-13.715858,MOBILE,2025-07-16T15:09:26.000Z,-86.0,-102.5,-15.4,6.4,9.8,2.9,61.0,12.3,91.3,13.5,,,,,,57.0,7.92,,Drive Test Conakry 2025-Q3
CELCOM,MMU,Mamou,10.33052,-11.945959,MOBILE,2025-08-06T16:49:20.000Z,-72.0,-84.3,-8.9,3.0,7.4,2.9,51.1,9.4,73.0,11.0,,,,,,49.0,6.64,,Drive Test Mamou 2025-Q3
CELCOM,CYA,Coyah,9.725825,-13.550663,MOBILE,2025-08-16T14:45:05.000Z,-91.9,-123.5,-17.9,-6.9,,,954.2,83.4,18.7,48.3,0.24,0.14,1399.7,200.0,1749.4,3.0,43.12,31.26,Drive Test Coyah 2025-Q3
CELCOM,MMU,Mamou,10.5153,-12.067006,INTERNET,2025-08-04T02:26:31.000Z,-98.3,-115.0,-18.9,-11.1,,,941.2,88.5,4.4,51.3,0.18,0.08,1668.9,102.1,1284.0,7.0,43.24,22.27,Drive Test Mamou 2025-Q3
CELCOM,FRN,Faranah,9.97684,-10.765135,MOBILE,2025-07-22T02:48:06.000Z,-103.7,-125.0,-18.7,-9.3,,,901.0,59.5,3.9,70.5,0.17,0.07,1129.3,377.4,435.8,14.0,56.57,30.65,Drive Test Faranah 2025-Q3
CELCOM,KIN,Kindia,9.885756,-12.821155,MOBILE,2025-07-17T04:32:04.000Z,-67.0,-75.4,-9.2,1.2,7.5,3.3,48.7,15.6,75.6,8.9,,,,,,48.0,8.24,,Drive Test Kindia 2025-Q3
CELCOM,LBE,Labé,11.307417,-12.223965,MOBILE,2025-08-05T03:28:40.000Z,-72.3,-80.3,-12.6,7.8,6.6,2.7,62.1,11.1,74.1,10.8,,,,,,46.0,8.04,,Drive Test Labé 2025-Q3
CELCOM,BLA,Beyla,9.050423,-8.708872,INTERNET,2025-08-23T00:06:10.000Z,-95.7,-120.3,-18.2,-11.1,,,730.9,66.8,34.6,47.3,0.13,0.08,944.3,202.8,1547.2,11.0,43.61,28.23,Drive Test Beyla 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.748501,-9.028712,MOBILE,2025-08-05T01:29:29.000Z,-73.8,-77.9,-9.9,5.7,6.1,3.4,61.2,14.1,73.4,10.7,,,,,,45.0,7.62,,Drive Test N'Zérékoré 2025-Q3
CELCOM,BKE,Boké,11.128242,-14.571085,INTERNET,2025-08-04T05:55:39.000Z,-90.7,-111.8,-16.7,-4.4,,,847.3,86.6,27.7,53.1,0.19,0.08,1277.1,308.6,1802.0,14.0,28.79,39.4,Drive Test Boké 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.604923,-8.869552,MOBILE,2025-07-02T03:42:08.000Z,-67.1,-87.2,-13.5,0.8,7.3,2.5,60.7,15.6,73.2,11.8,,,,,,50.0,5.59,,Drive Test N'Zérékoré 2025-Q3
CELCOM,CYA,Coyah,9.655632,-13.352461,MOBILE,2025-09-28T13:56:52.000Z,-92.7,-125.1,-18.6,-11.2,,,426.6,92.3,27.7,73.1,0.1,0.04,1537.3,113.8,1758.0,12.0,57.49,28.09,Drive Test Coyah 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.750689,-8.817268,INTERNET,2025-09-01T22:45:14.000Z,-62.7,-80.8,-12.9,0.9,11.6,3.1,61.6,13.6,75.0,7.8,12.2,4.12,54.5,74.0,123.9,47.0,6.65,4.86,Drive Test N'Zérékoré 2025-Q3
CELCOM,KKA,Kankan,10.548315,-9.178599,INTERNET,2025-08-16T00:15:05.000Z,-103.1,-111.6,-19.6,-6.2,,,939.4,45.1,15.7,35.2,0.39,0.2,650.0,700.5,1891.4,15.0,24.95,28.77,Drive Test Kankan 2025-Q3
CELCOM,CYA,Coyah,9.891378,-13.555398,MOBILE,2025-07-22T13:05:32.000Z,-102.4,-116.6,-18.4,-2.2,,,272.5,134.4,3.8,41.7,0.03,0.18,552.9,346.4,1850.3,15.0,52.44,15.54,Drive Test Coyah 2025-Q3
CELCOM,LBE,Labé,11.251629,-12.035083,MOBILE,2025-07-20T18:11:58.000Z,-73.1,-76.0,-10.3,5.1,8.2,2.8,51.8,12.6,75.6,10.2,,,,,,43.0,9.45,,Drive Test Labé 2025-Q3
CELCOM,KDR,Koundara,12.178619,-13.388391,MOBILE,2025-08-06T07:41:45.000Z,-92.0,-126.0,-19.4,-9.5,,,613.1,77.2,24.4,66.2,0.32,0.19,495.4,773.5,799.6,13.0,35.65,25.39,Drive Test Koundara 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.734856,-8.834843,MOBILE,2025-08-10T19:37:19.000Z,-99.6,-124.2,-16.1,-3.1,,,530.1,136.5,34.9,62.1,0.36,0.01,1008.8,599.7,391.4,8.0,38.59,20.07,Drive Test N'Zérékoré 2025-Q3
CELCOM,LBE,Labé,11.338641,-12.177908,MOBILE,2025-08-16T22:36:55.000Z,-90.3,-124.2,-16.6,-7.7,,,758.2,41.3,26.7,61.3,0.05,0.18,1344.8,241.3,1933.2,12.0,33.31,26.82,Drive Test Labé 2025-Q3
CELCOM,CON,Conakry,9.558944,-13.683056,INTERNET,2025-09-15T20:03:58.000Z,-83.3,-100.4,-11.6,0.6,12.2,4.2,76.5,17.3,87.6,11.1,14.75,5.74,51.4,94.4,167.3,53.0,8.26,7.77,Drive Test Conakry 2025-Q3
CELCOM,KKA,Kankan,10.387208,-9.295624,INTERNET,2025-09-01T03:36:44.000Z,-102.3,-116.4,-17.9,-7.2,,,450.8,106.2,12.8,48.7,0.1,0.06,1769.2,725.8,1790.1,9.0,44.47,13.47,Drive Test Kankan 2025-Q3
CELCOM,BKE,Boké,10.982686,-14.173198,MOBILE,2025-07-15T10:06:25.000Z,-96.8,-122.3,-18.3,-11.3,,,929.3,78.5,11.7,73.7,0.23,0.0,639.1,623.8,1355.6,8.0,28.96,13.6,Drive Test Boké 2025-Q3
CELCOM,ZKR,N'Zérékoré,7.775233,-8.931681,INTERNET,2025-09-21T17:06:06.000Z,-72.4,-84.2,-9.1,6.5,10.1,3.9,62.7,9.6,74.7,9.0,13.72,5.41,56.2,49.4,120.3,48.0,5.05,6.54,Drive Test N'Zérékoré 2025-Q3
