operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,CYA,Coyah,9.840491,-13.4021,INTERNET,2025-01-31T12:28:31.000Z,-96.1,-112.0,-18.4,-5.8,,,896.9,74.2,3.7,59.7,0.17,0.04,1411.5,610.1,1044.4,10.0,52.65,30.11,Drive Test Coyah 2025-Q1
CELCOM,KIN,Kindia,10.049166,-12.755388,MOBILE,2025-03-06T11:06:11.000Z,-69.9,-83.6,-11.6,-0.4,5.7,2.2,48.6,12.5,73.5,8.8,,,,,,44.0,8.27,,Drive Test Kindia 2025-Q1
CELCOM,MLI,Mali,12.082733,-11.775497,INTERNET,2025-01-22T19:27:32.000Z,-30.0,-44.0,-3.3,1.6,3.5,1.8,21.5,4.2,30.6,5.0,7.5,2.09,21.6,30.9,46.9,20.0,3.33,2.61,Drive Test Mali 2025-Q1
CELCOM,FRN,Faranah,9.712746,-10.735501,INTERNET,2025-02-09T17:58:08.000Z,-96.2,-113.6,-18.1,-3.2,,,886.5,150.0,23.5,71.1,0.07,0.13,540.1,747.0,1226.3,11.0,30.29,13.15,Drive Test Faranah 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.816034,-8.599974,MOBILE,2025-01-27T12:50:31.000Z,-73.9,-75.6,-13.9,1.3,7.0,3.6,59.2,11.3,71.8,10.6,,,,,,43.0,9.59,,Drive Test N'Zérékoré 2025-Q1
CELCOM,FRN,Faranah,10.026937,-10.543358,MOBILE,2025-03-08T05:18:01.000Z,-102.3,-120.5,-18.6,-5.7,,,544.6,111.7,10.6,70.5,0.34,0.06,769.5,192.1,1784.4,3.0,30.19,24.53,Drive Test Faranah 2025-Q1
CELCOM,KKA,Kankan,10.297224,-9.318189,MOBILE,2025-03-30T04:41:04.000Z,-60.0,-89.3,-11.6,-0.5,8.0,2.3,63.2,15.0,74.3,11.3,,,,,,50.0,7.87,,Drive Test Kankan 2025-Q1
CELCOM,KIN,Kindia,10.242684,-12.796128,MOBILE,2025-01-31T13:27:55.000Z,-70.7,-74.0,-9.9,0.5,7.8,3.0,50.2,10.0,75.9,7.7,,,,,,51.0,8.87,,Drive Test Kindia 2025-Q1
CELCOM,KKA,Kankan,10.209312,-9.187406,MOBILE,2025-02-05T16:51:46.000Z,-74.9,-92.9,-12.3,6.4,8.0,2.4,48.8,9.9,75.3,10.1,,,,,,46.0,6.7,,Drive Test Kankan 2025-Q1
CELCOM,LBE,Labé,11.578744,-12.348869,MOBILE,2025-01-08T12:19:56.000Z,-60.2,-74.1,-13.8,7.0,7.3,2.9,47.7,15.2,72.7,11.3,,,,,,45.0,6.19,,Drive Test Labé 2025-Q1
CELCOM,KKA,Kankan,10.391797,-9.078983,MOBILE,2025-02-06T16:02:19.000Z,-106.1,-121.4,-16.9,-8.6,,,928.6,88.1,8.0,35.4,0.33,0.09,722.2,589.6,548.9,2.0,54.5,39.45,Drive Test Kankan 2025-Q1
CELCOM,GKD,Guéckédou,8.571507,-10.536847,INTERNET,2025-01-06T21:01:58.000Z,-104.9,-123.6,-17.7,-4.8,,,745.5,32.8,13.6,40.0,0.38,0.05,1551.1,211.4,1002.9,3.0,38.57,29.85,Drive Test Guéckédou 2025-Q1
CELCOM,KKA,Kankan,10.523748,-9.416731,MOBILE,2025-01-21T07:30:57.000Z,-60.2,-84.6,-10.3,5.9,7.3,3.2,53.8,12.3,74.9,11.1,,,,,,51.0,6.48,,Drive Test Kankan 2025-Q1
CELCOM,KDR,Koundara,12.27663,-12.677226,INTERNET,2025-03-10T08:21:55.000Z,-97.2,-110.7,-18.4,-6.1,,,907.2,96.8,0.4,64.7,0.04,0.02,1204.4,311.1,1758.5,14.0,43.69,20.41,Drive Test Koundara 2025-Q1
CELCOM,KKA,Kankan,10.585201,-9.215472,MOBILE,2025-02-13T09:26:26.000Z,-97.3,-116.7,-16.9,-8.2,,,481.7,57.6,6.4,46.6,0.14,0.13,533.9,231.8,463.0,1.0,54.88,17.71,Drive Test Kankan 2025-Q1
CELCOM,FRN,Faranah,10.010649,-10.741864,INTERNET,2025-01-08T05:53:06.000Z,-98.7,-126.2,-18.2,-2.4,,,349.0,62.4,19.6,74.6,0.2,0.11,319.6,796.6,768.6,4.0,37.22,12.54,Drive Test Faranah 2025-Q1
CELCOM,KKA,Kankan,10.21402,-9.481384,MOBILE,2025-01-11T11:33:23.000Z,-103.7,-114.3,-19.9,-3.6,,,889.3,112.2,18.2,57.0,0.4,0.02,1281.9,328.6,1120.1,12.0,26.15,12.82,Drive Test Kankan 2025-Q1
CELCOM,CYA,Coyah,9.769772,-13.244142,MOBILE,2025-02-05T06:46:55.000Z,-103.8,-117.7,-17.4,-5.7,,,711.2,33.5,21.8,76.0,0.29,0.1,1867.9,754.0,1632.6,6.0,17.64,42.62,Drive Test Coyah 2025-Q1
CELCOM,BKE,Boké,11.261293,-14.184136,MOBILE,2025-03-15T17:37:19.000Z,-91.5,-124.5,-19.7,-9.1,,,552.8,109.5,25.6,70.4,0.26,0.02,1531.5,557.6,1501.9,2.0,37.98,24.41,Drive Test Boké 2025-Q1
CELCOM,LBE,Labé,11.141807,-12.237585,INTERNET,2025-01-20T09:16:04.000Z,-97.6,-126.0,-18.9,-9.2,,,351.2,32.7,27.4,52.3,0.21,0.17,933.2,617.9,1757.7,6.0,37.42,36.0,Drive Test Labé 2025-Q1
CELCOM,FRN,Faranah,10.090275,-10.759585,MOBILE,2025-03-05T12:04:59.000Z,-55.6,-70.7,-10.8,3.0,5.1,2.6,47.3,6.9,57.4,9.0,,,,,,39.0,7.99,,Drive Test Faranah 2025-Q1
CELCOM,MMU,Mamou,10.455756,-12.202622,MOBILE,2025-03-17T16:09:46.000Z,-91.6,-125.4,-20.0,-4.1,,,732.1,60.9,17.7,61.1,0.34,0.09,1211.0,601.8,732.8,15.0,34.05,15.04,Drive Test Mamou 2025-Q1
CELCOM,KIN,Kindia,10.213693,-12.951126,INTERNET,2025-03-22T02:27:08.000Z,-69.2,-93.6,-10.1,8.6,8.6,4.0,62.9,11.9,75.8,8.8,15.21,6.12,48.3,73.0,121.2,47.0,6.26,5.64,Drive Test Kindia 2025-Q1
CELCOM,LBE,Labé,11.276006,-12.265782,INTERNET,2025-03-28T18:24:53.000Z,-66.4,-89.5,-10.5,2.6,8.2,3.6,44.1,12.1,75.2,10.7,14.05,4.25,38.1,56.0,131.0,48.0,7.48,3.3,Drive Test Labé 2025-Q1
CELCOM,LBE,Labé,11.132427,-12.341966,MOBILE,2025-03-16T23:55:40.000Z,-95.3,-114.7,-19.3,-10.3,,,522.1,149.3,18.9,59.9,0.39,0.07,1554.7,510.9,1304.5,14.0,30.54,33.19,Drive Test Labé 2025-Q1
CELCOM,KKA,Kankan,10.344019,-9.25289,MOBILE,2025-03-03T00:52:32.000Z,-64.9,-80.1,-12.3,1.4,7.5,3.0,55.0,12.5,71.6,10.0,,,,,,51.0,7.49,,Drive Test Kankan 2025-Q1
CELCOM,KDR,Koundara,12.284331,-12.7935,INTERNET,2025-02-18T01:11:47.000Z,-91.1,-121.0,-19.3,-11.2,,,783.0,97.2,24.7,67.7,0.41,0.14,392.8,305.2,1525.2,2.0,37.3,43.98,Drive Test Koundara 2025-Q1
CELCOM,CON,Conakry,9.400012,-13.670923,MOBILE,2025-02-08T20:39:07.000Z,-83.2,-105.2,-15.0,0.0,9.4,4.2,73.3,17.1,89.2,9.0,,,,,,61.0,10.53,,Drive Test Conakry 2025-Q1
CELCOM,SGR,Siguiri,11.368778,-9.489593,MOBILE,2025-01-14T15:42:14.000Z,-91.5,-115.8,-19.6,-10.3,,,429.3,100.9,14.2,51.1,0.24,0.11,698.1,294.1,970.4,8.0,52.36,11.44,Drive Test Siguiri 2025-Q1
CELCOM,CYA,Coyah,9.567818,-13.225314,INTERNET,2025-03-01T10:44:11.000Z,-72.7,-87.5,-10.9,-0.6,11.4,4.8,45.8,15.7,72.6,11.1,14.09,4.99,49.5,81.1,107.0,47.0,7.62,5.97,Drive Test Coyah 2025-Q1
CELCOM,CON,Conakry,9.491051,-13.702853,MOBILE,2025-02-24T07:02:51.000Z,-85.1,-110.5,-11.4,2.5,7.0,3.8,76.3,18.3,87.4,8.6,,,,,,53.0,10.31,,Drive Test Conakry 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.841581,-8.648614,MOBILE,2025-03-17T12:22:51.000Z,-96.1,-123.7,-19.9,-9.3,,,803.1,117.4,17.3,58.2,0.16,0.18,322.4,123.5,651.7,3.0,39.94,27.35,Drive Test N'Zérékoré 2025-Q1
CELCOM,CON,Conakry,9.470306,-13.694675,MOBILE,2025-01-02T10:13:45.000Z,-94.6,-121.2,-16.4,-5.4,,,466.5,59.5,27.9,56.6,0.39,0.15,1241.9,305.8,606.8,13.0,29.25,31.2,Drive Test Conakry 2025-Q1
CELCOM,BKE,Boké,10.972276,-14.55756,INTERNET,2025-02-26T21:29:03.000Z,-96.2,-110.7,-19.3,-5.7,,,675.9,62.9,2.9,72.8,0.08,0.06,235.0,288.6,805.6,13.0,55.07,13.54,Drive Test Boké 2025-Q1
CELCOM,CON,Conakry,9.467689,-13.72929,INTERNET,2025-03-19T20:50:51.000Z,-81.0,-100.1,-11.1,6.8,13.2,4.7,70.3,17.0,91.3,8.4,19.51,6.72,62.5,87.9,174.3,52.0,6.56,7.57,Drive Test Conakry 2025-Q1
CELCOM,KDG,Kissidougou,9.10909,-10.187166,INTERNET,2025-01-23T08:07:25.000Z,-102.9,-116.0,-18.9,-9.2,,,274.7,114.0,25.0,44.7,0.45,0.07,597.9,449.3,1930.6,5.0,54.64,20.65,Drive Test Kissidougou 2025-Q1
CELCOM,KIN,Kindia,10.056407,-12.768636,MOBILE,2025-01-10T00:22:42.000Z,-63.6,-76.9,-11.2,-0.5,5.7,3.1,48.0,15.0,73.4,8.0,,,,,,48.0,8.44,,Drive Test Kindia 2025-Q1
CELCOM,CON,Conakry,9.527618,-13.756422,INTERNET,2025-03-14T20:18:21.000Z,-74.4,-107.5,-16.9,9.3,10.8,4.3,54.8,18.4,89.3,10.0,19.72,4.65,62.8,65.8,145.6,61.0,6.28,5.16,Drive Test Conakry 2025-Q1
CELCOM,CYA,Coyah,9.587684,-13.420474,INTERNET,2025-01-05T09:52:18.000Z,-100.5,-117.2,-18.4,-8.7,,,250.2,56.4,2.9,41.8,0.41,0.17,1547.9,414.3,1859.9,12.0,18.71,40.19,Drive Test Coyah 2025-Q1
CELCOM,SGR,Siguiri,11.511014,-9.181728,INTERNET,2025-03-28T08:58:16.000Z,-101.3,-115.9,-17.4,-7.9,,,993.7,100.1,31.1,59.5,0.19,0.11,306.8,708.4,376.7,6.0,59.14,37.48,Drive Test Siguiri 2025-Q1
CELCOM,GKD,Guéckédou,8.482136,-9.861952,MOBILE,2025-03-15T01:41:56.000Z,-106.5,-113.0,-19.7,-8.5,,,588.9,126.3,16.0,49.2,0.34,0.12,355.3,151.7,1989.2,2.0,30.23,42.44,Drive Test Guéckédou 2025-Q1
CELCOM,MMU,Mamou,10.287204,-12.186881,MOBILE,2025-03-01T03:10:24.000Z,-75.1,-75.1,-9.2,4.2,7.0,3.4,56.9,12.0,73.7,7.8,,,,,,50.0,7.67,,Drive Test Mamou 2025-Q1
CELCOM,MLI,Mali,12.008123,-12.084737,MOBILE,2025-01-10T07:00:09.000Z,-96.8,-124.7,-20.0,-11.3,,,781.2,94.4,9.8,72.6,0.2,0.07,707.8,189.9,1083.9,10.0,28.49,21.78,Drive Test Mali 2025-Q1
CELCOM,KKA,Kankan,10.413307,-9.515643,MOBILE,2025-02-01T17:56:08.000Z,-69.3,-89.4,-10.3,0.7,6.1,2.6,58.1,10.4,74.3,7.1,,,,,,52.0,10.0,,Drive Test Kankan 2025-Q1
CELCOM,CYA,Coyah,9.769873,-13.379465,MOBILE,2025-01-30T15:13:04.000Z,-61.1,-90.8,-8.6,4.9,7.6,3.1,55.7,15.2,74.3,7.3,,,,,,50.0,7.83,,Drive Test Coyah 2025-Q1
CELCOM,FRN,Faranah,10.071604,-10.623813,MOBILE,2025-03-30T11:59:12.000Z,-97.9,-116.3,-18.1,-2.2,,,733.5,118.0,14.3,78.6,0.49,0.19,554.6,477.4,1966.5,13.0,31.58,19.94,Drive Test Faranah 2025-Q1
CELCOM,KKA,Kankan,10.470321,-9.200505,MOBILE,2025-02-26T11:22:49.000Z,-98.5,-115.7,-19.9,-7.6,,,871.8,99.9,16.4,77.1,0.13,0.06,1201.5,363.9,1847.2,9.0,38.72,44.51,Drive Test Kankan 2025-Q1
CELCOM,SGR,Siguiri,11.448323,-9.071224,MOBILE,2025-01-26T03:54:33.000Z,-54.2,-64.0,-9.9,7.7,5.7,2.6,46.9,12.0,59.2,6.0,,,,,,39.0,6.44,,Drive Test Siguiri 2025-Q1
CELCOM,KKA,Kankan,10.213843,-9.428274,INTERNET,2025-02-10T06:45:19.000Z,-62.2,-92.8,-14.5,8.2,10.0,4.7,48.2,14.8,74.9,10.0,14.63,5.61,39.0,75.3,119.2,44.0,5.12,4.11,Drive Test Kankan 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.72166,-9.004961,INTERNET,2025-03-17T02:02:10.000Z,-69.2,-82.4,-12.6,2.5,9.3,3.4,48.5,15.8,73.9,10.5,13.8,5.2,49.8,63.3,122.0,44.0,7.44,4.66,Drive Test N'Zérékoré 2025-Q1
CELCOM,KIN,Kindia,10.013022,-12.931449,INTERNET,2025-01-25T19:51:01.000Z,-60.5,-76.6,-10.2,6.7,11.7,4.8,49.4,15.2,75.5,8.3,13.72,4.63,46.0,73.7,135.9,45.0,7.18,4.38,Drive Test Kindia 2025-Q1
CELCOM,CON,Conakry,9.515416,-13.690033,MOBILE,2025-01-26T20:18:14.000Z,-78.9,-95.7,-15.2,5.2,9.0,3.0,57.6,11.0,88.3,13.1,,,,,,57.0,7.74,,Drive Test Conakry 2025-Q1
CELCOM,GKD,Guéckédou,8.840953,-10.071661,INTERNET,2025-02-11T15:22:49.000Z,-30.0,-44.0,-3.0,6.6,4.6,2.0,20.5,4.3,31.8,3.7,5.54,2.21,24.0,33.4,50.1,20.0,3.56,1.59,Drive Test Guéckédou 2025-Q1
CELCOM,MMU,Mamou,10.549307,-12.047899,MOBILE,2025-02-20T09:41:26.000Z,-68.5,-85.3,-11.8,8.0,7.3,3.3,57.1,11.7,75.8,9.4,,,,,,43.0,8.87,,Drive Test Mamou 2025-Q1
CELCOM,CON,Conakry,9.583759,-13.624311,MOBILE,2025-02-14T19:49:40.000Z,-83.8,-96.0,-11.9,9.9,6.9,2.8,55.5,14.6,88.5,10.1,,,,,,56.0,10.54,,Drive Test Conakry 2025-Q1
CELCOM,BKE,Boké,11.04803,-14.40732,MOBILE,2025-03-09T20:58:39.000Z,-102.4,-118.7,-17.3,-7.6,,,975.3,55.6,2.4,61.0,0.12,0.05,695.6,325.6,1954.1,5.0,23.85,11.09,Drive Test Boké 2025-Q1
CELCOM,CYA,Coyah,9.651705,-13.452372,INTERNET,2025-03-09T11:14:53.000Z,-72.3,-84.2,-11.0,0.0,9.0,3.7,60.1,12.9,72.4,12.3,16.9,4.66,47.7,75.6,145.5,48.0,6.28,5.97,Drive Test Coyah 2025-Q1
CELCOM,MLI,Mali,11.990969,-12.130234,MOBILE,2025-03-29T16:40:30.000Z,-90.1,-123.9,-18.2,-5.2,,,764.1,145.4,31.6,79.2,0.41,0.09,901.3,302.2,1171.5,15.0,18.73,13.94,Drive Test Mali 2025-Q1
CELCOM,KIN,Kindia,10.138674,-12.799239,MOBILE,2025-02-24T04:24:56.000Z,-67.9,-80.2,-13.0,0.9,5.5,3.1,52.5,11.8,75.3,11.1,,,,,,51.0,5.76,,Drive Test Kindia 2025-Q1
CELCOM,LBE,Labé,11.228976,-12.339935,MOBILE,2025-02-05T00:22:16.000Z,-66.9,-78.2,-13.1,5.5,6.3,3.1,45.2,13.0,73.0,12.1,,,,,,51.0,9.09,,Drive Test Labé 2025-Q1
CELCOM,CYA,Coyah,9.891241,-13.288241,INTERNET,2025-02-12T10:34:37.000Z,-67.9,-81.3,-13.2,6.3,10.7,4.5,61.1,12.0,72.1,11.2,17.38,5.8,46.3,81.7,133.3,52.0,7.72,3.06,Drive Test Coyah 2025-Q1
CELCOM,CON,Conakry,9.410434,-13.780075,MOBILE,2025-01-02T08:11:44.000Z,-74.6,-104.8,-13.2,8.6,10.0,4.2,63.5,19.4,87.4,8.6,,,,,,60.0,9.5,,Drive Test Conakry 2025-Q1
CELCOM,KKA,Kankan,10.420198,-9.226302,MOBILE,2025-02-11T19:58:27.000Z,-60.0,-73.9,-9.5,9.0,7.3,3.1,45.0,10.5,75.2,8.2,,,,,,48.0,9.99,,Drive Test Kankan 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.848831,-8.774329,MOBILE,2025-01-22T18:21:19.000Z,-91.4,-111.6,-19.6,-3.6,,,569.8,143.8,5.7,45.1,0.42,0.05,1708.2,789.9,1395.6,3.0,49.1,10.45,Drive Test N'Zérékoré 2025-Q1
CELCOM,KIN,Kindia,9.99547,-13.044525,INTERNET,2025-01-08T06:50:20.000Z,-65.4,-74.7,-9.0,2.7,10.1,3.2,63.0,15.1,73.2,10.4,16.02,4.3,52.3,51.7,127.4,50.0,7.61,6.72,Drive Test Kindia 2025-Q1
CELCOM,GKD,Guéckédou,8.208571,-9.975319,MOBILE,2025-02-14T09:20:07.000Z,-91.4,-111.2,-16.2,-6.1,,,611.0,53.5,27.2,54.6,0.35,0.18,896.3,144.5,1361.9,0.0,20.84,15.8,Drive Test Guéckédou 2025-Q1
CELCOM,MMU,Mamou,10.492031,-12.096598,MOBILE,2025-02-20T23:41:42.000Z,-69.7,-92.7,-11.6,7.9,7.2,2.9,51.7,15.4,73.7,9.5,,,,,,43.0,8.26,,Drive Test Mamou 2025-Q1
CELCOM,BKE,Boké,10.980552,-14.495197,INTERNET,2025-01-09T16:38:32.000Z,-100.1,-126.1,-18.6,-11.2,,,273.0,125.1,34.3,53.9,0.1,0.06,1137.0,195.5,1760.9,3.0,46.83,34.39,Drive Test Boké 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.529797,-8.712585,MOBILE,2025-03-28T04:52:18.000Z,-70.7,-88.2,-11.1,2.0,6.5,2.3,45.2,8.9,73.2,9.6,,,,,,46.0,10.05,,Drive Test N'Zérékoré 2025-Q1
CELCOM,LBE,Labé,11.24334,-12.501494,INTERNET,2025-01-17T00:27:39.000Z,-94.3,-110.2,-17.6,-6.1,,,362.7,128.0,5.4,44.7,0.21,0.03,1291.6,646.6,404.9,3.0,27.44,13.28,Drive Test Labé 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.698858,-8.792204,INTERNET,2025-02-15T22:26:31.000Z,-63.1,-88.9,-12.2,6.2,8.8,4.2,51.3,15.4,73.5,11.0,13.07,4.09,46.5,59.5,146.4,44.0,5.38,6.36,Drive Test N'Zérékoré 2025-Q1
CELCOM,LBE,Labé,11.377626,-12.307245,INTERNET,2025-02-22T06:58:05.000Z,-61.5,-86.2,-8.8,3.1,8.7,4.9,63.1,8.6,73.4,12.3,14.02,5.98,51.2,79.4,126.9,49.0,7.15,5.11,Drive Test Labé 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.689728,-9.056587,MOBILE,2025-02-05T09:41:15.000Z,-62.0,-87.4,-13.8,4.9,6.9,2.5,43.2,8.9,71.7,12.5,,,,,,46.0,7.23,,Drive Test N'Zérékoré 2025-Q1
CELCOM,SGR,Siguiri,11.463396,-9.28657,INTERNET,2025-03-06T18:48:55.000Z,-57.1,-71.1,-10.3,7.2,9.1,4.0,46.0,10.0,58.1,7.4,10.81,4.81,31.7,48.8,82.3,35.0,3.9,2.81,Drive Test Siguiri 2025-Q1
CELCOM,FRN,Faranah,9.928881,-10.602948,INTERNET,2025-02-04T14:31:51.000Z,-96.8,-117.7,-16.1,-7.3,,,359.3,49.2,26.2,78.2,0.04,0.09,572.7,270.4,1683.1,1.0,41.03,32.51,Drive Test Faranah 2025-Q1
CELCOM,FRN,Faranah,9.909822,-10.657676,MOBILE,2025-03-22T04:26:49.000Z,-91.1,-123.5,-18.4,-2.7,,,472.2,112.3,8.9,63.5,0.26,0.03,373.6,355.5,1751.2,11.0,35.97,13.66,Drive Test Faranah 2025-Q1
CELCOM,BLA,Beyla,8.656543,-8.143359,INTERNET,2025-01-14T00:12:08.000Z,-90.3,-119.9,-19.8,-10.7,,,487.0,73.1,22.7,40.9,0.45,0.14,1389.8,543.8,394.9,7.0,34.01,29.35,Drive Test Beyla 2025-Q1
CELCOM,MMU,Mamou,10.417396,-12.11417,MOBILE,2025-01-15T23:50:58.000Z,-72.5,-89.1,-10.5,6.9,6.9,3.2,51.6,13.9,74.9,10.7,,,,,,48.0,7.2,,Drive Test Mamou 2025-Q1
CELCOM,CON,Conakry,9.51667,-13.668474,MOBILE,2025-01-10T14:53:52.000Z,-103.8,-114.4,-17.4,-6.2,,,827.4,49.6,7.5,58.8,0.21,0.18,1188.3,533.1,1809.2,13.0,33.62,28.97,Drive Test Conakry 2025-Q1
CELCOM,FRN,Faranah,10.087186,-11.128571,MOBILE,2025-03-24T22:05:10.000Z,-94.9,-121.7,-18.3,-9.1,,,264.4,131.5,28.6,56.6,0.2,0.02,428.7,615.4,1898.3,13.0,18.47,34.73,Drive Test Faranah 2025-Q1
CELCOM,DLB,Dalaba,10.665719,-12.219851,MOBILE,2025-01-25T18:57:27.000Z,-99.1,-117.4,-17.8,-10.5,,,336.1,115.4,33.1,50.0,0.04,0.19,1794.9,281.4,735.8,10.0,35.54,40.44,Drive Test Dalaba 2025-Q1
CELCOM,LBE,Labé,11.190486,-12.248863,MOBILE,2025-02-07T12:34:51.000Z,-98.0,-110.6,-19.4,-10.3,,,870.3,145.7,23.8,50.9,0.06,0.05,1549.3,327.1,931.3,15.0,21.99,20.34,Drive Test Labé 2025-Q1
CELCOM,FRN,Faranah,10.251459,-10.869373,INTERNET,2025-02-10T09:39:16.000Z,-47.6,-67.1,-9.0,7.6,7.4,2.8,42.2,10.5,58.7,7.4,13.63,3.56,44.5,64.1,102.8,41.0,6.63,5.2,Drive Test Faranah 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.667441,-8.735158,MOBILE,2025-01-21T05:25:13.000Z,-60.3,-87.4,-10.8,4.2,7.5,3.3,44.0,9.5,72.5,8.2,,,,,,47.0,7.79,,Drive Test N'Zérékoré 2025-Q1
CELCOM,ZKR,N'Zérékoré,7.812183,-8.756751,MOBILE,2025-02-13T02:07:12.000Z,-93.0,-114.3,-17.5,-5.0,,,920.2,30.4,7.8,37.8,0.4,0.17,729.1,585.2,1285.2,3.0,56.72,27.7,Drive Test N'Zérékoré 2025-Q1
CELCOM,MMU,Mamou,10.427992,-12.128937,INTERNET,2025-02-28T14:04:35.000Z,-62.2,-80.3,-9.7,6.5,8.7,4.5,57.9,10.5,75.0,11.3,14.72,3.76,43.6,79.4,126.1,45.0,6.46,4.8,Drive Test Mamou 2025-Q1
CELCOM,KDG,Kissidougou,8.807142,-10.045733,INTERNET,2025-02-01T21:47:24.000Z,-35.0,-44.0,-5.5,-0.5,4.8,2.0,20.6,6.8,30.6,3.1,7.29,2.0,20.4,27.8,46.4,18.0,3.13,2.23,Drive Test Kissidougou 2025-Q1
CELCOM,MMU,Mamou,10.662506,-12.109765,INTERNET,2025-03-30T16:38:40.000Z,-63.0,-84.1,-9.1,8.6,10.1,4.4,52.6,14.8,72.1,11.0,15.57,3.75,52.0,69.7,123.4,45.0,8.5,4.38,Drive Test Mamou 2025-Q1
CELCOM,CYA,Coyah,9.796551,-13.429133,MOBILE,2025-02-20T05:33:08.000Z,-96.5,-112.6,-17.1,-3.7,,,365.9,80.6,4.6,55.8,0.05,0.12,1929.6,687.4,1794.2,12.0,52.97,41.4,Drive Test Coyah 2025-Q1
CELCOM,BKE,Boké,11.052049,-14.02952,INTERNET,2025-02-16T03:24:52.000Z,-49.1,-57.4,-7.8,6.4,7.8,2.9,34.1,8.9,57.7,8.6,11.46,4.19,40.3,56.3,113.8,41.0,4.08,4.48,Drive Test Boké 2025-Q1
CELCOM,CYA,Coyah,9.506061,-13.469885,MOBILE,2025-03-15T00:16:12.000Z,-96.1,-123.0,-17.8,-2.4,,,637.0,33.6,6.7,55.0,0.26,0.07,340.1,346.4,1526.3,7.0,24.91,44.52,Drive Test Coyah 2025-Q1
