operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,MMU,Mamou,10.552972,-12.332282,MOBILE,2025-11-12T15:59:04.000Z,-101.1,-128.5,-17.4,-4.0,,,1127.5,103.3,14.4,43.6,0.06,0.17,1831.7,481.9,817.6,1.0,44.72,36.71,Drive Test Mamou 2025-Q4
INTERCEL,CON,Conakry,9.422888,-13.684782,MOBILE,2025-10-25T09:32:54.000Z,-92.6,-116.7,-17.1,2.2,3.3,0.6,115.0,32.1,82.2,17.5,,,,,,46.0,28.49,,Drive Test Conakry 2025-Q4
INTERCEL,KIN,Kindia,9.838712,-12.91869,MOBILE,2025-10-21T04:40:13.000Z,-108.1,-131.6,-19.1,-4.9,,,476.1,39.5,31.6,43.9,0.01,0.03,624.1,208.3,1088.9,6.0,53.14,30.27,Drive Test Kindia 2025-Q4
INTERCEL,CYA,Coyah,9.625241,-13.129066,MOBILE,2025-10-29T17:59:04.000Z,-72.1,-100.0,-12.3,-6.6,1.9,0.5,104.8,19.8,68.0,22.0,,,,,,34.0,15.53,,Drive Test Coyah 2025-Q4
INTERCEL,CON,Conakry,9.575265,-13.731126,MOBILE,2025-10-06T04:06:18.000Z,-99.3,-125.9,-19.9,-5.0,,,485.0,72.1,10.7,49.2,0.08,0.16,933.6,640.6,1386.8,3.0,28.23,25.05,Drive Test Conakry 2025-Q4
INTERCEL,MMU,Mamou,10.692408,-11.981697,MOBILE,2025-11-28T19:53:07.000Z,-77.6,-92.0,-13.1,-3.1,2.3,0.7,97.6,25.9,68.2,17.2,,,,,,31.0,16.67,,Drive Test Mamou 2025-Q4
INTERCEL,FRN,Faranah,9.684215,-10.748052,MOBILE,2025-11-22T12:48:44.000Z,-99.5,-127.1,-18.8,-9.5,,,792.8,85.9,23.6,73.1,0.26,0.15,1895.8,196.6,1844.3,1.0,50.63,42.64,Drive Test Faranah 2025-Q4
INTERCEL,CON,Conakry,9.577153,-13.625823,MOBILE,2025-12-23T11:27:30.000Z,-113.2,-121.6,-17.4,-7.5,,,931.0,123.1,4.1,58.5,0.31,0.07,609.6,622.9,1200.5,2.0,45.27,34.19,Drive Test Conakry 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.679531,-8.844944,INTERNET,2025-10-07T02:25:59.000Z,-76.9,-98.7,-15.7,3.0,3.8,0.8,86.0,17.5,65.5,19.9,4.14,1.34,97.9,135.1,252.2,32.0,11.7,9.93,Drive Test N'Zérékoré 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.848202,-8.750209,MOBILE,2025-10-10T10:33:43.000Z,-75.5,-92.4,-14.5,-5.7,1.9,0.7,91.3,18.0,67.7,17.4,,,,,,38.0,15.98,,Drive Test N'Zérékoré 2025-Q4
INTERCEL,MMU,Mamou,10.386298,-12.022062,MOBILE,2025-10-14T23:24:34.000Z,-72.9,-85.6,-15.7,-5.3,2.2,0.6,75.3,25.5,65.7,21.5,,,,,,37.0,14.68,,Drive Test Mamou 2025-Q4
INTERCEL,KDG,Kissidougou,9.325449,-10.17116,INTERNET,2025-11-20T17:32:17.000Z,-106.3,-126.9,-16.3,-2.5,,,877.0,104.5,26.7,39.2,0.38,0.18,1227.1,791.4,991.1,4.0,18.29,34.17,Drive Test Kissidougou 2025-Q4
INTERCEL,KDG,Kissidougou,9.255014,-9.584587,INTERNET,2025-10-22T01:59:14.000Z,-114.1,-120.7,-19.7,-8.9,,,1101.5,49.6,26.0,60.7,0.33,0.12,492.3,100.5,1185.6,6.0,31.59,39.58,Drive Test Kissidougou 2025-Q4
INTERCEL,MLI,Mali,11.628536,-12.208642,MOBILE,2025-12-06T16:29:11.000Z,-100.0,-132.9,-18.7,-2.2,,,457.5,51.8,7.2,59.1,0.49,0.08,1962.8,467.4,963.2,11.0,45.4,14.96,Drive Test Mali 2025-Q4
INTERCEL,KKA,Kankan,10.296492,-9.078745,MOBILE,2025-12-29T12:55:57.000Z,-109.5,-122.9,-17.6,-11.3,,,691.5,80.7,28.3,58.8,0.39,0.06,1729.2,233.5,1360.9,3.0,42.89,18.35,Drive Test Kankan 2025-Q4
INTERCEL,LBE,Labé,11.468969,-12.353775,INTERNET,2025-11-24T23:50:43.000Z,-101.3,-131.7,-17.7,-11.4,,,772.8,126.0,18.2,57.5,0.32,0.13,1391.5,774.3,1782.7,3.0,33.86,36.16,Drive Test Labé 2025-Q4
INTERCEL,KKA,Kankan,10.473605,-9.243902,MOBILE,2025-11-17T00:26:00.000Z,-109.4,-129.1,-19.7,-10.5,,,629.1,100.5,28.2,70.0,0.31,0.1,578.0,687.9,1678.6,1.0,34.62,40.13,Drive Test Kankan 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.754956,-8.776024,MOBILE,2025-12-22T09:29:13.000Z,-108.3,-133.3,-16.6,-5.9,,,513.6,84.2,2.1,43.1,0.1,0.12,1506.8,657.4,378.7,7.0,57.86,25.9,Drive Test N'Zérékoré 2025-Q4
INTERCEL,CYA,Coyah,9.709554,-13.23422,MOBILE,2025-12-05T06:47:19.000Z,-107.5,-128.1,-16.8,-2.2,,,905.1,111.3,33.8,42.5,0.19,0.1,478.1,693.8,1873.4,14.0,24.63,28.86,Drive Test Coyah 2025-Q4
INTERCEL,CYA,Coyah,9.849124,-13.34351,MOBILE,2025-10-17T16:22:37.000Z,-112.7,-126.6,-18.3,-3.6,,,472.3,67.2,33.7,61.7,0.35,0.04,1341.8,373.9,1525.3,15.0,53.14,38.08,Drive Test Coyah 2025-Q4
INTERCEL,KKA,Kankan,10.397508,-9.272404,MOBILE,2025-10-01T03:55:46.000Z,-113.4,-128.8,-16.9,-3.6,,,478.0,103.7,26.1,47.7,0.03,0.16,1970.9,151.9,866.6,12.0,19.61,39.48,Drive Test Kankan 2025-Q4
INTERCEL,LBE,Labé,11.259442,-12.357278,MOBILE,2025-12-30T11:58:27.000Z,-105.2,-134.2,-19.9,-7.3,,,1030.8,110.4,8.5,51.5,0.49,0.13,1231.4,361.7,1883.7,12.0,19.3,42.31,Drive Test Labé 2025-Q4
INTERCEL,MLI,Mali,12.243735,-12.210155,MOBILE,2025-11-19T04:36:48.000Z,-111.4,-121.7,-19.8,-5.0,,,1086.7,80.2,22.6,71.9,0.09,0.01,1378.3,408.2,371.4,1.0,44.1,35.88,Drive Test Mali 2025-Q4
INTERCEL,SGR,Siguiri,11.584561,-8.970535,MOBILE,2025-12-31T04:18:36.000Z,-105.7,-134.1,-17.7,-9.3,,,646.5,67.8,6.9,40.0,0.26,0.18,1646.3,220.8,701.5,1.0,26.86,24.38,Drive Test Siguiri 2025-Q4
INTERCEL,KIN,Kindia,10.166218,-12.640704,MOBILE,2025-11-24T10:27:55.000Z,-112.6,-122.4,-17.2,-11.7,,,453.2,145.6,19.3,68.7,0.13,0.08,1189.6,628.2,414.2,1.0,25.66,11.86,Drive Test Kindia 2025-Q4
INTERCEL,MMU,Mamou,10.575218,-12.049519,INTERNET,2025-10-23T20:14:20.000Z,-71.2,-91.5,-12.1,-2.9,2.9,0.8,90.3,17.6,66.2,17.5,4.18,1.65,97.3,111.1,286.8,33.0,19.87,13.0,Drive Test Mamou 2025-Q4
INTERCEL,CON,Conakry,9.500894,-13.759021,MOBILE,2025-11-23T23:37:41.000Z,-113.3,-126.8,-16.6,-10.0,,,646.4,98.4,16.6,78.8,0.25,0.09,461.9,398.4,328.7,8.0,20.5,41.15,Drive Test Conakry 2025-Q4
INTERCEL,MMU,Mamou,10.430287,-12.194642,INTERNET,2025-12-12T23:43:08.000Z,-100.9,-122.8,-16.6,-10.8,,,829.9,59.0,11.4,63.1,0.23,0.02,1618.9,101.9,597.6,3.0,57.41,40.79,Drive Test Mamou 2025-Q4
INTERCEL,MMU,Mamou,10.280737,-11.996847,MOBILE,2025-11-17T09:59:12.000Z,-66.9,-98.1,-11.5,-3.2,1.9,0.5,88.1,21.0,67.9,17.2,,,,,,35.0,17.69,,Drive Test Mamou 2025-Q4
INTERCEL,KKA,Kankan,10.575404,-9.173993,MOBILE,2025-11-29T01:02:10.000Z,-80.1,-86.3,-15.2,-4.7,2.6,0.5,99.4,19.3,66.1,21.2,,,,,,34.0,15.36,,Drive Test Kankan 2025-Q4
INTERCEL,MMU,Mamou,10.476971,-12.201777,INTERNET,2025-11-16T05:12:39.000Z,-108.6,-129.1,-19.6,-5.9,,,869.6,83.0,34.0,71.6,0.14,0.01,1530.0,766.3,1746.7,9.0,54.33,38.41,Drive Test Mamou 2025-Q4
INTERCEL,CYA,Coyah,9.644755,-13.293656,MOBILE,2025-10-12T08:07:07.000Z,-108.2,-134.7,-18.7,-2.9,,,776.7,74.4,3.5,67.5,0.38,0.1,678.8,318.4,1061.0,8.0,15.83,16.55,Drive Test Coyah 2025-Q4
INTERCEL,KIN,Kindia,9.957932,-12.827709,MOBILE,2025-10-18T00:59:38.000Z,-104.1,-128.6,-17.2,-10.2,,,561.1,65.7,9.3,42.5,0.29,0.05,1551.7,149.0,1411.1,5.0,56.67,14.4,Drive Test Kindia 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.754174,-8.9706,MOBILE,2025-11-23T18:25:21.000Z,-76.4,-96.6,-11.9,-1.2,2.6,0.7,82.9,26.1,67.8,12.8,,,,,,36.0,17.71,,Drive Test N'Zérékoré 2025-Q4
INTERCEL,BLA,Beyla,8.828063,-8.466709,INTERNET,2025-10-23T17:40:39.000Z,-103.4,-126.9,-18.0,-7.5,,,648.5,114.8,14.3,71.3,0.11,0.08,791.7,665.4,1943.4,10.0,42.4,36.64,Drive Test Beyla 2025-Q4
INTERCEL,KKA,Kankan,10.321413,-9.492012,INTERNET,2025-11-08T23:55:34.000Z,-108.3,-123.4,-17.0,-8.2,,,919.0,95.4,24.2,46.7,0.2,0.09,1624.0,607.9,708.0,1.0,51.27,30.22,Drive Test Kankan 2025-Q4
INTERCEL,CON,Conakry,9.584422,-13.695184,MOBILE,2025-10-11T17:26:55.000Z,-101.4,-132.0,-16.7,-2.4,,,934.8,45.1,26.0,66.1,0.48,0.09,767.8,625.7,505.4,1.0,59.13,30.02,Drive Test Conakry 2025-Q4
INTERCEL,BKE,Boké,11.282892,-14.234383,INTERNET,2025-12-09T20:06:12.000Z,-109.0,-130.8,-18.5,-7.2,,,460.9,117.1,26.0,41.5,0.33,0.09,407.2,236.0,988.2,9.0,54.79,30.78,Drive Test Boké 2025-Q4
INTERCEL,LBE,Labé,11.288454,-12.249507,MOBILE,2025-10-20T05:16:03.000Z,-105.4,-122.5,-19.3,-11.7,,,495.3,45.0,17.8,57.9,0.02,0.07,1907.7,635.0,1882.4,7.0,56.69,44.66,Drive Test Labé 2025-Q4
INTERCEL,GKD,Guéckédou,8.47445,-9.901182,MOBILE,2025-12-05T16:11:36.000Z,-108.8,-122.0,-19.1,-6.6,,,1088.0,73.7,3.9,51.8,0.1,0.04,1281.5,110.5,1277.9,5.0,39.3,18.73,Drive Test Guéckédou 2025-Q4
INTERCEL,LBE,Labé,11.262184,-12.323628,INTERNET,2025-11-01T08:21:22.000Z,-68.3,-88.8,-11.9,-2.4,2.8,1.0,85.8,25.9,67.1,15.0,5.74,1.57,70.7,103.3,251.8,37.0,13.19,12.83,Drive Test Labé 2025-Q4
INTERCEL,CYA,Coyah,9.551391,-13.474736,MOBILE,2025-12-09T14:35:19.000Z,-105.1,-124.8,-17.0,-7.6,,,643.2,148.7,4.5,67.4,0.37,0.18,314.6,733.0,631.8,1.0,22.91,41.37,Drive Test Coyah 2025-Q4
INTERCEL,FRN,Faranah,10.106205,-10.466208,MOBILE,2025-10-27T21:09:19.000Z,-57.1,-66.6,-8.2,-4.1,1.9,0.6,81.0,14.8,54.3,11.0,,,,,,26.0,18.96,,Drive Test Faranah 2025-Q4
INTERCEL,CYA,Coyah,9.75168,-13.400942,INTERNET,2025-10-26T11:29:14.000Z,-99.3,-124.1,-18.1,-7.5,,,1126.4,47.5,34.3,53.0,0.41,0.07,859.3,790.9,793.9,5.0,34.47,31.28,Drive Test Coyah 2025-Q4
INTERCEL,KDG,Kissidougou,8.838415,-10.143002,INTERNET,2025-12-24T01:58:10.000Z,-100.8,-123.9,-16.9,-6.6,,,503.7,98.7,31.8,42.6,0.23,0.07,866.0,757.1,1195.6,3.0,21.19,41.86,Drive Test Kissidougou 2025-Q4
INTERCEL,CON,Conakry,9.433209,-13.815062,INTERNET,2025-11-19T10:02:58.000Z,-95.9,-107.0,-15.5,0.0,3.7,1.2,129.1,24.0,82.2,28.0,6.9,2.14,107.4,177.2,320.2,46.0,19.47,9.21,Drive Test Conakry 2025-Q4
INTERCEL,LBE,Labé,11.222146,-12.400982,MOBILE,2025-10-16T17:20:23.000Z,-67.8,-85.8,-15.6,2.0,2.0,0.7,88.7,30.0,66.4,23.1,,,,,,33.0,19.23,,Drive Test Labé 2025-Q4
INTERCEL,MMU,Mamou,10.422869,-12.005457,MOBILE,2025-11-04T13:50:35.000Z,-110.4,-134.2,-16.3,-2.7,,,961.1,138.2,25.3,49.3,0.04,0.17,1840.4,605.3,1951.3,10.0,40.56,41.58,Drive Test Mamou 2025-Q4
INTERCEL,MMU,Mamou,10.49167,-12.267629,MOBILE,2025-12-03T20:23:22.000Z,-80.0,-90.2,-10.8,-3.9,2.3,0.7,90.8,21.6,66.1,22.9,,,,,,32.0,14.79,,Drive Test Mamou 2025-Q4
INTERCEL,CYA,Coyah,9.684374,-13.489045,MOBILE,2025-10-07T00:41:07.000Z,-111.1,-128.2,-19.9,-12.0,,,1095.7,119.2,4.2,43.7,0.15,0.15,1682.1,633.3,1003.5,2.0,59.79,28.85,Drive Test Coyah 2025-Q4
INTERCEL,BKE,Boké,11.324655,-14.270009,INTERNET,2025-12-16T18:42:52.000Z,-113.8,-132.4,-16.1,-9.7,,,460.3,93.0,9.0,73.6,0.34,0.04,1398.0,170.2,746.9,7.0,18.1,43.59,Drive Test Boké 2025-Q4
INTERCEL,CYA,Coyah,9.804989,-13.499341,INTERNET,2025-10-06T03:06:50.000Z,-105.0,-125.7,-20.0,-2.5,,,649.2,118.1,27.4,43.1,0.3,0.06,1082.5,582.9,1827.7,5.0,53.69,11.34,Drive Test Coyah 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.79808,-8.613956,INTERNET,2025-10-14T23:11:09.000Z,-106.1,-121.0,-17.3,-10.4,,,485.4,62.7,18.1,70.7,0.37,0.11,1740.7,470.0,1598.1,2.0,50.52,32.13,Drive Test N'Zérékoré 2025-Q4
INTERCEL,FRN,Faranah,10.119127,-10.710945,INTERNET,2025-12-03T10:49:01.000Z,-112.6,-127.9,-16.7,-3.6,,,1057.6,43.9,11.7,43.4,0.13,0.09,1315.8,525.9,866.3,2.0,30.13,42.51,Drive Test Faranah 2025-Q4
INTERCEL,KKA,Kankan,10.499806,-9.336268,MOBILE,2025-12-16T04:40:11.000Z,-99.2,-132.9,-16.1,-10.0,,,1085.0,49.6,10.7,77.7,0.16,0.17,545.2,558.3,321.4,9.0,23.82,34.58,Drive Test Kankan 2025-Q4
INTERCEL,SGR,Siguiri,11.244495,-9.069926,INTERNET,2025-11-20T00:37:34.000Z,-114.7,-134.5,-17.2,-10.5,,,837.4,62.8,6.0,54.6,0.11,0.06,1763.0,734.3,455.4,3.0,22.86,43.66,Drive Test Siguiri 2025-Q4
INTERCEL,CON,Conakry,9.485674,-13.649807,MOBILE,2025-12-05T16:03:08.000Z,-100.4,-130.3,-18.5,-6.6,,,878.9,81.2,29.1,54.3,0.13,0.08,1113.7,380.7,1336.0,2.0,55.53,27.33,Drive Test Conakry 2025-Q4
INTERCEL,KIN,Kindia,10.064444,-13.047736,MOBILE,2025-12-27T07:26:06.000Z,-113.1,-130.0,-18.8,-7.4,,,1028.9,120.5,1.2,48.9,0.43,0.01,1515.9,331.1,1915.6,4.0,21.06,30.77,Drive Test Kindia 2025-Q4
INTERCEL,LBE,Labé,11.318653,-12.256922,MOBILE,2025-11-17T19:59:40.000Z,-66.4,-96.7,-13.9,-2.1,2.2,0.6,75.1,19.5,68.2,12.7,,,,,,37.0,19.47,,Drive Test Labé 2025-Q4
INTERCEL,DLB,Dalaba,10.889451,-12.523671,MOBILE,2025-12-09T00:45:28.000Z,-110.3,-122.4,-18.6,-7.5,,,444.4,77.8,2.1,50.5,0.42,0.18,747.4,629.4,412.2,0.0,55.62,31.66,Drive Test Dalaba 2025-Q4
INTERCEL,KKA,Kankan,10.535926,-9.223639,INTERNET,2025-10-15T19:48:37.000Z,-107.3,-122.6,-18.3,-3.4,,,913.3,67.7,16.4,77.4,0.15,0.19,694.7,781.7,1332.3,10.0,15.37,32.67,Drive Test Kankan 2025-Q4
INTERCEL,LBE,Labé,11.532071,-12.331319,MOBILE,2025-12-16T22:31:44.000Z,-68.4,-84.2,-10.9,-5.2,2.6,0.4,102.9,19.4,66.1,18.5,,,,,,35.0,18.61,,Drive Test Labé 2025-Q4
INTERCEL,CON,Conakry,9.611745,-13.671817,INTERNET,2025-11-10T00:24:17.000Z,-96.5,-100.5,-15.6,2.3,3.6,1.0,116.6,37.7,81.7,16.4,6.64,1.6,82.5,133.9,269.9,41.0,23.19,10.0,Drive Test Conakry 2025-Q4
INTERCEL,CON,Conakry,9.579113,-13.738337,MOBILE,2025-10-12T03:35:59.000Z,-102.9,-129.1,-16.3,-2.8,,,1115.6,143.2,24.6,55.9,0.22,0.17,1660.6,544.2,1185.3,3.0,37.23,18.01,Drive Test Conakry 2025-Q4
INTERCEL,MLI,Mali,12.296508,-11.914668,MOBILE,2025-12-14T03:00:50.000Z,-109.5,-125.0,-17.9,-2.1,,,454.1,56.1,0.0,65.4,0.05,0.11,1169.4,109.3,1056.0,14.0,27.52,42.72,Drive Test Mali 2025-Q4
INTERCEL,CYA,Coyah,9.620692,-13.30904,MOBILE,2025-10-03T14:38:30.000Z,-100.6,-122.9,-17.8,-9.8,,,1129.1,40.3,13.7,71.7,0.21,0.02,966.1,316.9,631.2,15.0,37.46,43.63,Drive Test Coyah 2025-Q4
INTERCEL,KIN,Kindia,10.019394,-12.920377,INTERNET,2025-10-06T11:21:57.000Z,-100.6,-120.9,-16.3,-10.3,,,1106.0,58.3,28.0,60.7,0.14,0.03,1203.5,431.7,1926.6,9.0,55.99,27.11,Drive Test Kindia 2025-Q4
INTERCEL,KIN,Kindia,10.06576,-12.815799,INTERNET,2025-10-17T09:23:36.000Z,-103.0,-122.6,-16.3,-9.7,,,1009.7,102.4,6.6,66.0,0.36,0.04,443.6,151.5,1653.3,0.0,18.25,17.85,Drive Test Kindia 2025-Q4
INTERCEL,LBE,Labé,11.388837,-12.376631,INTERNET,2025-11-03T17:33:42.000Z,-73.5,-87.8,-12.5,-5.8,3.5,0.8,99.9,28.2,69.1,17.4,3.94,1.76,81.8,117.4,293.1,38.0,15.44,16.21,Drive Test Labé 2025-Q4
INTERCEL,ZKR,N'Zérékoré,7.701001,-8.815852,MOBILE,2025-10-09T00:02:25.000Z,-109.3,-132.4,-19.7,-3.3,,,956.3,93.0,29.2,48.9,0.02,0.03,1575.3,697.3,589.8,11.0,22.53,33.21,Drive Test N'Zérékoré 2025-Q4
INTERCEL,DLB,Dalaba,10.604202,-12.179752,MOBILE,2025-10-10T11:16:51.000Z,-98.0,-134.2,-19.0,-9.6,,,644.3,36.4,19.2,35.1,0.46,0.06,537.7,635.1,1199.6,4.0,32.62,29.75,Drive Test Dalaba 2025-Q4
INTERCEL,LBE,Labé,11.339539,-12.136842,MOBILE,2025-10-13T23:13:31.000Z,-100.0,-124.5,-16.5,-10.8,,,977.7,73.2,13.4,68.1,0.28,0.15,1423.9,617.9,1919.4,9.0,23.37,31.91,Drive Test Labé 2025-Q4
INTERCEL,MMU,Mamou,10.641538,-12.078151,MOBILE,2025-12-01T07:16:34.000Z,-71.0,-85.3,-10.4,-6.3,2.0,0.5,89.2,20.3,68.1,13.5,,,,,,33.0,15.02,,Drive Test Mamou 2025-Q4
INTERCEL,BKE,Boké,11.480008,-14.513314,MOBILE,2025-10-23T16:26:37.000Z,-113.7,-125.2,-18.4,-9.8,,,394.1,52.4,28.8,36.2,0.01,0.09,1106.9,521.5,1032.7,3.0,19.84,18.12,Drive Test Boké 2025-Q4
INTERCEL,SGR,Siguiri,11.397767,-9.185682,MOBILE,2025-10-18T10:49:47.000Z,-111.6,-133.9,-17.0,-9.0,,,721.7,108.8,9.3,66.7,0.2,0.07,1853.2,341.7,1680.5,5.0,38.31,26.56,Drive Test Siguiri 2025-Q4
INTERCEL,LBE,Labé,11.186957,-12.493022,MOBILE,2025-10-08T04:32:19.000Z,-80.8,-98.1,-11.0,-3.9,2.2,0.6,95.3,19.5,67.7,22.1,,,,,,36.0,18.59,,Drive Test Labé 2025-Q4
INTERCEL,KKA,Kankan,10.415575,-9.3106,INTERNET,2025-12-07T15:15:32.000Z,-109.3,-130.2,-16.9,-5.8,,,987.4,30.5,14.4,74.4,0.37,0.0,1439.3,280.6,319.3,12.0,51.76,15.84,Drive Test Kankan 2025-Q4
INTERCEL,CON,Conakry,9.443866,-13.758052,INTERNET,2025-12-24T22:04:14.000Z,-84.3,-115.8,-14.0,-3.2,4.0,1.1,125.2,32.7,80.2,25.6,5.08,2.44,101.1,141.3,287.9,45.0,15.87,17.23,Drive Test Conakry 2025-Q4
INTERCEL,BLA,Beyla,8.959182,-8.363935,MOBILE,2025-12-31T13:44:16.000Z,-101.8,-118.8,-17.2,-10.4,,,565.1,118.1,21.3,36.2,0.28,0.08,1407.2,515.5,1799.8,13.0,30.51,16.16,Drive Test Beyla 2025-Q4
INTERCEL,KDR,Koundara,12.134424,-13.196582,INTERNET,2025-12-01T21:05:10.000Z,-112.7,-134.8,-16.9,-5.1,,,535.2,56.7,2.2,51.3,0.11,0.12,1285.0,412.0,681.7,8.0,54.48,35.96,Drive Test Koundara 2025-Q4
INTERCEL,KKA,Kankan,10.38704,-9.411179,INTERNET,2025-10-09T20:59:09.000Z,-114.5,-122.6,-17.6,-2.9,,,501.5,139.9,28.4,38.1,0.24,0.01,481.9,209.9,998.9,8.0,31.18,11.05,Drive Test Kankan 2025-Q4
INTERCEL,BKE,Boké,11.042672,-14.365627,MOBILE,2025-11-01T05:23:05.000Z,-98.1,-124.9,-17.0,-8.2,,,935.3,146.5,9.0,44.1,0.39,0.01,1667.5,442.7,1819.6,11.0,21.4,12.11,Drive Test Boké 2025-Q4
INTERCEL,KIN,Kindia,10.070546,-12.855261,MOBILE,2025-11-29T01:35:14.000Z,-108.9,-124.0,-19.8,-2.9,,,661.5,65.6,7.8,54.9,0.22,0.03,730.1,299.8,1965.2,3.0,20.77,12.4,Drive Test Kindia 2025-Q4
INTERCEL,CYA,Coyah,9.716252,-13.332725,MOBILE,2025-10-01T22:20:15.000Z,-114.2,-129.3,-17.0,-11.0,,,822.5,57.3,34.6,58.3,0.1,0.08,1605.3,106.3,1459.8,1.0,55.56,21.99,Drive Test Coyah 2025-Q4
INTERCEL,KKA,Kankan,10.466227,-9.166355,INTERNET,2025-12-30T20:36:52.000Z,-112.7,-133.0,-18.5,-6.9,,,1089.0,48.7,9.6,79.6,0.3,0.06,1914.3,731.5,1878.9,10.0,29.37,26.4,Drive Test Kankan 2025-Q4
INTERCEL,CON,Conakry,9.423592,-13.700612,MOBILE,2025-10-19T04:07:28.000Z,-104.1,-134.3,-16.6,-5.1,,,396.9,79.0,26.6,47.4,0.18,0.06,355.0,789.8,1608.7,1.0,21.97,23.19,Drive Test Conakry 2025-Q4
INTERCEL,KIN,Kindia,9.814737,-12.876935,MOBILE,2025-11-06T11:18:52.000Z,-98.2,-129.7,-18.9,-4.3,,,891.2,30.3,30.1,43.9,0.39,0.0,1267.9,340.0,1265.3,15.0,46.33,25.38,Drive Test Kindia 2025-Q4
INTERCEL,CON,Conakry,9.588554,-13.712452,INTERNET,2025-10-04T16:14:00.000Z,-107.1,-124.7,-17.1,-5.7,,,696.7,103.1,31.2,53.8,0.02,0.2,1469.5,208.0,996.0,4.0,42.13,36.88,Drive Test Conakry 2025-Q4
INTERCEL,SGR,Siguiri,11.12808,-9.067645,MOBILE,2025-10-04T16:54:27.000Z,-111.2,-130.9,-17.2,-6.8,,,622.6,63.0,4.8,42.9,0.33,0.13,1738.9,227.6,1298.4,13.0,17.45,43.37,Drive Test Siguiri 2025-Q4
