operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,CYA,Coyah,9.65,-13.25,DRIVE_TEST,2025-06-29T14:12:13.781000Z,-73.45,-80.79,-12.62,14.53,5.35,3.95,45.53,10.41,85.43,7.12,1.12,7.61,86.07,29.43,294.43,51.1,4.1,5.91,Campagne Celcom Guinée Coyah 2025-Q2
CELCOM,KIN,Kindia,10.02,-12.98,DRIVE_TEST,2025-05-30T17:31:48.272000Z,-75.2,-86.79,-12.27,8.48,11.41,4.97,59.64,14.38,89,5.29,10.57,7.09,50.87,36.96,240.13,63.88,4.19,8.34,Campagne Celcom Guinée Kindia 2025-Q2
CELCOM,KIN,Kindia,10.06,-12.89,MOBILE,2025-05-26T00:02:43.338000Z,-108.08,-107.77,-15.57,3.41,0.92,3.28,389.19,66.11,13.43,41.58,,,,,,,,,Campagne Celcom Guinée Kindia 2025-Q2
CELCOM,KIN,Kindia,10,-12.83,INTERNET,2025-04-23T04:54:56.116000Z,,,,,,,,,,,0.01,4.41,457.71,255.09,2041.49,,,,Campagne Celcom Guinée Kindia 2025-Q2
CELCOM,KIN,Kindia,9.97,-12.75,INTERNET,2025-04-24T06:36:57.165000Z,,,,,,,,,,,0.01,1.36,325.27,178.1,1474.3,,,,Campagne Celcom Guinée Kindia 2025-Q2
CELCOM,BOK,Boké,11.07,-14.4,DRIVE_TEST,2025-06-14T22:29:42.366000Z,-99.05,-97.46,-11.46,-5.22,5.15,0.31,135.75,27.89,33.44,16.72,0.01,5.38,180.6,77.5,722.82,7.9,12.23,12.28,Campagne Celcom Guinée Boké 2025-Q2
CELCOM,KDR,Koundara,12.35,-13.2,MOBILE,2025-04-03T17:22:10.634000Z,-98.23,-109.1,-14.86,3.86,0.34,2.65,167.89,30.43,30.65,19.24,,,,,,,,,Campagne Celcom Guinée Koundara 2025-Q2
CELCOM,LAB,Labé,11.29,-12.25,MOBILE,2025-04-08T14:39:40.743000Z,-99.05,-107.55,-18.21,5.01,6.12,1.7,344.35,62.83,21.02,41.53,,,,,,,,,Campagne Celcom Guinée Labé 2025-Q2
CELCOM,LAB,Labé,11.33,-12.4,DRIVE_TEST,2025-04-07T00:58:44.932000Z,-95.22,-107.07,-16.67,1.51,5.15,0.59,123.06,21.68,40.07,15.91,6.91,0.01,150.34,87.08,711.47,31.89,11.48,10.9,Campagne Celcom Guinée Labé 2025-Q2
CELCOM,MLI,Mali,11.89,-12.34,DRIVE_TEST,2025-05-06T06:50:01.312000Z,-102.93,-116.22,-17.59,-1.89,0.45,0,298.62,56.83,15.51,36.08,0.01,0.01,336.7,183.59,1476.15,2.17,23.22,25.66,Campagne Celcom Guinée Mali 2025-Q2
CELCOM,DLB,Dalaba,10.95,-12.22,MOBILE,2025-05-10T21:10:28.413000Z,-90.02,-110.84,-12.7,3.28,4.17,0.84,121.95,25.78,37.27,15.92,,,,,,,,,Campagne Celcom Guinée Dalaba 2025-Q2
CELCOM,DLB,Dalaba,11.04,-12.1,DRIVE_TEST,2025-05-15T03:36:03.202000Z,-97.84,-120.89,-16.41,-4.15,0.9,0,132.28,24.06,31.54,18.63,8.21,2.14,153.33,84.37,725.35,0,13.75,18.67,Campagne Celcom Guinée Dalaba 2025-Q2
CELCOM,MAM,Mamou,10.37,-12.15,INTERNET,2025-05-22T06:33:11.661000Z,,,,,,,,,,,3.36,0.01,260.12,155.41,1131.35,,,,Campagne Celcom Guinée Mamou 2025-Q2
CELCOM,MAM,Mamou,10.49,-11.98,DRIVE_TEST,2025-06-28T04:55:11.085000Z,-103.58,-112.08,-17.39,2.45,3.46,1.65,284.23,47.21,19.3,30.03,7.29,4.75,286.13,166,1349.63,17.12,21.99,26.1,Campagne Celcom Guinée Mamou 2025-Q2
CELCOM,MAM,Mamou,10.4,-12.1,MOBILE,2025-06-05T06:27:34.318000Z,-74.1,-88.79,-8.89,9.58,3.75,3.24,65.14,9.21,100,2.73,,,,,,,,,Campagne Celcom Guinée Mamou 2025-Q2
CELCOM,MAM,Mamou,10.52,-12.03,MOBILE,2025-06-24T10:30:58.016000Z,-82.58,-87.69,-10.5,2.94,5.99,3.22,46.87,8.71,96.15,7.18,,,,,,,,,Campagne Celcom Guinée Mamou 2025-Q2
CELCOM,FAR,Faranah,10.11,-10.85,DRIVE_TEST,2025-06-14T10:34:51.632000Z,-88.85,-106.17,-18.63,0.11,5.05,0.97,122.94,22.57,44.41,14.86,0.2,4.74,119.18,69.88,501.57,37.6,10.33,11.57,Campagne Celcom Guinée Faranah 2025-Q2
CELCOM,KDG,Kissidougou,9.16,-10.17,MOBILE,2025-04-06T10:10:56.437000Z,-99.41,-108.04,-16.22,7.4,2.89,2.12,138.67,27.87,35.14,19.43,,,,,,,,,Campagne Celcom Guinée Kissidougou 2025-Q2
CELCOM,KDG,Kissidougou,9.32,-9.96,MOBILE,2025-06-24T23:03:25.441000Z,-86.73,-102.11,-12.61,5.46,8.6,0.59,161.78,27.38,27.37,20.43,,,,,,,,,Campagne Celcom Guinée Kissidougou 2025-Q2
CELCOM,KDG,Kissidougou,9.14,-10.2,INTERNET,2025-05-17T07:43:48.831000Z,,,,,,,,,,,0.01,0.9,177.84,94.06,770.09,,,,Campagne Celcom Guinée Kissidougou 2025-Q2
CELCOM,KDG,Kissidougou,9.07,-10.15,MOBILE,2025-04-26T16:18:54.358000Z,-96.64,-113.2,-12.13,7.97,1.65,1.51,107.43,16.01,41.88,15.17,,,,,,,,,Campagne Celcom Guinée Kissidougou 2025-Q2
CELCOM,KDG,Kissidougou,9.2,-10.1,DRIVE_TEST,2025-05-26T22:19:48.733000Z,-90.7,-98.65,-13.66,2.07,3.36,4.14,118.66,23.2,42.58,12.31,5.62,0.01,111.6,65.19,593.41,16.91,9.37,12.09,Campagne Celcom Guinée Kissidougou 2025-Q2
CELCOM,KAN,Kankan,10.25,-9.33,MOBILE,2025-04-09T03:34:14.799000Z,-74.8,-96.16,-11.47,4.06,8.26,4.8,79.87,13.13,78.92,8.29,,,,,,,,,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,KAN,Kankan,10.52,-9.36,INTERNET,2025-06-01T06:28:40.486000Z,,,,,,,,,,,8.93,2.33,96.1,34.51,290.87,,,,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,KAN,Kankan,10.52,-9.33,DRIVE_TEST,2025-04-25T23:54:02.901000Z,-75.08,-91.17,-12.14,4.93,9.03,5.87,81.21,6.08,99.54,6.63,4.37,9.05,74.89,46.46,270.34,52.74,3.31,7.27,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,KAN,Kankan,10.24,-9.26,INTERNET,2025-06-10T07:30:41.268000Z,,,,,,,,,,,3.45,2.74,210.61,115.65,997.76,,,,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,KAN,Kankan,10.4,-9.39,MOBILE,2025-05-31T03:09:53.392000Z,-79.05,-93.33,-10.94,11.86,8.15,4.03,51.54,12.75,80.31,6.04,,,,,,,,,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,KAN,Kankan,10.43,-9.45,MOBILE,2025-06-19T18:06:55.120000Z,-67.39,-89.07,-12.87,7.03,6.75,6.28,48.76,12.15,83.79,4.6,,,,,,,,,Campagne Celcom Guinée Kankan 2025-Q2
CELCOM,SGR,Siguiri,11.3,-9.11,DRIVE_TEST,2025-04-09T11:40:08.287000Z,-96.09,-108.08,-13.76,3.48,3.8,4.61,137.1,27.82,50.68,15.95,0.01,3.77,151.63,74.67,653.32,39.7,10.56,13.36,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,SGR,Siguiri,11.31,-9.11,MOBILE,2025-06-21T11:12:56.961000Z,-87.36,-110.55,-12.35,6.18,7.8,3.2,122.4,23.27,38.42,15.77,,,,,,,,,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,SGR,Siguiri,11.27,-9.23,MOBILE,2025-05-29T19:10:22.868000Z,-92.25,-105.25,-13.22,0.85,4.66,0,252.27,48.84,24.89,29.54,,,,,,,,,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,SGR,Siguiri,11.27,-9.1,DRIVE_TEST,2025-04-20T03:03:45.507000Z,-106.72,-112.03,-15.68,0.25,3.94,3.77,257.77,46.74,18.35,30.56,6.5,0.01,280.82,165.51,1206.03,19.24,19.78,25.2,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,SGR,Siguiri,11.53,-9.13,DRIVE_TEST,2025-04-12T15:13:30.335000Z,-96.96,-93.31,-13.58,0.07,3.94,0,112.27,20,49.46,15.19,5.76,4.27,109.19,51.06,512.54,38.03,8.79,12.05,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,SGR,Siguiri,11.53,-9.13,DRIVE_TEST,2025-06-03T04:28:37.528000Z,-91.43,-97.46,-15.41,7.18,12.38,1.86,114.11,18.95,54.68,10.25,2.17,0.01,108.52,64.4,565.69,25.21,9.71,10.66,Campagne Celcom Guinée Siguiri 2025-Q2
CELCOM,GKD,Guéckédou,8.56,-10.18,INTERNET,2025-04-08T18:57:38.754000Z,,,,,,,,,,,12.3,0.01,157.37,95.22,581.32,,,,Campagne Celcom Guinée Guéckédou 2025-Q2
CELCOM,BLA,Beyla,8.8,-8.68,INTERNET,2025-05-20T05:08:21.231000Z,,,,,,,,,,,5.9,1.25,202.63,100.06,915.64,,,,Campagne Celcom Guinée Beyla 2025-Q2
CELCOM,BLA,Beyla,8.75,-8.51,INTERNET,2025-05-25T20:29:00.985000Z,,,,,,,,,,,0.01,4.12,233.4,138.05,1031.74,,,,Campagne Celcom Guinée Beyla 2025-Q2
CELCOM,BLA,Beyla,8.56,-8.65,INTERNET,2025-04-17T07:30:57.109000Z,,,,,,,,,,,0.35,2.24,187.95,103.31,911.83,,,,Campagne Celcom Guinée Beyla 2025-Q2
CELCOM,BLA,Beyla,8.77,-8.67,DRIVE_TEST,2025-06-21T22:05:16.880000Z,-106.71,-110.73,-17.2,7.93,0,0,222.34,47.75,28.64,24.53,1.53,0.01,239.81,139.1,1139.37,15.33,19.01,19.94,Campagne Celcom Guinée Beyla 2025-Q2
CELCOM,BLA,Beyla,8.75,-8.58,MOBILE,2025-04-23T14:32:07.699000Z,-97.6,-104.87,-13.41,5.96,1.87,2.15,109.42,16.63,56.88,12.33,,,,,,,,,Campagne Celcom Guinée Beyla 2025-Q2
CELCOM,NZE,N'Zérékoré,7.83,-8.84,DRIVE_TEST,2025-05-13T01:25:17.643000Z,-97.64,-104.66,-9.4,1.53,5.12,2.08,185.81,41.01,30.02,23.08,1.21,2.22,242.99,130.38,1060.38,13.07,15.01,18.67,Campagne Celcom Guinée N'Zérékoré 2025-Q2
CELCOM,NZE,N'Zérékoré,7.69,-8.83,INTERNET,2025-06-11T22:52:11.678000Z,,,,,,,,,,,9.54,2.78,38.83,28.62,278.79,,,,Campagne Celcom Guinée N'Zérékoré 2025-Q2
CELCOM,NZE,N'Zérékoré,7.88,-8.95,INTERNET,2025-05-07T21:56:58.679000Z,,,,,,,,,,,1.37,2.51,239.99,122.53,1024.09,,,,Campagne Celcom Guinée N'Zérékoré 2025-Q2
CELCOM,NZE,N'Zérékoré,7.78,-8.79,MOBILE,2025-06-09T05:08:58.377000Z,-79.05,-89.43,-9.57,1.03,7.19,6.43,71.53,14.78,82.52,6.58,,,,,,,,,Campagne Celcom Guinée N'Zérékoré 2025-Q2
