operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
MTN,MMU,Mamou,10.566936,-12.277439,INTERNET,2025-03-01T11:26:05.000Z,-98.7,-110.9,-18.2,-11.7,,,233.4,61.7,29.9,53.9,0.39,0.04,643.5,388.8,378.2,9.0,24.53,34.89,Drive Test Mamou 2025-Q1
MTN,KKA,Kankan,10.396992,-9.284428,MOBILE,2025-02-27T18:49:53.000Z,-54.9,-78.9,-11.9,7.3,12.1,5.7,30.6,8.1,76.8,4.7,,,,,,65.0,4.49,,Drive Test Kankan 2025-Q1
MTN,LBE,Labé,11.453255,-12.24684,MOBILE,2025-01-16T07:46:35.000Z,-55.5,-75.2,-10.5,12.7,11.1,5.6,40.3,6.8,76.7,5.5,,,,,,60.0,3.04,,Drive Test Labé 2025-Q1
MTN,KKA,Kankan,10.340572,-9.28927,MOBILE,2025-02-14T12:04:27.000Z,-58.5,-69.6,-9.4,9.2,9.7,5.3,32.4,7.3,77.0,5.4,,,,,,66.0,4.66,,Drive Test Kankan 2025-Q1
MTN,BKE,Boké,11.148314,-13.933053,INTERNET,2025-01-28T18:42:22.000Z,-82.8,-112.5,-16.7,-11.0,,,200.2,43.7,19.8,41.3,0.35,0.01,641.3,420.8,846.4,14.0,18.78,28.08,Drive Test Boké 2025-Q1
MTN,LBE,Labé,11.447543,-12.387064,MOBILE,2025-02-26T03:28:32.000Z,-85.9,-116.8,-17.8,-9.1,,,464.4,79.6,26.5,48.8,0.43,0.04,548.9,488.6,499.4,8.0,35.53,32.45,Drive Test Labé 2025-Q1
MTN,FRN,Faranah,9.694997,-10.530326,MOBILE,2025-01-05T17:55:54.000Z,-86.7,-107.0,-18.2,-10.0,,,670.1,104.5,26.8,72.8,0.33,0.01,601.5,652.4,1408.7,5.0,40.89,32.78,Drive Test Faranah 2025-Q1
MTN,BKE,Boké,11.420177,-14.177983,MOBILE,2025-01-17T02:21:23.000Z,-47.0,-65.2,-8.3,2.1,9.5,3.5,24.7,5.7,62.2,3.9,,,,,,49.0,3.52,,Drive Test Boké 2025-Q1
MTN,KKA,Kankan,10.191854,-9.409205,MOBILE,2025-03-05T08:30:56.000Z,-94.3,-116.2,-18.1,-11.8,,,725.3,142.3,13.1,61.6,0.49,0.01,1408.0,617.2,1647.5,1.0,24.33,34.32,Drive Test Kankan 2025-Q1
MTN,LBE,Labé,11.34287,-12.148224,INTERNET,2025-01-04T07:46:03.000Z,-89.7,-114.3,-16.2,-10.7,,,476.1,121.0,21.1,63.3,0.31,0.17,1834.8,765.9,594.5,7.0,33.94,15.13,Drive Test Labé 2025-Q1
MTN,LBE,Labé,11.415616,-12.501738,INTERNET,2025-01-21T09:46:41.000Z,-68.5,-81.5,-9.9,7.0,13.9,7.7,29.9,5.8,78.2,5.3,28.74,12.1,37.4,33.9,87.1,64.0,3.74,2.01,Drive Test Labé 2025-Q1
MTN,FRN,Faranah,10.094439,-10.941735,INTERNET,2025-02-09T03:47:56.000Z,-47.6,-68.1,-5.3,1.6,10.6,6.3,22.5,4.2,62.1,2.9,20.5,6.89,29.6,34.6,50.1,43.0,2.27,1.62,Drive Test Faranah 2025-Q1
MTN,KKA,Kankan,10.327181,-9.382269,MOBILE,2025-03-15T02:45:03.000Z,-63.3,-77.6,-7.7,8.8,11.5,6.4,38.9,4.7,79.4,4.4,,,,,,66.0,2.9,,Drive Test Kankan 2025-Q1
MTN,ZKR,N'Zérékoré,7.661651,-8.6417,MOBILE,2025-02-12T17:30:05.000Z,-62.0,-69.2,-9.9,9.0,9.5,4.4,32.9,7.5,78.9,4.6,,,,,,56.0,3.89,,Drive Test N'Zérékoré 2025-Q1
MTN,MMU,Mamou,10.444463,-12.115304,MOBILE,2025-02-04T13:10:34.000Z,-95.2,-116.2,-16.9,-9.6,,,533.9,80.0,14.7,53.0,0.44,0.03,1500.3,320.9,863.6,10.0,52.72,21.16,Drive Test Mamou 2025-Q1
MTN,DLB,Dalaba,10.577243,-12.189553,INTERNET,2025-02-11T03:33:31.000Z,-84.9,-104.6,-17.4,-3.0,,,406.9,105.3,27.8,67.3,0.47,0.19,1443.7,189.0,1114.6,4.0,19.62,37.3,Drive Test Dalaba 2025-Q1
MTN,BKE,Boké,11.136524,-14.37141,INTERNET,2025-02-28T11:05:35.000Z,-91.0,-113.9,-19.1,-7.9,,,765.5,149.9,3.3,48.9,0.19,0.06,557.0,711.2,1026.0,7.0,28.16,42.82,Drive Test Boké 2025-Q1
MTN,ZKR,N'Zérékoré,7.914757,-8.795716,MOBILE,2025-03-11T14:07:50.000Z,-62.1,-79.2,-8.5,5.6,10.9,5.0,34.7,7.6,79.4,5.0,,,,,,56.0,2.8,,Drive Test N'Zérékoré 2025-Q1
MTN,FRN,Faranah,9.839803,-10.516256,MOBILE,2025-02-05T14:17:33.000Z,-96.6,-115.9,-16.3,-7.2,,,659.5,149.0,10.3,62.4,0.15,0.14,864.1,454.5,1942.6,2.0,31.05,10.66,Drive Test Faranah 2025-Q1
MTN,CON,Conakry,9.502547,-13.740822,INTERNET,2025-01-11T08:38:56.000Z,-97.1,-106.0,-17.8,-6.8,,,521.7,68.2,23.6,36.7,0.41,0.02,258.8,595.5,1577.9,0.0,24.9,15.8,Drive Test Conakry 2025-Q1
MTN,KKA,Kankan,10.526162,-9.473665,INTERNET,2025-01-12T15:45:11.000Z,-95.2,-119.2,-17.2,-6.3,,,842.1,36.2,26.1,73.3,0.49,0.02,1935.7,208.9,1413.8,7.0,17.12,30.34,Drive Test Kankan 2025-Q1
MTN,GKD,Guéckédou,8.886443,-9.861935,INTERNET,2025-03-12T11:29:35.000Z,-97.0,-112.3,-18.1,-10.8,,,513.6,58.6,34.2,45.2,0.18,0.18,432.4,600.8,1192.4,5.0,42.88,39.22,Drive Test Guéckédou 2025-Q1
MTN,LBE,Labé,11.446516,-12.334033,MOBILE,2025-03-23T05:45:33.000Z,-65.7,-76.3,-10.2,11.9,9.6,4.8,31.2,7.0,79.0,4.1,,,,,,61.0,3.11,,Drive Test Labé 2025-Q1
MTN,BKE,Boké,11.002868,-14.375868,MOBILE,2025-03-02T04:07:42.000Z,-51.6,-68.7,-7.9,2.1,9.1,4.0,25.3,4.7,63.0,4.0,,,,,,43.0,3.46,,Drive Test Boké 2025-Q1
MTN,CYA,Coyah,9.705257,-13.409042,INTERNET,2025-02-12T17:05:24.000Z,-87.0,-114.1,-19.7,-10.6,,,446.4,40.5,25.4,35.5,0.04,0.14,1440.6,776.8,1634.5,5.0,43.04,35.25,Drive Test Coyah 2025-Q1
MTN,CYA,Coyah,9.740497,-13.350779,MOBILE,2025-03-11T20:26:06.000Z,-58.7,-75.6,-6.9,4.0,12.0,6.4,31.0,5.5,78.0,5.7,,,,,,66.0,4.88,,Drive Test Coyah 2025-Q1
MTN,CON,Conakry,9.459743,-13.676852,INTERNET,2025-02-22T05:50:55.000Z,-77.1,-93.0,-11.6,14.2,17.6,11.4,46.4,10.3,93.6,6.2,29.52,11.45,44.0,38.7,95.2,80.0,2.88,1.23,Drive Test Conakry 2025-Q1
MTN,BLA,Beyla,9.030982,-8.446239,MOBILE,2025-02-28T09:08:16.000Z,-42.8,-55.0,-6.8,7.7,8.1,3.2,25.9,4.5,51.2,2.9,,,,,,38.0,2.07,,Drive Test Beyla 2025-Q1
MTN,CON,Conakry,9.448144,-13.72913,MOBILE,2025-03-17T02:19:28.000Z,-78.1,-86.6,-10.8,10.7,12.4,5.9,47.2,6.6,96.4,4.2,,,,,,79.0,5.63,,Drive Test Conakry 2025-Q1
MTN,BKE,Boké,11.26425,-14.633168,MOBILE,2025-03-29T23:08:24.000Z,-47.6,-52.9,-5.8,3.7,10.7,3.9,22.6,3.7,62.5,3.4,,,,,,46.0,3.95,,Drive Test Boké 2025-Q1
MTN,CON,Conakry,9.438882,-13.721734,MOBILE,2025-01-30T00:51:15.000Z,-81.6,-104.1,-10.1,7.4,15.9,6.0,40.6,10.4,92.7,4.7,,,,,,71.0,4.13,,Drive Test Conakry 2025-Q1
MTN,CON,Conakry,9.461748,-13.707105,MOBILE,2025-01-18T23:21:56.000Z,-73.6,-89.0,-13.0,14.0,12.3,6.4,40.2,8.5,93.5,7.1,,,,,,69.0,5.11,,Drive Test Conakry 2025-Q1
MTN,LBE,Labé,11.318971,-12.283598,INTERNET,2025-02-22T02:28:14.000Z,-56.8,-70.9,-10.2,11.9,16.5,8.7,37.3,5.4,79.4,3.7,23.5,9.68,32.7,35.8,76.0,67.0,2.96,1.68,Drive Test Labé 2025-Q1
MTN,KKA,Kankan,10.620079,-9.290937,MOBILE,2025-02-05T10:29:09.000Z,-95.9,-113.1,-19.5,-7.8,,,286.0,70.6,18.8,77.7,0.23,0.09,1219.2,365.2,1762.3,7.0,38.27,15.65,Drive Test Kankan 2025-Q1
MTN,DLB,Dalaba,10.742844,-12.002776,MOBILE,2025-03-16T10:03:39.000Z,-47.5,-61.7,-4.1,9.4,6.7,3.6,21.2,3.2,53.2,4.2,,,,,,44.0,3.04,,Drive Test Dalaba 2025-Q1
MTN,BLA,Beyla,8.695794,-8.369155,INTERNET,2025-01-07T23:31:39.000Z,-42.1,-50.8,-8.0,6.9,9.1,4.2,21.2,5.6,52.0,3.9,16.23,5.24,17.2,26.6,42.7,42.0,1.56,0.86,Drive Test Beyla 2025-Q1
MTN,ZKR,N'Zérékoré,7.633783,-8.726279,MOBILE,2025-03-24T13:05:58.000Z,-66.5,-77.4,-7.3,8.2,10.3,4.6,29.0,5.5,77.2,5.2,,,,,,57.0,4.39,,Drive Test N'Zérékoré 2025-Q1
MTN,CON,Conakry,9.462979,-13.679948,INTERNET,2025-02-20T02:33:58.000Z,-66.3,-102.1,-12.8,14.6,21.8,10.7,39.1,6.4,95.8,6.9,32.61,9.11,45.6,60.5,91.3,73.0,4.38,1.23,Drive Test Conakry 2025-Q1
MTN,DLB,Dalaba,11.204747,-12.140886,MOBILE,2025-02-19T17:05:55.000Z,-96.0,-116.4,-17.5,-4.4,,,662.1,36.5,2.1,77.3,0.02,0.19,744.1,336.4,1655.4,2.0,41.05,36.69,Drive Test Dalaba 2025-Q1
MTN,MMU,Mamou,10.301617,-12.030194,INTERNET,2025-03-09T04:36:58.000Z,-56.1,-77.8,-11.0,6.7,18.2,9.5,34.7,5.7,79.0,5.5,21.94,10.07,31.2,39.1,67.3,61.0,2.48,1.52,Drive Test Mamou 2025-Q1
MTN,MLI,Mali,11.968659,-12.180362,INTERNET,2025-01-29T04:06:47.000Z,-83.9,-107.4,-16.9,-6.8,,,553.2,109.0,2.1,36.1,0.22,0.17,887.2,620.9,827.4,10.0,23.25,43.84,Drive Test Mali 2025-Q1
MTN,KDR,Koundara,12.305023,-13.15082,INTERNET,2025-03-23T22:49:16.000Z,-93.9,-114.5,-20.0,-4.4,,,387.4,102.8,27.0,71.3,0.02,0.15,1705.7,476.2,678.0,5.0,23.7,21.29,Drive Test Koundara 2025-Q1
MTN,CYA,Coyah,9.528457,-13.473745,MOBILE,2025-02-11T07:08:41.000Z,-83.1,-111.2,-16.9,-3.0,,,444.9,43.1,15.4,41.7,0.39,0.08,404.6,275.5,376.7,5.0,32.65,35.3,Drive Test Coyah 2025-Q1
MTN,DLB,Dalaba,10.338594,-12.254282,INTERNET,2025-01-11T23:48:06.000Z,-39.8,-55.1,-7.2,2.2,10.6,4.6,25.0,5.5,52.0,2.4,13.37,7.58,20.6,26.0,40.1,40.0,2.33,1.02,Drive Test Dalaba 2025-Q1
MTN,GKD,Guéckédou,8.584008,-10.164685,MOBILE,2025-03-30T18:09:49.000Z,-83.9,-104.2,-19.7,-5.7,,,467.9,67.5,31.1,40.7,0.24,0.16,1338.3,440.5,322.9,12.0,37.72,18.91,Drive Test Guéckédou 2025-Q1
MTN,KDR,Koundara,12.256688,-12.727314,MOBILE,2025-02-21T14:40:56.000Z,-98.6,-103.4,-18.1,-11.7,,,319.5,65.6,3.9,68.3,0.1,0.16,1029.1,412.9,718.9,9.0,15.35,23.35,Drive Test Koundara 2025-Q1
MTN,ZKR,N'Zérékoré,7.72132,-8.840205,MOBILE,2025-03-19T19:47:03.000Z,-96.9,-113.2,-17.5,-5.1,,,600.9,147.6,28.2,45.9,0.32,0.05,1603.6,441.6,963.2,1.0,25.54,30.41,Drive Test N'Zérékoré 2025-Q1
MTN,BKE,Boké,11.092763,-14.477908,INTERNET,2025-02-17T23:54:23.000Z,-47.4,-66.4,-7.0,7.1,14.3,6.0,30.1,4.4,60.4,4.7,21.51,6.81,27.6,29.7,54.3,44.0,2.26,0.84,Drive Test Boké 2025-Q1
MTN,CYA,Coyah,9.796532,-13.405591,INTERNET,2025-02-21T07:19:54.000Z,-66.4,-69.2,-7.7,12.6,18.2,8.8,35.3,6.1,76.5,5.4,20.89,9.63,35.1,46.6,85.0,63.0,3.74,1.33,Drive Test Coyah 2025-Q1
MTN,SGR,Siguiri,11.32534,-9.09816,MOBILE,2025-01-17T21:09:20.000Z,-90.6,-104.9,-19.2,-7.2,,,283.4,135.5,19.6,70.0,0.05,0.2,1260.3,730.7,1641.9,14.0,29.26,32.78,Drive Test Siguiri 2025-Q1
MTN,MMU,Mamou,10.354575,-12.122138,MOBILE,2025-03-08T05:26:48.000Z,-61.6,-86.9,-7.6,6.3,10.6,5.0,28.5,6.7,75.7,3.9,,,,,,58.0,4.03,,Drive Test Mamou 2025-Q1
MTN,LBE,Labé,11.360679,-12.094369,MOBILE,2025-02-28T08:43:10.000Z,-54.9,-77.2,-11.3,12.7,11.9,6.2,40.5,7.6,79.2,3.7,,,,,,67.0,4.13,,Drive Test Labé 2025-Q1
MTN,KDG,Kissidougou,8.707957,-10.249571,MOBILE,2025-03-20T10:32:01.000Z,-89.8,-104.3,-19.6,-7.6,,,710.6,118.1,20.9,61.2,0.07,0.0,491.8,559.4,1281.4,2.0,39.54,39.2,Drive Test Kissidougou 2025-Q1
MTN,CYA,Coyah,9.657502,-13.309225,MOBILE,2025-01-23T06:15:14.000Z,-97.5,-104.9,-17.3,-8.0,,,776.6,42.6,10.6,73.3,0.1,0.18,1526.9,470.0,1316.2,11.0,48.99,44.02,Drive Test Coyah 2025-Q1
MTN,KIN,Kindia,10.22435,-12.863402,MOBILE,2025-02-27T14:52:46.000Z,-94.5,-111.0,-16.5,-8.5,,,422.0,84.9,25.0,35.9,0.13,0.14,1865.7,133.3,1662.7,9.0,41.61,13.14,Drive Test Kindia 2025-Q1
MTN,LBE,Labé,11.293484,-12.359493,INTERNET,2025-03-01T04:03:10.000Z,-86.8,-118.3,-17.9,-4.1,,,494.4,105.3,17.9,73.1,0.23,0.13,747.6,134.9,1224.9,5.0,20.5,41.84,Drive Test Labé 2025-Q1
MTN,MMU,Mamou,10.520079,-12.082274,MOBILE,2025-03-12T18:14:28.000Z,-97.8,-119.6,-18.4,-9.2,,,515.8,138.7,33.4,57.3,0.44,0.16,1000.0,780.6,925.4,13.0,31.75,22.31,Drive Test Mamou 2025-Q1
MTN,KKA,Kankan,10.370039,-9.355288,MOBILE,2025-03-28T03:09:49.000Z,-58.6,-87.3,-6.8,5.5,11.4,6.4,34.8,7.8,76.2,6.1,,,,,,57.0,4.3,,Drive Test Kankan 2025-Q1
