operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,KIN,Kindia,9.94,-12.99,DRIVE_TEST,2025-10-29T13:03:28.755000Z,-111.18,-120.44,-18.38,3.88,0,0.55,446.67,93.13,18.6,51.6,5.99,0.97,497.51,256.8,2126.18,14.1,31.89,59.08,Campagne Intercel Guinée Kindia 2025-Q4
INTERCEL,KIN,Kindia,10.02,-12.75,INTERNET,2025-11-14T12:35:47.242000Z,,,,,,,,,,,2.34,0.01,600.72,298.37,2547.09,,,,Campagne Intercel Guinée Kindia 2025-Q4
INTERCEL,BOK,Boké,11.22,-14.33,INTERNET,2025-10-30T03:26:22.370000Z,,,,,,,,,,,4.93,3.67,487.93,246.63,2102.08,,,,Campagne Intercel Guinée Boké 2025-Q4
INTERCEL,KDR,Koundara,12.47,-13.33,DRIVE_TEST,2025-12-17T05:31:22.285000Z,-107.1,-111.69,-20,-1.41,0.48,0,362.14,72.48,25.03,46.13,0.93,0.01,415.17,211.24,1748.22,4.96,27.86,48.56,Campagne Intercel Guinée Koundara 2025-Q4
INTERCEL,KDR,Koundara,12.53,-13.23,DRIVE_TEST,2025-10-01T11:29:59.317000Z,-102.49,-111.87,-18.84,0.94,4.06,0,548.61,120.17,12.08,64.57,0.01,0.01,599.25,315.85,2575.99,5.38,39.06,68.94,Campagne Intercel Guinée Koundara 2025-Q4
INTERCEL,KDR,Koundara,12.49,-13.34,INTERNET,2025-11-25T05:47:16.846000Z,,,,,,,,,,,4.82,0.01,728.59,351.68,3123,,,,Campagne Intercel Guinée Koundara 2025-Q4
INTERCEL,KDR,Koundara,12.5,-13.33,DRIVE_TEST,2025-12-13T16:59:30.762000Z,-104.16,-117.39,-16.88,2.05,1.04,0,355.54,79.5,21.77,43.43,3.74,1.41,414.18,210.59,1687.05,15.29,24.98,47.47,Campagne Intercel Guinée Koundara 2025-Q4
INTERCEL,LAB,Labé,11.41,-12.2,MOBILE,2025-11-20T00:40:26.914000Z,-108.53,-118.46,-20,1.44,0,0,544.43,109.46,11.17,63.53,,,,,,,,,Campagne Intercel Guinée Labé 2025-Q4
INTERCEL,MLI,Mali,11.93,-12.4,INTERNET,2025-12-29T11:10:58.743000Z,,,,,,,,,,,6.99,1.37,620.72,311.09,2667.59,,,,Campagne Intercel Guinée Mali 2025-Q4
INTERCEL,MLI,Mali,12.09,-12.14,MOBILE,2025-12-27T14:17:23.552000Z,-111.4,-124.4,-20,7.65,2.04,0,505.95,102.29,11.69,57.58,,,,,,,,,Campagne Intercel Guinée Mali 2025-Q4
INTERCEL,MLI,Mali,11.92,-12.15,DRIVE_TEST,2025-12-10T13:25:44.236000Z,-107.28,-116.07,-15.65,1.94,0,2.09,403.08,73.04,28.14,47.78,0.01,0.01,427.32,214.56,1793.22,10.07,26.28,45.04,Campagne Intercel Guinée Mali 2025-Q4
INTERCEL,MLI,Mali,11.86,-12.16,INTERNET,2025-12-03T07:03:57.710000Z,,,,,,,,,,,0.01,0.01,497.52,269.16,2173,,,,Campagne Intercel Guinée Mali 2025-Q4
INTERCEL,MLI,Mali,11.84,-12.43,MOBILE,2025-12-14T16:07:53.516000Z,-98.18,-116.63,-19.53,0,1.86,0.41,354.89,75.15,29.69,42.71,,,,,,,,,Campagne Intercel Guinée Mali 2025-Q4
INTERCEL,DLB,Dalaba,10.86,-12.13,INTERNET,2025-12-07T09:23:56.027000Z,,,,,,,,,,,1.29,0.01,429.17,211.45,1818.59,,,,Campagne Intercel Guinée Dalaba 2025-Q4
INTERCEL,MAM,Mamou,10.65,-11.97,MOBILE,2025-12-03T09:47:47.207000Z,-85.56,-85.61,-14.66,0.63,5.97,0,99.29,23.92,69.97,17.32,,,,,,,,,Campagne Intercel Guinée Mamou 2025-Q4
INTERCEL,MAM,Mamou,10.49,-11.98,MOBILE,2025-11-06T08:37:12.974000Z,-107.39,-129.67,-17.12,0.11,2.19,0,694.4,147.52,2.16,78.46,,,,,,,,,Campagne Intercel Guinée Mamou 2025-Q4
INTERCEL,MAM,Mamou,10.52,-12.02,INTERNET,2025-10-26T23:33:55.615000Z,,,,,,,,,,,0.01,0.27,422.2,220.05,1862.89,,,,Campagne Intercel Guinée Mamou 2025-Q4
INTERCEL,MAM,Mamou,10.39,-12.22,INTERNET,2025-11-05T23:08:40.565000Z,,,,,,,,,,,0.09,0.01,697.8,367.38,3031.17,,,,Campagne Intercel Guinée Mamou 2025-Q4
INTERCEL,FAR,Faranah,10.06,-10.84,MOBILE,2025-12-15T03:42:47.970000Z,-105.91,-117.69,-20,-5.35,0.85,0,369.48,72.96,21.38,40.42,,,,,,,,,Campagne Intercel Guinée Faranah 2025-Q4
INTERCEL,FAR,Faranah,10.06,-10.76,MOBILE,2025-10-02T03:37:22.039000Z,-104.83,-113.11,-19.71,0.95,0,0,391.18,80.68,22.83,41.11,,,,,,,,,Campagne Intercel Guinée Faranah 2025-Q4
INTERCEL,KDG,Kissidougou,9.19,-10.12,DRIVE_TEST,2025-12-20T15:22:51.266000Z,-111.36,-119.61,-18,3.39,0,1.09,392.92,84.31,23.57,42.63,6.65,1.73,431.72,210.33,1774.52,7.48,28.85,51.13,Campagne Intercel Guinée Kissidougou 2025-Q4
INTERCEL,KDG,Kissidougou,9.08,-10.01,MOBILE,2025-12-20T00:24:38.084000Z,-111.15,-115.23,-18.68,1.93,0,0,408.75,84.41,14.81,50.44,,,,,,,,,Campagne Intercel Guinée Kissidougou 2025-Q4
INTERCEL,KAN,Kankan,10.23,-9.25,MOBILE,2025-12-26T01:58:35.901000Z,-109.64,-117.47,-17.71,3.54,0,0,475.96,106.68,18.66,55.55,,,,,,,,,Campagne Intercel Guinée Kankan 2025-Q4
INTERCEL,SGR,Siguiri,11.39,-9.22,DRIVE_TEST,2025-12-01T05:30:59.113000Z,-107.75,-127.07,-16.97,-0.43,0,1.31,319.13,65.51,26.95,43.63,0.01,1.24,367.08,182.23,1485.07,32.02,23.17,38.49,Campagne Intercel Guinée Siguiri 2025-Q4
INTERCEL,SGR,Siguiri,11.54,-9.31,INTERNET,2025-12-20T20:56:33.894000Z,,,,,,,,,,,0.01,0.01,785.18,395.26,3288.09,,,,Campagne Intercel Guinée Siguiri 2025-Q4
INTERCEL,GKD,Guéckédou,8.43,-10.25,DRIVE_TEST,2025-11-03T07:28:31.526000Z,-108.16,-133.21,-16.51,6.48,2.66,0,645.73,131.65,11.9,76.67,0.01,0.53,681.19,325.57,2896.51,32.55,44.26,76.51,Campagne Intercel Guinée Guéckédou 2025-Q4
INTERCEL,GKD,Guéckédou,8.53,-10.25,DRIVE_TEST,2025-11-02T15:08:27.132000Z,-100.86,-102.02,-18.69,3.48,3.56,0,265.7,56.73,23.91,33.79,6.62,3.52,301.48,143.07,1267.33,20.98,19.84,34.2,Campagne Intercel Guinée Guéckédou 2025-Q4
INTERCEL,GKD,Guéckédou,8.42,-10.03,DRIVE_TEST,2025-12-04T04:26:40.949000Z,-106.44,-117.04,-18.93,0.5,0,0,490.55,106.56,19.33,57.14,0.01,0.01,525.38,249.49,2251.19,7.85,33.83,62.94,Campagne Intercel Guinée Guéckédou 2025-Q4
INTERCEL,GKD,Guéckédou,8.46,-10.14,DRIVE_TEST,2025-10-30T14:21:27.682000Z,-105.64,-116.54,-14.59,-1.09,1.86,0,303.18,62.18,26.36,35.43,2.02,0.01,314.92,163.34,1379.22,8.82,22,36.7,Campagne Intercel Guinée Guéckédou 2025-Q4
INTERCEL,BLA,Beyla,8.56,-8.54,DRIVE_TEST,2025-10-09T13:25:22.793000Z,-108.88,-110.1,-18.37,-1.6,0,0,354.76,78.68,25.03,46,1.49,0.01,399.72,198.27,1703.31,13.65,25.47,45.84,Campagne Intercel Guinée Beyla 2025-Q4
INTERCEL,NZE,N'Zérékoré,7.82,-8.95,DRIVE_TEST,2025-12-25T03:50:38.896000Z,-81.58,-107.41,-18.38,3.17,8.68,0,129.89,17.46,73.12,11.53,2.04,3.05,139.88,55.76,490.2,23.8,8.29,14.85,Campagne Intercel Guinée N'Zérékoré 2025-Q4
