operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
MTN,BKE,Boké,10.981789,-14.575233,MOBILE,2025-08-24T15:47:25.000Z,-93.5,-107.5,-18.9,-5.3,,,863.0,34.6,1.4,56.5,0.36,0.11,1094.2,211.9,930.4,11.0,29.55,18.35,Drive Test Boké 2025-Q3
MTN,ZKR,N'Zérékoré,7.773301,-8.6095,MOBILE,2025-08-05T06:44:26.000Z,-85.4,-112.9,-19.8,-10.0,,,790.9,70.7,11.6,50.5,0.21,0.15,636.9,125.2,946.9,12.0,45.05,40.05,Drive Test N'Zérékoré 2025-Q3
MTN,LBE,Labé,11.405787,-12.234916,INTERNET,2025-08-12T18:20:52.000Z,-57.1,-80.4,-9.1,7.1,14.4,9.2,35.4,8.3,78.8,6.3,24.25,7.8,27.3,36.3,82.9,59.0,3.52,1.55,Drive Test Labé 2025-Q3
MTN,KIN,Kindia,10.095458,-12.849588,INTERNET,2025-07-13T05:03:21.000Z,-94.0,-116.1,-17.2,-11.3,,,635.5,148.3,12.0,61.0,0.41,0.12,452.4,624.8,1719.3,13.0,49.12,16.99,Drive Test Kindia 2025-Q3
MTN,BLA,Beyla,8.94843,-8.80654,MOBILE,2025-09-28T23:01:00.000Z,-84.2,-103.8,-17.4,-9.1,,,840.1,42.6,25.4,44.6,0.43,0.01,1291.2,496.1,719.6,9.0,40.39,22.71,Drive Test Beyla 2025-Q3
MTN,FRN,Faranah,10.424477,-10.656809,MOBILE,2025-07-20T08:58:39.000Z,-91.4,-110.2,-17.1,-6.7,,,387.9,118.2,8.0,53.2,0.15,0.12,425.4,648.9,1920.7,2.0,50.97,36.23,Drive Test Faranah 2025-Q3
MTN,BKE,Boké,11.428776,-14.259817,MOBILE,2025-08-29T09:09:27.000Z,-97.3,-109.2,-19.5,-10.0,,,614.4,144.4,22.9,52.2,0.05,0.15,631.5,595.6,839.7,7.0,53.26,13.45,Drive Test Boké 2025-Q3
MTN,BKE,Boké,11.228865,-14.568188,MOBILE,2025-07-23T06:03:34.000Z,-95.6,-119.8,-17.6,-9.7,,,650.2,147.9,11.3,69.2,0.33,0.07,1610.2,698.2,977.4,4.0,44.94,25.98,Drive Test Boké 2025-Q3
MTN,LBE,Labé,11.307373,-12.537226,INTERNET,2025-08-11T01:40:44.000Z,-59.0,-76.9,-8.9,12.4,14.8,7.2,32.8,6.1,77.8,3.7,27.76,7.9,34.9,34.5,84.0,61.0,3.65,1.92,Drive Test Labé 2025-Q3
MTN,FRN,Faranah,9.640953,-10.817649,MOBILE,2025-08-10T15:19:49.000Z,-55.7,-56.9,-8.9,4.8,9.6,5.1,23.9,5.7,61.4,2.8,,,,,,48.0,2.78,,Drive Test Faranah 2025-Q3
MTN,BKE,Boké,11.15414,-14.193368,INTERNET,2025-08-30T18:27:28.000Z,-46.3,-54.1,-8.1,9.2,15.0,7.7,28.6,4.7,63.3,5.1,22.36,7.0,22.8,40.6,63.8,48.0,2.52,1.31,Drive Test Boké 2025-Q3
MTN,KIN,Kindia,10.02965,-12.991082,MOBILE,2025-08-09T18:35:49.000Z,-55.4,-70.0,-8.3,8.7,10.8,4.9,29.5,7.4,80.1,4.0,,,,,,61.0,2.78,,Drive Test Kindia 2025-Q3
MTN,KDR,Koundara,12.793175,-13.358485,MOBILE,2025-07-29T21:37:25.000Z,-85.1,-111.3,-18.5,-6.7,,,781.2,95.6,29.0,57.5,0.3,0.02,319.1,151.8,421.3,11.0,15.32,25.3,Drive Test Koundara 2025-Q3
MTN,CON,Conakry,9.485134,-13.682289,MOBILE,2025-07-06T16:11:02.000Z,-67.0,-88.9,-13.7,6.6,15.0,5.3,43.2,10.3,93.0,4.4,,,,,,76.0,5.12,,Drive Test Conakry 2025-Q3
MTN,CON,Conakry,9.430561,-13.603741,INTERNET,2025-09-14T05:27:18.000Z,-98.2,-111.6,-18.1,-4.5,,,746.4,51.4,31.4,63.9,0.3,0.06,1593.2,734.7,1158.1,14.0,28.82,13.75,Drive Test Conakry 2025-Q3
MTN,CON,Conakry,9.438803,-13.715725,MOBILE,2025-09-07T05:48:32.000Z,-81.4,-88.3,-13.6,10.5,16.5,5.6,42.4,6.1,93.6,5.5,,,,,,74.0,3.59,,Drive Test Conakry 2025-Q3
MTN,MMU,Mamou,10.536513,-12.079362,INTERNET,2025-09-26T07:47:49.000Z,-97.4,-112.1,-18.9,-4.0,,,740.0,81.7,1.9,65.9,0.25,0.09,1585.4,615.8,1751.9,2.0,50.36,29.27,Drive Test Mamou 2025-Q3
MTN,DLB,Dalaba,10.73186,-12.244903,MOBILE,2025-09-15T22:30:29.000Z,-44.3,-58.9,-5.0,7.8,6.4,3.3,26.2,3.4,50.9,3.1,,,,,,40.0,1.92,,Drive Test Dalaba 2025-Q3
MTN,KDG,Kissidougou,8.773139,-10.256795,MOBILE,2025-09-01T20:20:52.000Z,-94.0,-114.6,-18.0,-9.9,,,688.1,41.6,22.5,49.4,0.19,0.07,1924.8,523.0,1276.9,6.0,45.93,15.42,Drive Test Kissidougou 2025-Q3
MTN,FRN,Faranah,10.225655,-10.805855,MOBILE,2025-09-15T04:27:36.000Z,-53.4,-63.7,-7.3,9.6,8.4,3.7,30.2,5.2,61.0,4.3,,,,,,45.0,3.5,,Drive Test Faranah 2025-Q3
MTN,KIN,Kindia,10.103116,-12.946095,MOBILE,2025-08-02T08:24:37.000Z,-54.1,-83.3,-7.3,11.6,10.8,6.4,31.0,6.2,79.1,5.8,,,,,,59.0,3.11,,Drive Test Kindia 2025-Q3
MTN,CON,Conakry,9.490495,-13.660842,MOBILE,2025-09-13T06:17:03.000Z,-70.9,-102.6,-10.8,6.7,16.5,8.7,39.9,8.6,95.0,6.3,,,,,,77.0,4.12,,Drive Test Conakry 2025-Q3
MTN,LBE,Labé,11.276198,-12.426739,MOBILE,2025-08-15T20:33:55.000Z,-91.7,-118.6,-19.5,-10.6,,,351.3,146.1,6.6,60.2,0.23,0.05,1480.2,715.0,908.6,15.0,58.32,37.66,Drive Test Labé 2025-Q3
MTN,MMU,Mamou,10.4636,-12.107235,MOBILE,2025-07-18T15:47:06.000Z,-64.8,-84.3,-9.5,10.8,13.1,6.3,33.6,6.5,79.3,5.4,,,,,,57.0,4.49,,Drive Test Mamou 2025-Q3
MTN,SGR,Siguiri,11.288708,-9.183865,MOBILE,2025-08-10T11:06:55.000Z,-50.3,-52.8,-5.5,6.4,10.2,3.7,29.8,4.0,61.6,3.0,,,,,,45.0,2.25,,Drive Test Siguiri 2025-Q3
MTN,FRN,Faranah,10.033505,-10.766749,INTERNET,2025-09-27T11:15:36.000Z,-47.8,-62.0,-7.5,4.2,11.9,5.6,27.1,4.9,63.3,2.9,20.86,7.02,24.1,32.9,56.8,46.0,2.99,0.98,Drive Test Faranah 2025-Q3
MTN,CON,Conakry,9.544672,-13.581942,MOBILE,2025-08-05T11:12:19.000Z,-95.8,-108.1,-17.6,-11.5,,,626.9,133.8,34.9,37.9,0.12,0.14,605.7,674.3,1900.9,7.0,49.68,22.96,Drive Test Conakry 2025-Q3
MTN,BLA,Beyla,9.27421,-8.430216,MOBILE,2025-09-04T07:26:05.000Z,-86.7,-111.3,-17.8,-5.7,,,862.1,30.2,15.4,48.9,0.19,0.16,1068.7,307.2,520.6,5.0,30.09,19.4,Drive Test Beyla 2025-Q3
MTN,KIN,Kindia,10.176467,-12.796977,INTERNET,2025-09-22T14:57:33.000Z,-60.0,-72.0,-6.4,11.1,19.5,9.4,38.4,5.9,80.2,5.4,20.43,10.85,28.3,32.0,81.8,62.0,3.98,1.72,Drive Test Kindia 2025-Q3
MTN,CYA,Coyah,9.659491,-13.350578,INTERNET,2025-07-20T06:42:42.000Z,-65.0,-74.0,-10.1,12.2,17.0,8.4,29.3,6.2,80.0,6.2,22.47,10.79,25.1,47.8,68.3,59.0,3.48,1.78,Drive Test Coyah 2025-Q3
MTN,BLA,Beyla,8.942451,-8.23265,MOBILE,2025-09-22T15:07:57.000Z,-95.6,-114.3,-18.5,-2.3,,,283.7,133.6,28.3,36.3,0.17,0.11,1358.4,443.1,428.2,6.0,44.75,29.11,Drive Test Beyla 2025-Q3
MTN,CON,Conakry,9.557116,-13.759078,INTERNET,2025-08-07T07:11:47.000Z,-78.7,-88.3,-10.7,9.8,23.8,10.3,46.0,8.0,97.2,5.3,24.76,9.47,32.1,56.5,107.6,77.0,3.17,2.78,Drive Test Conakry 2025-Q3
MTN,LBE,Labé,11.414073,-12.170736,MOBILE,2025-09-28T09:31:22.000Z,-82.2,-107.4,-16.4,-7.8,,,577.9,69.2,8.3,73.5,0.14,0.17,800.2,328.7,784.3,1.0,44.7,44.88,Drive Test Labé 2025-Q3
MTN,ZKR,N'Zérékoré,7.850243,-8.817497,MOBILE,2025-08-15T09:53:13.000Z,-67.1,-71.4,-11.1,5.2,12.3,6.4,35.1,7.6,80.1,4.7,,,,,,59.0,4.96,,Drive Test N'Zérékoré 2025-Q3
MTN,KDR,Koundara,12.592675,-13.479267,MOBILE,2025-07-04T02:25:31.000Z,-34.9,-47.3,-4.6,3.3,8.9,3.9,22.8,4.5,51.5,3.0,,,,,,37.0,2.14,,Drive Test Koundara 2025-Q3
MTN,GKD,Guéckédou,8.587486,-10.221019,INTERNET,2025-08-12T03:57:36.000Z,-48.7,-52.6,-4.8,2.4,10.5,5.6,26.6,4.0,51.3,2.9,15.93,6.45,17.6,32.4,45.5,38.0,2.58,0.77,Drive Test Guéckédou 2025-Q3
MTN,FRN,Faranah,9.901548,-10.67257,MOBILE,2025-08-08T23:19:15.000Z,-46.5,-58.1,-9.4,10.8,10.0,4.6,30.9,4.1,62.4,4.5,,,,,,44.0,2.39,,Drive Test Faranah 2025-Q3
MTN,SGR,Siguiri,11.143839,-9.135278,INTERNET,2025-09-03T09:18:39.000Z,-43.1,-61.4,-4.7,4.2,11.4,7.5,25.7,6.1,63.1,4.0,22.89,8.26,25.1,36.3,49.8,52.0,2.25,1.58,Drive Test Siguiri 2025-Q3
MTN,KIN,Kindia,9.910491,-12.874,MOBILE,2025-08-25T02:50:26.000Z,-62.1,-72.4,-6.2,5.1,9.7,6.6,35.3,5.1,76.9,3.6,,,,,,58.0,3.8,,Drive Test Kindia 2025-Q3
MTN,MMU,Mamou,10.564248,-12.19956,MOBILE,2025-08-26T00:47:46.000Z,-61.9,-81.4,-12.0,12.1,9.6,4.5,39.9,5.3,78.2,5.5,,,,,,55.0,3.97,,Drive Test Mamou 2025-Q3
MTN,MLI,Mali,12.024163,-12.119447,MOBILE,2025-08-31T03:02:28.000Z,-83.9,-115.6,-18.0,-5.1,,,662.8,68.1,32.4,63.1,0.24,0.1,1450.3,678.4,667.3,3.0,32.97,37.68,Drive Test Mali 2025-Q3
MTN,DLB,Dalaba,10.341826,-12.341308,INTERNET,2025-08-28T12:12:12.000Z,-93.3,-108.1,-16.8,-9.1,,,234.4,66.6,8.0,51.7,0.12,0.03,830.3,789.0,1340.6,11.0,22.94,27.76,Drive Test Dalaba 2025-Q3
MTN,MMU,Mamou,10.538137,-12.279745,INTERNET,2025-08-10T11:35:25.000Z,-83.1,-104.9,-19.6,-11.3,,,483.8,30.2,21.0,39.1,0.13,0.18,279.8,314.9,1405.8,2.0,19.17,33.22,Drive Test Mamou 2025-Q3
MTN,KIN,Kindia,9.959054,-12.771895,INTERNET,2025-07-02T19:49:41.000Z,-66.3,-77.3,-6.3,12.0,15.3,9.1,38.5,6.4,79.0,4.0,22.34,8.06,30.5,45.4,82.5,58.0,2.89,2.23,Drive Test Kindia 2025-Q3
MTN,SGR,Siguiri,11.484043,-9.222799,MOBILE,2025-08-28T17:35:40.000Z,-97.9,-119.3,-16.2,-8.1,,,513.7,35.4,33.5,78.6,0.29,0.19,1229.1,495.0,1358.9,10.0,41.9,21.23,Drive Test Siguiri 2025-Q3
MTN,CON,Conakry,9.565548,-13.769455,INTERNET,2025-09-17T23:42:58.000Z,-77.4,-94.3,-11.1,7.2,22.6,11.0,40.0,10.1,92.6,5.3,34.68,12.41,31.6,38.6,76.1,69.0,3.4,1.79,Drive Test Conakry 2025-Q3
MTN,CON,Conakry,9.544277,-13.717371,MOBILE,2025-07-29T06:04:31.000Z,-70.0,-86.0,-11.6,11.4,12.5,6.1,44.9,9.0,93.6,6.0,,,,,,70.0,5.09,,Drive Test Conakry 2025-Q3
MTN,ZKR,N'Zérékoré,7.843675,-8.744723,MOBILE,2025-08-25T14:12:51.000Z,-59.0,-72.1,-9.4,12.7,10.2,5.6,31.5,6.5,76.4,4.5,,,,,,66.0,4.96,,Drive Test N'Zérékoré 2025-Q3
MTN,KDR,Koundara,12.515126,-13.251473,MOBILE,2025-07-03T12:51:23.000Z,-89.7,-114.4,-19.2,-9.9,,,755.9,109.2,23.9,61.3,0.36,0.11,558.1,504.1,1961.1,8.0,17.1,20.41,Drive Test Koundara 2025-Q3
MTN,MLI,Mali,12.04338,-12.196747,MOBILE,2025-09-04T12:16:30.000Z,-82.2,-103.5,-17.0,-4.6,,,737.1,84.9,32.6,51.5,0.16,0.11,1159.0,560.8,1904.6,8.0,52.45,32.77,Drive Test Mali 2025-Q3
MTN,KIN,Kindia,9.946039,-12.95051,MOBILE,2025-08-05T21:53:35.000Z,-57.6,-75.2,-10.2,6.2,13.2,6.6,28.0,5.9,79.5,3.6,,,,,,59.0,3.19,,Drive Test Kindia 2025-Q3
MTN,CYA,Coyah,9.934362,-13.48915,INTERNET,2025-09-23T06:10:30.000Z,-65.0,-74.0,-9.6,5.0,17.2,9.1,35.2,7.0,79.7,5.8,27.37,11.82,30.4,44.0,86.7,66.0,3.43,1.82,Drive Test Coyah 2025-Q3
MTN,CYA,Coyah,9.638397,-13.158579,MOBILE,2025-09-15T00:50:59.000Z,-60.1,-87.0,-7.9,4.6,13.5,6.6,33.8,7.6,76.8,5.0,,,,,,64.0,3.41,,Drive Test Coyah 2025-Q3
MTN,CON,Conakry,9.510426,-13.808703,INTERNET,2025-07-28T22:09:45.000Z,-75.1,-102.3,-12.6,11.9,17.2,9.0,47.9,8.6,95.0,5.0,29.21,12.51,42.6,37.8,102.8,81.0,3.01,2.68,Drive Test Conakry 2025-Q3
MTN,CYA,Coyah,9.848981,-13.413358,MOBILE,2025-07-19T00:10:43.000Z,-60.7,-82.1,-9.4,12.8,9.7,4.6,40.7,5.7,79.9,4.8,,,,,,57.0,5.09,,Drive Test Coyah 2025-Q3
MTN,MMU,Mamou,10.526024,-11.892015,INTERNET,2025-07-08T04:51:30.000Z,-91.2,-110.0,-18.7,-10.1,,,525.0,91.7,12.3,35.7,0.31,0.13,1434.2,522.0,1874.3,8.0,33.38,39.72,Drive Test Mamou 2025-Q3
MTN,KIN,Kindia,9.921399,-12.908141,INTERNET,2025-09-18T07:31:00.000Z,-65.6,-87.5,-9.3,6.3,17.7,10.1,38.2,8.4,79.7,5.8,21.48,8.32,26.0,46.9,76.0,57.0,3.58,1.6,Drive Test Kindia 2025-Q3
MTN,KIN,Kindia,10.059445,-12.838631,MOBILE,2025-07-30T20:56:47.000Z,-91.6,-108.0,-16.3,-5.9,,,360.5,97.2,28.5,64.6,0.06,0.15,924.0,185.8,1119.8,7.0,33.55,33.97,Drive Test Kindia 2025-Q3
MTN,MMU,Mamou,10.362805,-12.202611,MOBILE,2025-08-05T13:14:27.000Z,-56.6,-80.9,-6.0,6.3,9.5,4.4,28.7,6.8,77.1,4.2,,,,,,57.0,4.05,,Drive Test Mamou 2025-Q3
MTN,CON,Conakry,9.53927,-13.62863,MOBILE,2025-09-13T16:12:07.000Z,-66.5,-88.6,-8.6,12.7,14.7,7.7,38.6,8.2,93.6,5.1,,,,,,77.0,4.97,,Drive Test Conakry 2025-Q3
MTN,SGR,Siguiri,11.083524,-9.078931,MOBILE,2025-07-03T18:49:13.000Z,-40.8,-62.2,-4.6,6.5,9.4,3.9,27.5,3.6,63.4,4.6,,,,,,49.0,3.12,,Drive Test Siguiri 2025-Q3
MTN,LBE,Labé,11.52984,-12.353505,MOBILE,2025-08-28T19:23:23.000Z,-57.9,-86.9,-11.0,8.2,10.4,4.8,38.2,5.7,78.0,5.0,,,,,,58.0,3.78,,Drive Test Labé 2025-Q3
MTN,KIN,Kindia,9.95,-12.635666,MOBILE,2025-07-14T01:35:15.000Z,-56.9,-80.4,-9.4,3.9,11.9,6.3,28.3,4.9,79.5,5.3,,,,,,64.0,4.08,,Drive Test Kindia 2025-Q3
MTN,FRN,Faranah,10.056492,-10.856143,MOBILE,2025-07-03T01:00:36.000Z,-95.8,-107.1,-17.7,-3.6,,,296.6,92.0,2.6,73.7,0.42,0.06,1360.1,429.6,652.5,5.0,17.38,35.81,Drive Test Faranah 2025-Q3
MTN,MMU,Mamou,10.581681,-12.146132,MOBILE,2025-08-06T04:00:03.000Z,-82.4,-107.4,-19.2,-4.3,,,675.1,76.6,17.1,73.5,0.28,0.08,901.4,412.1,1701.8,4.0,47.71,32.16,Drive Test Mamou 2025-Q3
MTN,SGR,Siguiri,11.619236,-8.90261,MOBILE,2025-09-17T17:12:20.000Z,-90.9,-119.6,-18.6,-2.7,,,371.5,50.3,23.2,79.1,0.03,0.03,1638.2,239.2,1033.1,13.0,55.87,34.06,Drive Test Siguiri 2025-Q3
MTN,MMU,Mamou,10.625536,-11.842834,INTERNET,2025-07-22T05:47:53.000Z,-58.4,-78.9,-10.8,9.1,18.4,6.9,30.1,8.1,75.8,4.3,22.77,9.66,32.8,42.1,70.3,61.0,2.97,1.2,Drive Test Mamou 2025-Q3
MTN,ZKR,N'Zérékoré,7.677798,-9.056451,MOBILE,2025-08-21T18:17:52.000Z,-58.4,-83.7,-9.3,7.8,13.2,5.4,35.5,5.0,78.7,4.4,,,,,,66.0,3.95,,Drive Test N'Zérékoré 2025-Q3
MTN,CON,Conakry,9.525107,-13.732372,MOBILE,2025-09-29T21:59:26.000Z,-71.6,-89.1,-9.3,7.9,11.6,7.9,42.3,10.2,92.5,4.8,,,,,,74.0,5.37,,Drive Test Conakry 2025-Q3
MTN,CYA,Coyah,9.910599,-13.232953,INTERNET,2025-09-24T15:08:03.000Z,-83.9,-113.4,-18.9,-5.8,,,433.5,105.9,34.2,48.4,0.45,0.18,1099.7,428.5,1091.4,1.0,51.41,36.89,Drive Test Coyah 2025-Q3
MTN,FRN,Faranah,10.255772,-10.82575,MOBILE,2025-08-27T06:00:41.000Z,-43.8,-56.0,-9.3,11.3,9.0,4.8,23.3,5.7,60.1,3.4,,,,,,47.0,3.22,,Drive Test Faranah 2025-Q3
MTN,LBE,Labé,11.246559,-12.363359,MOBILE,2025-08-28T06:25:37.000Z,-55.7,-83.7,-9.9,10.0,13.6,6.4,30.0,7.0,77.0,4.2,,,,,,60.0,2.83,,Drive Test Labé 2025-Q3
MTN,BKE,Boké,11.105641,-14.125956,MOBILE,2025-09-17T04:11:39.000Z,-42.2,-64.5,-8.9,6.9,8.2,5.0,30.6,5.9,60.3,4.4,,,,,,46.0,3.29,,Drive Test Boké 2025-Q3
MTN,KIN,Kindia,9.999205,-12.630893,INTERNET,2025-09-10T23:02:50.000Z,-62.0,-68.5,-6.6,5.3,17.5,8.0,37.2,5.0,76.6,4.4,26.31,8.1,34.7,40.3,86.5,62.0,2.8,2.26,Drive Test Kindia 2025-Q3
MTN,GKD,Guéckédou,8.28519,-9.829698,MOBILE,2025-09-26T04:16:06.000Z,-91.0,-111.1,-18.0,-7.9,,,362.9,105.9,8.7,42.0,0.25,0.04,1715.5,185.8,416.8,4.0,30.8,22.52,Drive Test Guéckédou 2025-Q3
MTN,KKA,Kankan,10.468871,-9.487696,MOBILE,2025-07-06T11:27:08.000Z,-64.9,-77.2,-8.0,3.8,13.6,4.5,38.3,5.5,77.6,4.1,,,,,,65.0,3.69,,Drive Test Kankan 2025-Q3
MTN,KKA,Kankan,10.1888,-9.132796,INTERNET,2025-07-27T21:24:06.000Z,-90.8,-108.7,-19.7,-5.5,,,414.3,42.0,10.4,68.3,0.38,0.08,1353.9,288.3,547.7,3.0,20.72,42.05,Drive Test Kankan 2025-Q3
MTN,KDG,Kissidougou,8.970749,-10.216334,MOBILE,2025-07-05T08:37:42.000Z,-86.0,-109.5,-16.7,-5.6,,,677.0,67.6,32.0,61.9,0.26,0.14,583.6,772.4,1826.1,4.0,23.23,32.12,Drive Test Kissidougou 2025-Q3
MTN,KIN,Kindia,10.158705,-12.843235,MOBILE,2025-07-07T03:18:56.000Z,-98.6,-116.8,-16.7,-6.8,,,292.1,102.1,18.3,74.2,0.19,0.04,321.2,147.9,1532.5,3.0,40.8,24.47,Drive Test Kindia 2025-Q3
MTN,MMU,Mamou,10.690149,-12.03848,MOBILE,2025-07-05T04:44:21.000Z,-94.6,-103.1,-19.6,-2.1,,,252.5,104.7,5.0,67.5,0.3,0.18,965.8,333.4,514.8,10.0,47.81,41.48,Drive Test Mamou 2025-Q3
MTN,BKE,Boké,11.181141,-14.291008,MOBILE,2025-09-23T03:03:14.000Z,-96.3,-119.9,-18.4,-3.3,,,694.9,46.4,27.8,44.9,0.39,0.04,681.0,470.9,1315.1,3.0,36.3,38.09,Drive Test Boké 2025-Q3
MTN,DLB,Dalaba,10.590696,-12.440563,INTERNET,2025-07-05T07:59:46.000Z,-85.5,-103.5,-16.9,-2.0,,,229.2,105.4,32.6,79.2,0.35,0.0,874.5,253.3,429.5,8.0,35.11,28.04,Drive Test Dalaba 2025-Q3
MTN,KKA,Kankan,10.398899,-9.280836,MOBILE,2025-08-26T01:37:29.000Z,-89.7,-107.0,-19.3,-3.7,,,788.1,88.2,27.4,51.9,0.03,0.03,389.4,244.5,1042.6,7.0,24.04,37.84,Drive Test Kankan 2025-Q3
MTN,ZKR,N'Zérékoré,7.740947,-9.014965,INTERNET,2025-09-12T02:41:08.000Z,-92.8,-118.3,-16.2,-5.9,,,731.5,106.4,32.9,51.5,0.29,0.13,294.0,234.2,1004.8,10.0,32.64,43.5,Drive Test N'Zérékoré 2025-Q3
MTN,CON,Conakry,9.477381,-13.623046,MOBILE,2025-09-08T01:08:26.000Z,-76.4,-96.0,-12.2,14.7,16.5,8.5,49.9,10.1,95.7,6.9,,,,,,81.0,4.45,,Drive Test Conakry 2025-Q3
MTN,DLB,Dalaba,11.121309,-11.949182,MOBILE,2025-07-12T08:45:44.000Z,-41.1,-51.1,-9.0,9.7,7.3,4.3,25.2,4.2,51.8,3.1,,,,,,39.0,2.21,,Drive Test Dalaba 2025-Q3
MTN,KDG,Kissidougou,9.118736,-10.049944,INTERNET,2025-09-06T01:04:20.000Z,-83.4,-111.0,-18.0,-5.8,,,747.1,150.0,29.7,43.4,0.43,0.05,1051.2,769.7,693.9,12.0,50.6,11.16,Drive Test Kissidougou 2025-Q3
MTN,KIN,Kindia,10.306829,-12.860923,INTERNET,2025-07-13T04:04:15.000Z,-61.6,-83.3,-6.4,11.8,13.5,8.6,35.5,5.4,78.6,4.4,24.79,9.39,35.6,45.3,73.1,60.0,2.95,1.68,Drive Test Kindia 2025-Q3
