operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,KKA,Kankan,10.40654,-9.342669,MOBILE,2025-06-24T23:09:25.000Z,-95.8,-125.7,-17.5,-9.6,,,380.5,140.1,32.0,74.8,0.26,0.15,1739.2,292.3,1720.1,4.0,27.85,33.52,Drive Test Kankan 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.757733,-8.788995,MOBILE,2025-05-24T22:42:43.000Z,-70.6,-77.6,-11.0,6.5,7.7,2.6,48.3,12.2,73.8,8.3,,,,,,44.0,7.04,,Drive Test N'Zérékoré 2025-Q2
CELCOM,CYA,Coyah,9.767069,-13.15128,INTERNET,2025-05-28T21:54:16.000Z,-90.4,-123.5,-18.5,-4.6,,,379.0,116.8,9.4,70.0,0.37,0.05,1191.6,583.6,1404.4,11.0,37.55,42.7,Drive Test Coyah 2025-Q2
CELCOM,CON,Conakry,9.463087,-13.715745,MOBILE,2025-04-25T15:00:06.000Z,-96.6,-125.3,-18.8,-5.1,,,633.6,123.3,24.6,41.4,0.16,0.19,962.9,577.9,918.1,13.0,29.95,20.97,Drive Test Conakry 2025-Q2
CELCOM,CON,Conakry,9.526554,-13.656988,MOBILE,2025-05-02T13:23:30.000Z,-89.2,-101.6,-13.4,8.6,8.5,3.0,53.4,17.3,88.1,14.0,,,,,,58.0,8.54,,Drive Test Conakry 2025-Q2
CELCOM,KDR,Koundara,12.130805,-13.157958,MOBILE,2025-05-12T12:22:14.000Z,-33.3,-44.0,-5.7,4.7,3.4,1.0,19.3,5.9,32.1,3.7,,,,,,21.0,3.42,,Drive Test Koundara 2025-Q2
CELCOM,BKE,Boké,11.222791,-14.107852,MOBILE,2025-04-05T16:54:33.000Z,-90.9,-122.7,-17.8,-9.9,,,613.1,40.2,4.0,69.1,0.36,0.05,1208.8,160.9,1214.1,13.0,30.02,15.14,Drive Test Boké 2025-Q2
CELCOM,BKE,Boké,11.512472,-14.242089,MOBILE,2025-06-18T17:15:46.000Z,-61.2,-58.8,-9.1,5.0,6.5,2.5,40.2,8.0,58.7,7.6,,,,,,38.0,6.34,,Drive Test Boké 2025-Q2
CELCOM,CON,Conakry,9.527425,-13.728241,MOBILE,2025-04-08T04:16:45.000Z,-78.4,-110.1,-13.4,6.7,8.4,3.0,71.5,13.1,89.3,9.3,,,,,,54.0,7.61,,Drive Test Conakry 2025-Q2
CELCOM,KDR,Koundara,12.849268,-13.351311,MOBILE,2025-05-02T11:04:11.000Z,-91.9,-113.8,-17.7,-7.6,,,673.4,59.1,29.7,39.5,0.08,0.09,1891.4,633.3,1975.1,11.0,44.19,24.93,Drive Test Koundara 2025-Q2
CELCOM,LBE,Labé,11.147758,-12.418676,INTERNET,2025-04-13T18:11:43.000Z,-101.6,-115.6,-19.5,-7.7,,,802.3,130.4,5.5,41.5,0.21,0.12,431.8,177.1,1212.1,11.0,25.93,21.72,Drive Test Labé 2025-Q2
CELCOM,SGR,Siguiri,11.452259,-9.075704,INTERNET,2025-04-22T20:37:44.000Z,-100.6,-110.6,-17.8,-9.3,,,752.3,111.1,29.6,48.8,0.45,0.02,1030.8,519.1,1647.0,7.0,25.65,20.97,Drive Test Siguiri 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.852408,-8.805207,INTERNET,2025-04-08T20:38:29.000Z,-100.0,-120.8,-18.1,-5.4,,,722.9,141.4,11.7,57.7,0.11,0.11,1445.1,405.9,961.1,11.0,48.19,34.02,Drive Test N'Zérékoré 2025-Q2
CELCOM,LBE,Labé,11.542987,-12.250863,MOBILE,2025-06-24T16:09:06.000Z,-62.3,-85.0,-14.1,8.1,6.6,3.1,62.0,9.6,74.8,11.0,,,,,,48.0,8.78,,Drive Test Labé 2025-Q2
CELCOM,BLA,Beyla,8.834173,-8.417557,INTERNET,2025-06-09T07:17:04.000Z,-92.0,-114.5,-16.6,-7.6,,,674.0,98.4,4.4,51.2,0.2,0.15,1119.9,729.5,481.3,1.0,24.97,31.28,Drive Test Beyla 2025-Q2
CELCOM,KDR,Koundara,12.473296,-12.963835,MOBILE,2025-04-15T17:57:13.000Z,-106.1,-119.5,-19.0,-8.2,,,929.7,92.2,33.4,60.8,0.08,0.19,1537.1,493.1,763.3,1.0,16.69,32.71,Drive Test Koundara 2025-Q2
CELCOM,CON,Conakry,9.477271,-13.754297,INTERNET,2025-04-04T16:28:47.000Z,-75.0,-110.8,-12.4,0.3,13.4,4.6,54.3,11.8,89.3,14.4,15.65,4.6,56.8,64.6,179.2,55.0,7.39,6.04,Drive Test Conakry 2025-Q2
CELCOM,KKA,Kankan,10.383469,-9.347691,MOBILE,2025-06-24T17:22:39.000Z,-106.0,-115.4,-17.6,-11.3,,,486.3,71.9,34.1,76.1,0.49,0.2,1177.3,476.3,481.9,5.0,25.37,29.43,Drive Test Kankan 2025-Q2
CELCOM,KIN,Kindia,9.830408,-12.857922,INTERNET,2025-06-19T19:00:17.000Z,-94.6,-125.4,-18.2,-10.1,,,963.2,104.5,11.3,72.8,0.36,0.05,1826.3,422.4,1139.0,2.0,52.06,16.84,Drive Test Kindia 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.614881,-8.877306,MOBILE,2025-04-24T19:34:25.000Z,-71.6,-82.2,-12.3,8.5,7.7,3.5,52.8,10.8,74.3,7.4,,,,,,47.0,9.32,,Drive Test N'Zérékoré 2025-Q2
CELCOM,CYA,Coyah,9.660456,-13.343669,MOBILE,2025-04-15T01:34:59.000Z,-70.1,-91.1,-12.2,-0.5,6.0,2.3,61.1,12.6,75.9,10.4,,,,,,51.0,6.55,,Drive Test Coyah 2025-Q2
CELCOM,GKD,Guéckédou,8.210527,-9.971625,INTERNET,2025-04-29T07:20:12.000Z,-94.7,-126.3,-17.0,-5.5,,,677.4,43.1,17.6,68.2,0.48,0.14,622.0,624.6,1322.7,14.0,55.42,21.09,Drive Test Guéckédou 2025-Q2
CELCOM,CON,Conakry,9.485759,-13.829298,MOBILE,2025-06-19T21:10:09.000Z,-92.4,-117.0,-16.1,-6.2,,,292.4,121.1,24.9,73.8,0.01,0.15,1315.0,411.7,922.5,11.0,17.44,30.76,Drive Test Conakry 2025-Q2
CELCOM,CON,Conakry,9.514646,-13.674792,MOBILE,2025-04-22T14:12:01.000Z,-99.0,-112.1,-17.4,-6.0,,,473.2,94.3,10.4,77.4,0.28,0.04,1705.6,555.3,783.9,5.0,43.58,40.14,Drive Test Conakry 2025-Q2
CELCOM,LBE,Labé,11.288173,-12.294682,INTERNET,2025-06-21T09:04:03.000Z,-73.4,-81.4,-11.1,8.1,8.4,3.8,47.3,8.8,73.8,8.2,15.48,6.12,55.5,79.8,98.4,43.0,7.11,5.16,Drive Test Labé 2025-Q2
CELCOM,CYA,Coyah,9.712746,-13.365726,MOBILE,2025-06-04T17:47:35.000Z,-75.0,-93.3,-13.6,5.9,6.5,2.3,46.5,13.5,74.7,8.8,,,,,,43.0,8.21,,Drive Test Coyah 2025-Q2
CELCOM,SGR,Siguiri,11.400551,-9.133971,MOBILE,2025-06-21T12:10:54.000Z,-50.3,-58.6,-6.7,-1.6,6.3,2.7,43.5,9.2,59.2,5.5,,,,,,37.0,6.14,,Drive Test Siguiri 2025-Q2
CELCOM,CYA,Coyah,9.659397,-13.364,MOBILE,2025-05-10T23:53:19.000Z,-96.6,-121.2,-19.7,-11.1,,,408.5,77.8,30.8,60.5,0.24,0.05,1405.3,243.5,784.2,0.0,50.07,24.1,Drive Test Coyah 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.75211,-8.833505,MOBILE,2025-04-16T08:49:34.000Z,-65.4,-88.3,-12.2,8.2,6.3,2.8,52.9,13.1,75.4,7.0,,,,,,43.0,7.67,,Drive Test N'Zérékoré 2025-Q2
CELCOM,BKE,Boké,11.105436,-14.195142,MOBILE,2025-05-06T17:41:49.000Z,-58.2,-66.2,-10.3,0.7,4.9,2.1,46.9,8.6,59.7,9.3,,,,,,40.0,6.74,,Drive Test Boké 2025-Q2
CELCOM,GKD,Guéckédou,8.613998,-10.219422,MOBILE,2025-04-11T02:16:58.000Z,-30.0,-44.0,-5.3,0.9,3.5,1.4,19.7,5.7,31.2,5.2,,,,,,20.0,3.28,,Drive Test Guéckédou 2025-Q2
CELCOM,KDR,Koundara,12.458406,-13.211224,MOBILE,2025-05-12T22:39:17.000Z,-30.0,-44.0,-3.0,-1.5,3.2,1.3,18.3,6.3,31.0,5.3,,,,,,21.0,3.29,,Drive Test Koundara 2025-Q2
CELCOM,KKA,Kankan,10.403442,-9.310368,MOBILE,2025-04-24T16:24:30.000Z,-94.0,-113.3,-18.1,-6.3,,,372.6,35.6,20.7,53.8,0.42,0.01,1080.0,725.9,1741.9,0.0,38.89,25.12,Drive Test Kankan 2025-Q2
CELCOM,BKE,Boké,11.395335,-14.311626,INTERNET,2025-04-23T04:41:40.000Z,-52.1,-65.1,-9.4,6.8,8.9,2.9,35.1,12.1,58.3,7.1,9.4,4.21,41.9,44.3,85.1,34.0,5.1,3.53,Drive Test Boké 2025-Q2
CELCOM,BKE,Boké,11.041131,-14.553067,MOBILE,2025-04-07T18:02:22.000Z,-91.2,-122.9,-16.2,-10.4,,,920.8,31.4,26.9,57.6,0.41,0.18,811.3,405.6,1649.4,12.0,52.13,36.79,Drive Test Boké 2025-Q2
CELCOM,SGR,Siguiri,11.356288,-9.300387,INTERNET,2025-05-29T13:50:59.000Z,-92.6,-121.0,-16.0,-6.8,,,972.8,78.4,22.8,58.6,0.13,0.03,1217.0,105.0,1734.1,9.0,57.85,10.22,Drive Test Siguiri 2025-Q2
CELCOM,GKD,Guéckédou,8.879805,-10.253806,MOBILE,2025-05-24T14:13:00.000Z,-102.0,-124.1,-16.3,-2.1,,,717.6,61.1,16.4,69.5,0.43,0.13,1287.4,752.4,578.3,2.0,41.9,39.55,Drive Test Guéckédou 2025-Q2
CELCOM,KDG,Kissidougou,9.573583,-10.297011,MOBILE,2025-04-14T02:38:55.000Z,-98.9,-121.0,-18.8,-8.3,,,962.7,96.1,18.3,44.9,0.08,0.06,1880.1,753.0,724.5,8.0,45.57,28.0,Drive Test Kissidougou 2025-Q2
CELCOM,KIN,Kindia,10.002559,-12.82289,MOBILE,2025-06-21T21:44:28.000Z,-102.5,-121.5,-19.9,-6.0,,,336.5,88.8,5.0,71.3,0.43,0.07,1907.7,351.2,1198.4,3.0,22.66,36.25,Drive Test Kindia 2025-Q2
CELCOM,FRN,Faranah,10.085472,-10.632458,INTERNET,2025-04-14T22:41:39.000Z,-90.7,-119.7,-18.3,-3.4,,,883.6,121.7,9.4,39.2,0.4,0.04,1114.2,288.6,1106.2,5.0,33.88,44.06,Drive Test Faranah 2025-Q2
CELCOM,CON,Conakry,9.467327,-13.684579,INTERNET,2025-04-24T12:40:12.000Z,-93.9,-110.4,-18.0,-10.0,,,337.5,136.1,13.1,46.0,0.35,0.04,608.1,177.9,1870.3,7.0,45.85,33.01,Drive Test Conakry 2025-Q2
CELCOM,DLB,Dalaba,10.357397,-12.504304,MOBILE,2025-04-16T00:16:34.000Z,-93.9,-111.7,-18.7,-10.8,,,809.2,78.6,3.4,53.5,0.11,0.15,890.2,738.3,900.3,14.0,31.03,39.3,Drive Test Dalaba 2025-Q2
CELCOM,SGR,Siguiri,11.574365,-8.989059,MOBILE,2025-04-12T16:15:24.000Z,-105.7,-110.1,-17.0,-10.8,,,386.4,59.1,15.6,46.3,0.34,0.12,1867.5,609.7,1260.6,4.0,50.95,23.91,Drive Test Siguiri 2025-Q2
CELCOM,LBE,Labé,11.412499,-12.520379,MOBILE,2025-06-22T08:20:07.000Z,-64.3,-73.8,-10.6,5.9,5.7,3.0,44.8,14.5,72.8,8.5,,,,,,46.0,6.64,,Drive Test Labé 2025-Q2
CELCOM,CYA,Coyah,9.632025,-13.340823,MOBILE,2025-05-24T00:26:45.000Z,-92.6,-126.7,-17.0,-3.1,,,825.8,74.6,9.0,50.8,0.19,0.09,671.8,289.5,609.8,14.0,44.69,23.36,Drive Test Coyah 2025-Q2
CELCOM,LBE,Labé,11.188916,-12.373135,MOBILE,2025-05-12T22:39:12.000Z,-105.6,-114.8,-18.8,-4.8,,,683.3,74.3,3.3,42.6,0.36,0.03,1050.1,687.9,1412.4,2.0,57.5,31.19,Drive Test Labé 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.676694,-8.808489,INTERNET,2025-04-25T07:41:29.000Z,-59.9,-85.8,-14.3,9.0,10.0,3.3,61.6,14.9,71.9,10.1,16.62,4.13,49.6,54.4,107.4,50.0,6.08,4.35,Drive Test N'Zérékoré 2025-Q2
CELCOM,FRN,Faranah,9.887936,-10.635707,MOBILE,2025-05-23T22:46:42.000Z,-95.3,-121.8,-18.5,-6.2,,,921.2,137.2,29.5,76.0,0.32,0.08,393.0,530.3,925.6,4.0,55.35,43.75,Drive Test Faranah 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.73902,-8.872735,MOBILE,2025-05-25T03:18:48.000Z,-73.5,-84.9,-10.0,3.3,6.8,2.7,55.8,11.0,73.3,10.7,,,,,,46.0,8.97,,Drive Test N'Zérékoré 2025-Q2
CELCOM,CYA,Coyah,9.698736,-13.389752,MOBILE,2025-04-28T02:39:37.000Z,-59.8,-89.8,-10.8,1.8,8.0,3.4,63.9,11.4,73.9,8.2,,,,,,45.0,8.31,,Drive Test Coyah 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.744203,-8.989795,MOBILE,2025-06-28T00:44:34.000Z,-64.8,-89.4,-13.6,3.0,7.6,2.2,63.4,8.9,72.2,11.6,,,,,,48.0,8.79,,Drive Test N'Zérékoré 2025-Q2
CELCOM,CYA,Coyah,9.676012,-13.267898,INTERNET,2025-05-30T07:47:59.000Z,-100.1,-124.8,-18.7,-7.7,,,982.6,142.2,4.3,55.4,0.44,0.01,519.5,549.9,644.4,9.0,16.86,33.51,Drive Test Coyah 2025-Q2
CELCOM,CYA,Coyah,9.745372,-13.592958,MOBILE,2025-05-02T22:17:10.000Z,-66.5,-81.1,-13.2,3.9,7.2,3.1,53.7,13.8,73.3,7.0,,,,,,46.0,9.92,,Drive Test Coyah 2025-Q2
CELCOM,CYA,Coyah,9.674935,-13.334956,MOBILE,2025-06-10T09:41:02.000Z,-63.6,-82.4,-13.4,5.8,5.8,2.4,48.7,14.2,74.8,7.1,,,,,,52.0,5.83,,Drive Test Coyah 2025-Q2
CELCOM,LBE,Labé,11.239407,-12.070872,MOBILE,2025-05-14T05:30:39.000Z,-101.0,-124.6,-17.9,-5.8,,,947.5,30.3,27.7,42.4,0.06,0.08,778.6,643.9,393.4,10.0,31.42,43.56,Drive Test Labé 2025-Q2
CELCOM,CON,Conakry,9.46709,-13.711013,INTERNET,2025-05-03T13:34:53.000Z,-74.5,-97.2,-14.3,4.4,11.6,4.3,66.7,19.4,92.4,14.5,18.05,7.32,68.8,96.0,140.0,58.0,6.07,4.17,Drive Test Conakry 2025-Q2
CELCOM,MMU,Mamou,10.500556,-11.840335,INTERNET,2025-05-06T11:47:35.000Z,-69.7,-81.6,-10.2,3.0,9.7,4.7,61.7,9.2,72.0,12.8,14.17,4.04,39.7,66.7,117.6,46.0,6.95,5.74,Drive Test Mamou 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.741662,-8.809923,INTERNET,2025-06-27T15:41:23.000Z,-96.2,-126.4,-17.2,-5.6,,,532.4,132.5,31.6,60.4,0.1,0.05,617.5,751.9,1490.2,3.0,30.95,13.81,Drive Test N'Zérékoré 2025-Q2
CELCOM,ZKR,N'Zérékoré,7.554547,-8.671783,MOBILE,2025-04-04T16:17:11.000Z,-68.7,-87.5,-9.7,2.5,6.0,2.4,47.4,11.6,73.3,8.3,,,,,,49.0,6.28,,Drive Test N'Zérékoré 2025-Q2
CELCOM,BLA,Beyla,8.817122,-8.414735,INTERNET,2025-06-26T04:31:13.000Z,-30.0,-44.0,-3.0,-2.2,4.9,1.3,22.0,5.9,30.6,4.2,6.27,1.7,17.4,24.5,58.9,20.0,2.89,1.67,Drive Test Beyla 2025-Q2
CELCOM,LBE,Labé,11.332485,-12.309782,INTERNET,2025-05-07T07:31:05.000Z,-96.2,-124.0,-19.1,-8.2,,,756.5,65.5,32.7,68.3,0.38,0.14,1263.1,686.9,676.4,8.0,43.4,27.99,Drive Test Labé 2025-Q2
CELCOM,KIN,Kindia,10.031401,-12.895485,MOBILE,2025-04-09T17:07:10.000Z,-74.0,-78.3,-11.7,-0.3,8.1,3.5,58.8,13.7,74.4,12.7,,,,,,43.0,8.36,,Drive Test Kindia 2025-Q2
CELCOM,LBE,Labé,11.21726,-12.45037,MOBILE,2025-05-19T14:38:05.000Z,-97.0,-114.4,-16.4,-6.6,,,277.3,38.6,14.1,71.7,0.17,0.05,477.3,595.0,860.6,2.0,22.84,10.22,Drive Test Labé 2025-Q2
CELCOM,KIN,Kindia,10.22211,-13.045826,MOBILE,2025-05-15T20:27:30.000Z,-90.4,-118.2,-19.3,-9.5,,,880.4,54.2,26.4,68.2,0.3,0.02,1484.1,588.3,1700.5,8.0,35.59,42.7,Drive Test Kindia 2025-Q2
CELCOM,SGR,Siguiri,11.115423,-8.989367,MOBILE,2025-04-16T07:40:58.000Z,-95.7,-115.8,-18.1,-11.9,,,413.7,137.8,26.3,57.7,0.01,0.01,206.0,338.0,1258.3,7.0,18.06,33.78,Drive Test Siguiri 2025-Q2
CELCOM,LBE,Labé,11.327867,-12.026656,MOBILE,2025-05-10T04:56:57.000Z,-96.6,-125.3,-17.3,-3.8,,,986.0,96.8,6.1,65.2,0.42,0.05,388.8,671.8,1333.3,1.0,53.41,32.86,Drive Test Labé 2025-Q2
CELCOM,KDR,Koundara,11.941551,-13.40039,MOBILE,2025-05-14T12:38:33.000Z,-104.8,-116.1,-19.6,-4.7,,,971.2,133.7,1.9,62.2,0.3,0.05,767.9,105.1,1665.2,12.0,55.81,30.05,Drive Test Koundara 2025-Q2
CELCOM,FRN,Faranah,9.835585,-10.718546,INTERNET,2025-05-01T00:18:38.000Z,-97.2,-122.5,-16.7,-3.4,,,905.4,139.2,22.0,59.4,0.01,0.08,1246.8,620.1,1362.9,15.0,53.13,37.14,Drive Test Faranah 2025-Q2
CELCOM,SGR,Siguiri,11.779157,-9.098232,MOBILE,2025-04-26T14:57:08.000Z,-106.6,-113.0,-19.5,-2.6,,,757.8,80.3,12.7,61.4,0.09,0.17,1650.5,243.8,926.1,3.0,22.95,10.44,Drive Test Siguiri 2025-Q2
