operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-02-14T16:34:00Z,3.4,1.7,189.4,57.9,211.5,18,8.7,3.5,QoS Internet Labé T1 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-03-20T21:34:00Z,4.2,1.6,170.9,64.2,192.1,32,6.9,3.1,QoS Internet Labé T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-01-21T21:39:00Z,4.0,2.2,102.7,35.0,119.8,35,5.8,2.8,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-01-23T16:04:00Z,4.3,2.1,103.0,37.8,110.2,33,4.8,2.3,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-04-09T21:19:00Z,4.5,1.9,151.5,64.9,142.9,29,6.4,2.2,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-01-15T09:45:00Z,5.3,1.5,105.0,35.2,99.8,24,7.2,2.9,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-02-06T11:01:00Z,4.1,1.5,155.5,56.4,201.8,27,5.6,2.8,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-02-01T16:11:00Z,5.2,2.1,130.0,38.3,137.4,24,7.2,2.7,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-02-27T21:48:00Z,5.5,1.5,133.3,50.9,122.9,21,7.2,1.8,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-02-25T20:19:00Z,4.9,2.1,156.1,46.1,180.0,24,5.0,2.3,QoS Internet Kankan T1 2025
INTERCEL,KAN,10.4,-9.3,INTERNET,2025-02-03T16:36:00Z,5.5,2.0,130.4,52.8,140.3,31,7.1,3.1,QoS Internet Kankan T1 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-01-30T15:59:00Z,3.1,1.4,203.9,71.3,233.6,30,9.4,4.2,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-04-09T20:50:00Z,3.7,1.3,163.1,49.6,202.2,17,7.4,3.0,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-03-17T10:54:00Z,3.3,1.4,179.1,63.7,188.7,22,6.6,3.0,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-03-13T14:18:00Z,3.5,1.1,137.0,38.5,154.4,23,7.0,4.3,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-02-20T09:33:00Z,3.0,1.6,192.2,69.7,183.8,19,6.0,2.4,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.7,-8.8,INTERNET,2025-02-22T20:12:00Z,4.1,1.4,168.3,59.2,211.0,22,8.5,2.4,QoS Internet Nzérékoré T1 2025
INTERCEL,NZE,7.8,-8.8,INTERNET,2025-02-11T10:29:00Z,3.9,1.1,150.7,45.0,175.1,14,9.4,2.7,QoS Internet Nzérékoré T1 2025
INTERCEL,FAR,10.1,-10.8,INTERNET,2025-01-29T15:00:00Z,2.8,0.8,223.1,73.8,218.7,21,11.1,4.0,QoS Internet Faranah T1 2025
INTERCEL,FAR,10.0,-10.8,INTERNET,2025-04-01T14:39:00Z,2.3,0.9,301.6,112.2,292.6,20,13.0,4.3,QoS Internet Faranah T1 2025
INTERCEL,FAR,10.0,-10.7,INTERNET,2025-01-16T20:52:00Z,2.8,1.0,258.7,95.1,299.0,13,12.8,4.8,QoS Internet Faranah T1 2025
INTERCEL,FAR,10.0,-10.7,INTERNET,2025-04-09T14:04:00Z,2.8,0.9,223.8,71.6,289.9,11,12.7,6.3,QoS Internet Faranah T1 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-03-06T15:34:00Z,2.5,1.2,212.6,88.8,206.0,10,11.7,3.5,QoS Internet Mamou T1 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-03-22T09:30:00Z,2.3,1.0,182.0,69.9,165.6,16,9.4,4.9,QoS Internet Mamou T1 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-03-12T09:42:00Z,2.5,0.9,205.0,74.2,266.0,14,12.3,5.4,QoS Internet Mamou T1 2025
INTERCEL,MAM,10.5,-12.0,INTERNET,2025-02-28T21:12:00Z,2.7,1.2,223.4,67.4,258.2,14,11.1,3.1,QoS Internet Mamou T1 2025
INTERCEL,MAM,10.5,-12.1,INTERNET,2025-03-12T10:53:00Z,2.9,0.9,268.4,73.1,317.1,15,10.2,4.6,QoS Internet Mamou T1 2025
