operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
CELCOM,KIN,10.0,-12.3,INTERNET,2026-01-03T14:06:00Z,9.1,3.5,95.3,38.5,89.0,50,5.6,1.7,QoS Internet Kindia T4 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-12-05T16:07:00Z,5.3,1.8,122.2,38.4,137.8,19,8.0,3.4,QoS Internet Boké T4 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-12-23T15:19:00Z,5.7,1.7,172.5,52.3,224.0,30,7.5,4.6,QoS Internet Boké T4 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2026-01-03T10:58:00Z,6.3,2.0,162.3,70.8,166.4,19,10.5,3.1,QoS Internet Boké T4 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-12-03T15:12:00Z,4.8,1.7,122.9,46.1,141.5,31,8.4,3.8,QoS Internet Boké T4 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-12-09T15:09:00Z,5.2,1.9,138.4,47.0,130.1,27,8.5,4.7,QoS Internet Boké T4 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-11-24T09:52:00Z,4.7,2.3,121.3,47.4,123.5,30,8.3,3.4,QoS Internet Boké T4 2025
CELCOM,BOK,11.0,-14.2,INTERNET,2025-11-14T15:05:00Z,5.0,1.7,170.9,47.5,179.1,26,8.9,3.3,QoS Internet Boké T4 2025
CELCOM,BOK,11.1,-14.2,INTERNET,2025-10-13T11:24:00Z,5.6,1.9,157.3,62.9,188.0,28,8.4,3.0,QoS Internet Boké T4 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-11-26T10:35:00Z,7.3,2.1,132.3,44.0,128.0,36,8.2,3.4,QoS Internet Labé T4 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-11-09T21:05:00Z,6.4,2.3,104.3,44.2,100.9,22,7.5,3.5,QoS Internet Labé T4 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-12-06T21:30:00Z,8.1,2.9,132.4,52.1,162.6,36,7.0,2.3,QoS Internet Labé T4 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-11-10T14:48:00Z,8.0,3.0,102.8,34.8,92.3,29,6.5,3.3,QoS Internet Labé T4 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-11-27T20:55:00Z,6.1,2.9,107.7,36.9,141.6,29,5.4,2.8,QoS Internet Labé T4 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-12-31T16:01:00Z,6.0,2.1,92.9,32.7,98.5,28,8.2,2.5,QoS Internet Labé T4 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-11-28T15:31:00Z,7.6,2.1,124.8,33.1,151.1,26,7.2,3.0,QoS Internet Labé T4 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-12-14T14:20:00Z,5.7,2.0,93.9,35.5,89.1,36,7.0,2.8,QoS Internet Labé T4 2025
CELCOM,LAB,11.3,-12.5,INTERNET,2025-11-06T10:37:00Z,7.4,2.1,94.6,26.4,107.9,35,7.2,3.6,QoS Internet Labé T4 2025
CELCOM,LAB,11.4,-12.5,INTERNET,2025-12-27T21:56:00Z,6.5,2.1,117.3,32.3,141.3,29,7.9,2.3,QoS Internet Labé T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-10-14T20:45:00Z,9.2,2.6,81.0,29.7,74.4,30,5.9,2.1,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-12-14T10:58:00Z,9.7,2.8,107.3,37.3,117.5,29,4.6,2.7,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-12-07T15:36:00Z,7.2,3.6,107.0,40.8,114.3,31,6.7,2.3,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-11-10T21:27:00Z,9.6,3.5,89.0,35.1,94.9,40,4.7,2.1,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-10-24T21:10:00Z,7.6,3.2,93.0,33.1,117.4,44,4.9,1.9,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-11-21T09:12:00Z,9.1,2.8,100.6,41.3,131.1,35,5.7,2.7,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-11-16T20:44:00Z,8.5,2.5,111.4,45.9,122.0,38,6.0,2.0,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-10-26T16:57:00Z,8.4,3.0,110.3,46.3,114.1,31,4.6,1.8,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-11-18T20:23:00Z,8.1,3.2,101.8,43.1,120.5,32,5.8,2.1,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-12-10T21:05:00Z,7.9,2.7,109.5,44.8,140.8,40,5.1,3.0,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-10-21T09:27:00Z,9.7,3.1,106.2,46.0,137.6,35,5.5,2.4,QoS Internet Kankan T4 2025
CELCOM,KAN,10.4,-9.3,INTERNET,2025-10-30T09:56:00Z,6.9,2.7,101.2,30.4,105.8,42,5.8,2.1,QoS Internet Kankan T4 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-10-22T09:55:00Z,6.4,2.0,127.1,36.1,155.0,21,6.6,3.7,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-10-11T14:42:00Z,6.6,2.0,142.3,50.1,155.1,30,9.4,3.3,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-10-27T09:13:00Z,6.0,2.1,125.2,40.7,156.6,27,6.9,3.4,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-12-14T21:45:00Z,6.4,2.3,117.8,48.5,136.1,31,8.2,4.1,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-12-08T21:05:00Z,5.3,2.6,134.7,42.3,122.5,33,6.0,3.1,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2025-11-01T14:40:00Z,5.3,2.3,137.4,56.6,168.1,34,9.5,3.9,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.8,-8.8,INTERNET,2026-01-03T20:25:00Z,7.5,2.7,132.9,41.9,118.0,23,9.5,4.2,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-11-21T09:41:00Z,5.8,1.9,105.9,32.9,101.0,31,9.7,3.1,QoS Internet Nzérékoré T4 2025
CELCOM,NZE,7.7,-8.8,INTERNET,2025-10-22T14:13:00Z,5.8,2.1,125.3,38.3,164.8,31,7.5,3.7,QoS Internet Nzérékoré T4 2025
CELCOM,FAR,10.1,-10.8,INTERNET,2025-10-13T15:50:00Z,4.3,1.7,201.0,54.7,245.2,13,14.3,5.1,QoS Internet Faranah T4 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-11-29T10:09:00Z,4.1,1.4,160.5,60.0,201.8,15,12.4,4.7,QoS Internet Faranah T4 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-10-18T15:46:00Z,3.9,1.3,207.4,73.0,200.0,24,12.0,6.0,QoS Internet Faranah T4 2025
CELCOM,FAR,10.1,-10.7,INTERNET,2025-12-22T16:15:00Z,4.8,1.7,153.5,60.9,174.0,11,9.0,5.8,QoS Internet Faranah T4 2025
CELCOM,FAR,10.1,-10.7,INTERNET,2025-11-01T15:06:00Z,3.7,1.6,166.4,50.8,182.4,14,9.2,4.4,QoS Internet Faranah T4 2025
CELCOM,FAR,10.0,-10.8,INTERNET,2025-12-30T11:19:00Z,4.1,1.7,199.5,69.2,248.1,13,9.2,4.9,QoS Internet Faranah T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-12-09T15:46:00Z,5.1,1.5,188.7,65.9,207.2,17,11.3,3.2,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-11-22T10:57:00Z,4.0,2.1,179.1,60.2,163.9,15,10.9,4.7,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-11-14T20:52:00Z,5.3,2.1,152.5,56.3,160.5,21,8.9,4.2,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-12-03T16:59:00Z,4.8,1.8,141.1,56.1,176.8,20,9.4,4.9,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-12-08T10:43:00Z,4.3,1.8,170.9,50.7,202.6,27,11.4,4.3,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-12-10T09:42:00Z,5.2,1.4,141.7,48.1,178.4,25,11.2,3.8,QoS Internet Mamou T4 2025
CELCOM,MAM,10.5,-12.1,INTERNET,2025-11-02T21:32:00Z,4.3,1.9,130.0,47.9,142.8,23,7.7,5.5,QoS Internet Mamou T4 2025
